RowID,Year,Province,Criterion,TOPSIS_Score,VIKOR_Score,PROMETHEE_Score,COPRAS_Score,EDAS_Score,SAW_Score,ER_Stage1_Utility,Final_ER_Score,ER_Rank
84,2021,P27,C05,0.5798,0.5729,0.5855,0.5472,0.5685,0.5502,0.5351,0.5593,11
85,2021,P27,C06,0.5160,0.6051,0.5041,0.5666,0.5085,0.5994,0.5242,0.5593,11
86,2021,P27,C07,0.4146,0.5298,0.6224,0.4732,0.6046,0.6080,0.5227,0.5593,11
87,2021,P27,C08,0.7716,0.8009,0.8724,0.7562,0.7920,0.7588,0.6782,0.5593,11
88,2021,P20,C01,0.5344,0.5347,0.5428,0.5237,0.5614,0.5308,0.5178,0.5500,12
89,2021,P20,C02,0.3878,0.3870,0.5140,0.4626,0.5172,0.5535,0.4854,0.5500,12
90,2021,P20,C03,0.4099,0.5081,0.5350,0.4983,0.5184,0.5607,0.5025,0.5500,12
91,2021,P20,C04,0.6900,0.7329,0.7793,0.7358,0.7248,0.7424,0.6543,0.5500,12
92,2021,P20,C05,0.7811,0.7382,0.7933,0.7583,0.7718,0.7538,0.6694,0.5500,12
93,2021,P20,C06,0.7167,0.7499,0.6757,0.7236,0.6890,0.7199,0.6418,0.5500,12
94,2021,P20,C07,0.4037,0.4898,0.6417,0.4505,0.5595,0.5996,0.5127,0.5500,12
95,2021,P20,C08,0.4142,0.4861,0.5022,0.4096,0.4837,0.4197,0.4771,0.5500,12
96,2021,P01,C01,0.6001,0.5304,0.6656,0.6017,0.6389,0.6354,0.5659,0.5491,13
97,2021,P01,C02,0.8334,0.8394,0.9048,0.8309,0.8535,0.8481,0.7106,0.5491,13
98,2021,P01,C03,0.3060,0.4131,0.3941,0.3942,0.4078,0.4616,0.4402,0.5491,13
99,2021,P01,C04,0.5248,0.5817,0.6343,0.6064,0.5901,0.6148,0.5515,0.5491,13
100,2021,P01,C05,0.7952,0.7781,0.8149,0.7568,0.7741,0.7777,0.6752,0.5491,13
101,2021,P01,C06,0.5775,0.5303,0.6100,0.6416,0.6149,0.6622,0.5615,0.5491,13
102,2021,P01,C07,0.2022,0.1587,0.2837,0.1737,0.2477,0.3023,0.3326,0.5491,13
103,2021,P01,C08,0.8726,0.9193,1.0000,0.8767,0.8947,0.9401,0.7614,0.5491,13
104,2021,P17,C01,0.4512,0.2791,0.5228,0.4645,0.4891,0.5225,0.4779,0.5472,14
105,2021,P17,C02,0.4977,0.5391,0.5518,0.4800,0.5358,0.5074,0.5083,0.5472,14
106,2021,P17,C03,0.6463,0.7109,0.6882,0.6561,0.6722,0.6475,0.6106,0.5472,14
107,2021,P17,C04,0.2100,0.2689,0.2088,0.3004,0.2889,0.3104,0.3485,0.5472,14
108,2021,P17,C05,1.0000,1.0000,0.9951,0.9579,0.9609,0.9804,0.8180,0.5472,14
109,2021,P17,C06,0.6362,0.6739,0.6845,0.6940,0.6551,0.7292,0.6171,0.5472,14
110,2021,P17,C07,0.0680,0.1031,0.0855,0.0821,0.1170,0.1274,0.2503,0.5472,14
111,2021,P17,C08,0.9801,0.9805,0.9801,0.9845,0.9868,0.9950,0.8198,0.5472,14
112,2021,P29,C01,0.5272,0.5281,0.5638,0.5153,0.5660,0.5330,0.5183,0.5460,15
113,2021,P29,C02,0.5307,0.5381,0.6230,0.5537,0.6095,0.5863,0.5389,0.5460,15
114,2021,P29,C03,0.9127,0.9131,0.8873,0.9413,0.9440,0.8873,0.7593,0.5460,15
115,2021,P29,C04,0.5371,0.5805,0.6363,0.6205,0.6048,0.6312,0.5584,0.5460,15
116,2021,P29,C05,0.1574,0.0000,0.2565,0.1470,0.1544,0.2180,0.2960,0.5460,15
117,2021,P29,C06,0.5883,0.6427,0.6240,0.6514,0.6106,0.6949,0.5836,0.5460,15
118,2021,P29,C07,0.4484,0.5900,0.6517,0.4996,0.6486,0.5926,0.5396,0.5460,15
119,2021,P29,C08,0.3500,0.3756,0.4491,0.3734,0.4445,0.4078,0.4429,0.5460,15
120,2021,P38,C01,0.7943,0.7966,0.8094,0.7656,0.7901,0.7574,0.6761,0.5375,16
121,2021,P38,C02,0.4775,0.4967,0.6059,0.5225,0.5863,0.5940,0.5233,0.5375,16
122,2021,P38,C03,0.5773,0.6457,0.6197,0.6002,0.6180,0.5946,0.5640,0.5375,16
123,2021,P38,C04,0.5997,0.6662,0.6676,0.6495,0.6350,0.6490,0.5908,0.5375,16
124,2021,P38,C05,0.3237,0.3521,0.3300,0.3334,0.3571,0.3658,0.4001,0.5375,16
125,2021,P38,C06,0.6806,0.7601,0.7333,0.7184,0.6776,0.7528,0.6463,0.5375,16
126,2021,P38,C07,0.3599,0.3942,0.5849,0.3853,0.4711,0.5552,0.4771,0.5375,16
127,2021,P38,C08,0.1928,0.2230,0.2396,0.2129,0.2571,0.2449,0.3288,0.5375,16
128,2021,P30,C01,0.5781,0.6052,0.5965,0.5596,0.6027,0.5664,0.5465,0.5311,17
129,2021,P30,C02,0.4500,0.4848,0.4858,0.4291,0.4857,0.4485,0.4833,0.5311,17
130,2021,P30,C03,0.7819,0.7658,0.7281,0.7571,0.7632,0.6949,0.6609,0.5311,17
131,2021,P30,C04,0.3411,0.4288,0.3303,0.4385,0.4220,0.4532,0.4447,0.5311,17
132,2021,P30,C05,0.4880,0.4981,0.5073,0.4855,0.5138,0.5165,0.5006,0.5311,17
133,2021,P30,C06,0.4777,0.5313,0.4264,0.5317,0.4898,0.5554,0.5010,0.5311,17
134,2021,P30,C07,0.4023,0.5532,0.4236,0.4057,0.5238,0.3817,0.4725,0.5311,17
135,2021,P30,C08,0.6720,0.7180,0.7456,0.6480,0.6923,0.6335,0.6217,0.5311,17
136,2021,P24,C01,0.7005,0.7038,0.7439,0.6886,0.7212,0.7006,0.6399,0.5308,18
137,2021,P24,C02,0.4031,0.4171,0.5832,0.5079,0.5549,0.6607,0.5113,0.5308,18
138,2021,P24,C03,0.3266,0.4247,0.3778,0.4012,0.4222,0.4262,0.4403,0.5308,18
139,2021,P24,C04,0.4964,0.5478,0.5492,0.5759,0.5583,0.5880,0.5261,0.5308,18
140,2021,P24,C05,0.7234,0.7618,0.7313,0.6758,0.6988,0.6869,0.6412,0.5308,18
141,2021,P24,C06,0.6270,0.6944,0.6691,0.6702,0.6224,0.7024,0.6060,0.5308,18
142,2021,P24,C07,0.3637,0.4523,0.5562,0.4067,0.5307,0.5321,0.4867,0.5308,18
143,2021,P24,C08,0.3875,0.4324,0.4612,0.3920,0.4683,0.3951,0.4586,0.5308,18
144,2021,P11,C01,0.5992,0.6098,0.6886,0.6596,0.6819,0.7229,0.6029,0.5299,19
145,2021,P11,C02,0.4075,0.4303,0.5064,0.4471,0.5150,0.5156,0.4861,0.5299,19
146,2021,P11,C03,0.5936,0.6990,0.6904,0.6441,0.6577,0.6699,0.6020,0.5299,19
147,2021,P11,C04,0.7151,0.7435,0.7869,0.7764,0.7671,0.7913,0.6670,0.5299,19
148,2021,P11,C05,0.3047,0.3797,0.2920,0.3049,0.3301,0.3241,0.3839,0.5299,19
149,2021,P11,C06,0.5554,0.4493,0.5853,0.6319,0.6117,0.6537,0.5462,0.5299,19
150,2021,P11,C07,0.4724,0.6034,0.7265,0.5344,0.6607,0.6700,0.5663,0.5299,19
151,2021,P11,C08,0.0815,0.1119,0.0794,0.0706,0.0852,0.0859,0.2406,0.5299,19
152,2021,P05,C01,0.5563,0.5760,0.5973,0.5462,0.5936,0.5656,0.5384,0.5271,20
153,2021,P05,C02,0.6181,0.6289,0.7223,0.6401,0.6853,0.6690,0.6032,0.5271,20
154,2021,P05,C03,0.4442,0.5547,0.5434,0.5178,0.5363,0.5638,0.5129,0.5271,20
155,2021,P05,C04,0.5256,0.5692,0.5982,0.6073,0.5910,0.6229,0.5471,0.5271,20
156,2021,P05,C05,0.4030,0.4341,0.4115,0.3891,0.4131,0.4068,0.4495,0.5271,20
157,2021,P05,C06,0.6693,0.6430,0.6455,0.7026,0.6706,0.7057,0.6126,0.5271,20
158,2021,P05,C07,0.4221,0.5334,0.6547,0.4754,0.6010,0.6067,0.5265,0.5271,20
159,2021,P05,C08,0.3581,0.3981,0.4416,0.3728,0.4474,0.3915,0.4440,0.5271,20
160,2021,P44,C01,0.7939,0.7785,0.7941,0.7642,0.7889,0.7514,0.6737,0.5219,21
161,2021,P44,C02,0.4976,0.5102,0.5570,0.5015,0.5628,0.5197,0.5110,0.5219,21
162,2021,P44,C03,0.5923,0.6722,0.6869,0.6308,0.6481,0.6510,0.5926,0.5219,21
163,2021,P44,C04,0.3712,0.4549,0.4108,0.4487,0.4337,0.4482,0.4620,0.5219,21
164,2021,P44,C05,0.6465,0.6727,0.6335,0.6130,0.6373,0.6180,0.5848,0.5219,21
165,2021,P44,C06,0.3617,0.3753,0.4234,0.4352,0.4029,0.5154,0.4555,0.5219,21
166,2021,P44,C07,0.2130,0.2477,0.3044,0.2296,0.3169,0.3326,0.3534,0.5219,21
167,2021,P44,C08,0.4574,0.4403,0.6501,0.5199,0.5635,0.6521,0.5252,0.5219,21
168,2021,P23,C01,0.4528,0.4702,0.4830,0.4496,0.5004,0.4725,0.4871,0.5196,22
169,2021,P23,C02,0.4165,0.4534,0.5269,0.4524,0.5191,0.5389,0.4927,0.5196,22
170,2021,P23,C03,0.3147,0.4059,0.4521,0.4217,0.4370,0.5106,0.4591,0.5196,22
171,2021,P23,C04,0.4907,0.5367,0.5800,0.5790,0.5635,0.5875,0.5284,0.5196,22
172,2021,P23,C05,0.8708,0.8413,0.8434,0.8097,0.8232,0.7986,0.6977,0.5196,22
173,2021,P23,C06,0.4861,0.4761,0.4585,0.5388,0.5009,0.5607,0.5015,0.5196,22
174,2021,P23,C07,0.3178,0.4377,0.4013,0.3489,0.4974,0.3907,0.4424,0.5196,22
175,2021,P23,C08,0.7637,0.7992,0.8989,0.7573,0.7929,0.7800,0.6807,0.5196,22
176,2021,P12,C01,0.5590,0.5258,0.6327,0.5695,0.6112,0.6097,0.5463,0.5182,23
177,2021,P12,C02,0.4078,0.4083,0.5293,0.4786,0.5332,0.5618,0.4934,0.5182,23
178,2021,P12,C03,0.5627,0.6726,0.6280,0.5997,0.6127,0.6009,0.5665,0.5182,23
179,2021,P12,C04,0.4346,0.4766,0.5006,0.5335,0.5174,0.5543,0.5013,0.5182,23
180,2021,P12,C05,0.5874,0.6395,0.5875,0.5542,0.5844,0.5657,0.5477,0.5182,23
181,2021,P12,C06,0.6040,0.6403,0.6952,0.6724,0.6313,0.7238,0.6036,0.5182,23
182,2021,P12,C07,0.1969,0.2432,0.2595,0.2101,0.2995,0.2824,0.3393,0.5182,23
183,2021,P12,C08,0.4074,0.4498,0.5656,0.4342,0.5095,0.5010,0.4894,0.5182,23
184,2021,P10,C01,0.4872,0.4505,0.5576,0.5013,0.5422,0.5518,0.5070,0.5131,24
185,2021,P10,C02,0.3794,0.4000,0.4545,0.4100,0.4756,0.4688,0.4643,0.5131,24
186,2021,P10,C03,0.7974,0.8491,0.8548,0.8146,0.8233,0.8190,0.6950,0.5131,24
187,2021,P10,C04,0.4706,0.5352,0.5525,0.5533,0.5360,0.5630,0.5169,0.5131,24
188,2021,P10,C05,0.3825,0.4029,0.3980,0.3701,0.3909,0.3903,0.4348,0.5131,24
189,2021,P10,C06,0.4624,0.4605,0.4255,0.5120,0.4713,0.5309,0.4893,0.5131,24
190,2021,P10,C07,0.4189,0.5216,0.6205,0.4570,0.5854,0.5703,0.5151,0.5131,24
191,2021,P10,C08,0.2263,0.2682,0.2726,0.2452,0.2961,0.2664,0.3435,0.5131,24
192,2021,P39,C01,0.7913,0.7729,0.7574,0.7689,0.7930,0.7309,0.6699,0.5130,25
193,2021,P39,C02,0.5474,0.5676,0.6718,0.5816,0.6353,0.6471,0.5632,0.5130,25
194,2021,P39,C03,0.3117,0.4038,0.4516,0.4201,0.4351,0.5143,0.4583,0.5130,25
195,2021,P39,C04,0.6965,0.7449,0.7448,0.7287,0.7174,0.7293,0.6516,0.5130,25
196,2021,P39,C05,0.1717,0.1152,0.1988,0.1825,0.1919,0.2238,0.3091,0.5130,25
197,2021,P39,C06,0.4440,0.4841,0.4971,0.5209,0.4778,0.5876,0.5008,0.5130,25
198,2021,P39,C07,0.3570,0.3992,0.5535,0.3759,0.4735,0.5202,0.4716,0.5130,25
199,2021,P39,C08,0.4535,0.5381,0.5985,0.4562,0.5217,0.5004,0.5053,0.5130,25
200,2021,P02,C01,0.4892,0.4851,0.4974,0.4810,0.5196,0.4922,0.4975,0.5080,26
201,2021,P02,C02,0.4885,0.5013,0.5713,0.5095,0.5690,0.5415,0.5138,0.5080,26
202,2021,P02,C03,0.3758,0.4916,0.4399,0.4395,0.4563,0.4670,0.4727,0.5080,26
203,2021,P02,C04,0.3884,0.4383,0.4508,0.4918,0.4758,0.5160,0.4810,0.5080,26
204,2021,P02,C05,0.5861,0.5993,0.5889,0.5526,0.5770,0.5591,0.5414,0.5080,26
205,2021,P02,C06,0.5575,0.5222,0.5406,0.6069,0.5723,0.6238,0.5370,0.5080,26
206,2021,P02,C07,0.3953,0.5320,0.5411,0.4417,0.5932,0.5163,0.5018,0.5080,26
207,2021,P02,C08,0.6033,0.6538,0.7011,0.5812,0.6426,0.5800,0.5772,0.5080,26
208,2021,P08,C01,0.5104,0.4906,0.5673,0.5138,0.5608,0.5475,0.5146,0.5053,27
209,2021,P08,C02,0.5119,0.5469,0.5064,0.4626,0.5131,0.4400,0.4986,0.5053,27
210,2021,P08,C03,0.6217,0.6768,0.6007,0.6156,0.6277,0.5574,0.5694,0.5053,27
211,2021,P08,C04,0.2357,0.3038,0.2404,0.3243,0.3119,0.3324,0.3629,0.5053,27
212,2021,P08,C05,0.5708,0.5519,0.5967,0.5679,0.5918,0.5982,0.5430,0.5053,27
213,2021,P08,C06,0.3667,0.4138,0.3827,0.4458,0.4012,0.5104,0.4565,0.5053,27
214,2021,P08,C07,0.5660,0.5014,0.5826,0.5723,0.6314,0.5613,0.5360,0.5053,27
215,2021,P08,C08,0.5781,0.6000,0.6816,0.5754,0.6318,0.5804,0.5629,0.5053,27
216,2021,P04,C01,0.4792,0.4578,0.5302,0.4965,0.5319,0.5404,0.5027,0.4990,28
217,2021,P04,C02,0.4457,0.4734,0.5031,0.4505,0.5084,0.4810,0.4897,0.4990,28
218,2021,P04,C03,0.6784,0.6962,0.5838,0.6511,0.6612,0.5548,0.5852,0.4990,28
219,2021,P04,C04,0.4481,0.5187,0.4808,0.5300,0.5119,0.5439,0.5025,0.4990,28
220,2021,P04,C05,0.1319,0.1032,0.1838,0.1203,0.1195,0.1759,0.2831,0.4990,28
221,2021,P04,C06,0.5342,0.5240,0.5183,0.6053,0.5758,0.6362,0.5337,0.4990,28
222,2021,P04,C07,0.3923,0.5325,0.5107,0.4280,0.5895,0.4754,0.4941,0.4990,28
223,2021,P04,C08,0.4855,0.5261,0.5521,0.4694,0.5281,0.4448,0.5005,0.4990,28
224,2021,P63,C01,0.2910,0.2447,0.2786,0.2793,0.3102,0.2882,0.3548,0.4953,29
225,2021,P63,C02,0.4704,0.5168,0.5151,0.4493,0.5032,0.4760,0.4949,0.4953,29
226,2021,P63,C03,0.6714,0.7318,0.8066,0.7269,0.7397,0.7811,0.6560,0.4953,29
227,2021,P63,C04,0.2321,0.0052,0.3685,0.3446,0.3366,0.3689,0.3694,0.4953,29
228,2021,P63,C05,0.7897,0.7791,0.7710,0.7492,0.7661,0.7472,0.6701,0.4953,29
229,2021,P63,C06,0.4327,0.5077,0.3684,0.4801,0.4323,0.4965,0.4773,0.4953,29
230,2021,P63,C07,0.3830,0.5176,0.5059,0.4194,0.5826,0.4725,0.4902,0.4953,29
231,2021,P63,C08,0.2124,0.2530,0.2661,0.2130,0.2566,0.2589,0.3345,0.4953,29
232,2021,P33,C01,0.3230,0.2173,0.3490,0.3297,0.3693,0.3740,0.3901,0.4798,30
233,2021,P33,C02,0.3730,0.3921,0.4142,0.3871,0.4542,0.4190,0.4475,0.4798,30
234,2021,P33,C03,0.4984,0.5932,0.4712,0.5039,0.5218,0.4547,0.5032,0.4798,30
235,2021,P33,C04,0.4266,0.4821,0.4715,0.5150,0.4972,0.5279,0.4941,0.4798,30
236,2021,P33,C05,0.3172,0.2094,0.3676,0.2647,0.2750,0.2626,0.3581,0.4798,30
237,2021,P33,C06,0.7148,0.7654,0.7866,0.7544,0.7188,0.7898,0.6632,0.4798,30
238,2021,P33,C07,0.3347,0.3848,0.5274,0.3642,0.4672,0.5103,0.4633,0.4798,30
239,2021,P33,C08,0.2841,0.3007,0.3903,0.3103,0.3678,0.3744,0.3957,0.4798,30
240,2021,P35,C01,0.4211,0.4796,0.3966,0.3986,0.4425,0.3915,0.4579,0.4760,31
241,2021,P35,C02,0.3199,0.3595,0.3515,0.3178,0.3722,0.3673,0.4034,0.4760,31
242,2021,P35,C03,0.3614,0.4541,0.3404,0.3934,0.4143,0.3514,0.4325,0.4760,31
243,2021,P35,C04,0.4279,0.5111,0.4638,0.5088,0.4911,0.5195,0.4943,0.4760,31
244,2021,P35,C05,0.3226,0.4309,0.2752,0.3027,0.3277,0.2999,0.3870,0.4760,31
245,2021,P35,C06,0.6033,0.5852,0.6549,0.6664,0.6318,0.7047,0.5880,0.4760,31
246,2021,P35,C07,0.3871,0.5245,0.5015,0.4206,0.5783,0.4658,0.4900,0.4760,31
247,2021,P35,C08,0.4538,0.5130,0.5836,0.4612,0.5403,0.4912,0.5033,0.4760,31
248,2021,P19,C01,0.4745,0.4440,0.5246,0.4890,0.5274,0.5306,0.4993,0.4724,32
249,2021,P19,C02,0.4006,0.4316,0.5441,0.4657,0.5263,0.5836,0.4960,0.4724,32
250,2021,P19,C03,0.1875,0.2973,0.2156,0.2475,0.2580,0.2690,0.3376,0.4724,32
251,2021,P19,C04,0.4573,0.5000,0.5208,0.5501,0.5338,0.5654,0.5098,0.4724,32
252,2021,P19,C05,0.6272,0.6556,0.6332,0.5934,0.6222,0.6088,0.5746,0.4724,32
253,2021,P19,C06,0.5463,0.5892,0.5290,0.5962,0.5484,0.6241,0.5380,0.4724,32
254,2021,P19,C07,0.2431,0.2830,0.2738,0.1960,0.2715,0.1810,0.3366,0.4724,32
255,2021,P19,C08,0.4872,0.5740,0.6294,0.4860,0.5526,0.5205,0.5202,0.4724,32
256,2021,P32,C01,0.1903,0.0251,0.1820,0.1408,0.1540,0.1715,0.2873,0.4721,33
257,2021,P32,C02,0.4033,0.4554,0.4542,0.3894,0.4341,0.4450,0.4635,0.4721,33
258,2021,P32,C03,0.1980,0.2846,0.2846,0.2857,0.2963,0.3670,0.3613,0.4721,33
259,2021,P32,C04,0.4181,0.4930,0.4880,0.4998,0.4843,0.5021,0.4918,0.4721,33
