RowID,Year,Province,Criterion,TOPSIS_Score,VIKOR_Score,PROMETHEE_Score,COPRAS_Score,EDAS_Score,SAW_Score,ER_Stage1_Utility,Final_ER_Score,ER_Rank
342,2019,P02,C07,0.3537,0.3207,0.5120,0.3574,0.4364,0.4702,0.4487,0.4628,43
343,2019,P02,C08,0.5493,0.2320,0.5060,0.5221,0.5207,0.5618,0.4922,0.4628,43
344,2019,P61,C01,0.2484,0.1882,0.2051,0.1899,0.1949,0.1341,0.3154,0.4622,44
345,2019,P61,C02,0.3159,0.4361,0.2744,0.2512,0.2762,0.2251,0.3668,0.4622,44
346,2019,P61,C03,0.4442,0.4325,0.5018,0.4820,0.4754,0.5679,0.4924,0.4622,44
347,2019,P61,C04,0.6204,0.6895,0.7226,0.6240,0.6582,0.6378,0.6017,0.4622,44
348,2019,P61,C05,0.6673,0.7053,0.6730,0.6786,0.6071,0.6713,0.6082,0.4622,44
349,2019,P61,C06,0.1669,0.2382,0.1358,0.1823,0.2030,0.1543,0.3088,0.4622,44
350,2019,P61,C07,0.4428,0.4416,0.6291,0.4477,0.5484,0.5772,0.5074,0.4622,44
351,2019,P61,C08,0.5035,0.4917,0.3944,0.4021,0.4051,0.3349,0.4583,0.4622,44
352,2019,P18,C01,0.6105,0.6275,0.6462,0.6016,0.6116,0.6126,0.5708,0.4593,45
353,2019,P18,C02,0.4887,0.5745,0.5275,0.4504,0.4829,0.4544,0.4982,0.4593,45
354,2019,P18,C03,0.5706,0.5500,0.5979,0.5206,0.5166,0.5228,0.5224,0.4593,45
355,2019,P18,C04,0.1954,0.1759,0.1734,0.1804,0.1964,0.1964,0.3116,0.4593,45
356,2019,P18,C05,0.3846,0.3824,0.3382,0.4169,0.3698,0.4137,0.4312,0.4593,45
357,2019,P18,C06,0.6129,0.6611,0.6471,0.6092,0.6425,0.6011,0.5788,0.4593,45
358,2019,P18,C07,0.0968,0.0413,0.1019,0.0341,0.0472,0.1317,0.2322,0.4593,45
359,2019,P18,C08,0.3106,0.1057,0.3028,0.2411,0.2443,0.2737,0.3420,0.4593,45
360,2019,P34,C01,0.2369,0.2184,0.2256,0.2097,0.2143,0.2178,0.3259,0.4418,46
361,2019,P34,C02,0.1306,0.1594,0.1444,0.1097,0.1195,0.1384,0.2790,0.4418,46
362,2019,P34,C03,1.0000,0.9957,1.0000,1.0000,1.0000,1.0000,0.8320,0.4418,46
363,2019,P34,C04,0.3409,0.4209,0.3572,0.3829,0.4271,0.4122,0.4357,0.4418,46
364,2019,P34,C05,0.2993,0.2539,0.2808,0.2586,0.2477,0.2358,0.3428,0.4418,46
365,2019,P34,C06,0.3250,0.1225,0.4044,0.3161,0.3079,0.2931,0.3737,0.4418,46
366,2019,P34,C07,0.2658,0.3029,0.3452,0.2708,0.3753,0.3407,0.3796,0.4418,46
367,2019,P34,C08,0.0000,0.0008,0.0000,0.0000,0.0000,0.0000,0.1676,0.4418,46
368,2019,P52,C01,0.2749,0.3452,0.2224,0.2766,0.2839,0.2730,0.3547,0.4306,47
369,2019,P52,C02,0.1699,0.1761,0.1926,0.1578,0.1630,0.2496,0.3112,0.4306,47
370,2019,P52,C03,0.2231,0.1407,0.2054,0.2419,0.2401,0.2630,0.3263,0.4306,47
371,2019,P52,C04,0.4474,0.3385,0.4956,0.4832,0.5075,0.5104,0.4832,0.4306,47
372,2019,P52,C05,0.9819,0.9366,0.9607,0.9741,0.9500,0.9601,0.7995,0.4306,47
373,2019,P52,C06,0.1248,0.0509,0.1983,0.1151,0.1159,0.1394,0.2724,0.4306,47
374,2019,P52,C07,0.4020,0.4148,0.5586,0.4050,0.5148,0.5098,0.4837,0.4306,47
375,2019,P52,C08,0.5711,0.4908,0.4548,0.4563,0.4528,0.3623,0.4823,0.4306,47
376,2019,P58,C01,0.1393,0.1332,0.1343,0.1347,0.1377,0.1641,0.2839,0.4298,48
377,2019,P58,C02,0.0949,0.1354,0.1192,0.0902,0.1013,0.1394,0.2635,0.4298,48
378,2019,P58,C03,0.2765,0.2877,0.2916,0.2456,0.2424,0.2960,0.3494,0.4298,48
379,2019,P58,C04,0.6392,0.7163,0.7176,0.6287,0.6624,0.6337,0.6076,0.4298,48
380,2019,P58,C05,0.6951,0.6954,0.7242,0.7095,0.6549,0.6924,0.6294,0.4298,48
381,2019,P58,C06,0.3425,0.3605,0.2728,0.3111,0.3232,0.2309,0.3737,0.4298,48
382,2019,P58,C07,0.4735,0.4596,0.6776,0.4818,0.5692,0.6326,0.5257,0.4298,48
383,2019,P58,C08,0.3179,0.4038,0.2631,0.2924,0.3027,0.2689,0.3732,0.4298,48
384,2019,P35,C01,0.1670,0.2452,0.1107,0.1700,0.1745,0.1612,0.3042,0.4290,49
385,2019,P35,C02,0.1738,0.2688,0.1202,0.0836,0.0941,0.0451,0.2777,0.4290,49
386,2019,P35,C03,0.5748,0.5558,0.5321,0.5639,0.5569,0.5716,0.5300,0.4290,49
387,2019,P35,C04,0.4033,0.4688,0.4650,0.4404,0.4864,0.4717,0.4789,0.4290,49
388,2019,P35,C05,0.3462,0.3440,0.3182,0.3507,0.3031,0.3422,0.3926,0.4290,49
389,2019,P35,C06,0.5465,0.4889,0.4680,0.5207,0.5402,0.4601,0.5018,0.4290,49
390,2019,P35,C07,0.2657,0.2972,0.3760,0.2706,0.3751,0.3706,0.3865,0.4290,49
391,2019,P35,C08,0.1922,0.0583,0.1664,0.1424,0.1474,0.1524,0.2863,0.4290,49
392,2019,P46,C01,0.1726,0.1873,0.1310,0.1962,0.2014,0.2009,0.3094,0.4263,50
393,2019,P46,C02,0.1888,0.2011,0.2345,0.2114,0.2270,0.2778,0.3282,0.4263,50
394,2019,P46,C03,0.3038,0.2536,0.2892,0.3388,0.3344,0.3776,0.3792,0.4263,50
395,2019,P46,C04,0.4765,0.5610,0.4893,0.4858,0.5266,0.4934,0.5023,0.4263,50
396,2019,P46,C05,0.6491,0.6303,0.5844,0.6680,0.6052,0.6682,0.5828,0.4263,50
397,2019,P46,C06,0.4145,0.5065,0.4263,0.4304,0.4594,0.4280,0.4719,0.4263,50
398,2019,P46,C07,0.2410,0.2232,0.3520,0.2177,0.2958,0.3609,0.3594,0.4263,50
399,2019,P46,C08,0.3745,0.4161,0.2947,0.3189,0.3301,0.2926,0.3957,0.4263,50
400,2019,P42,C01,0.4469,0.4917,0.4423,0.4423,0.4525,0.4479,0.4778,0.4260,51
401,2019,P42,C02,0.1625,0.2542,0.1444,0.1500,0.1670,0.1395,0.3030,0.4260,51
402,2019,P42,C03,0.5067,0.5295,0.5152,0.5014,0.4914,0.5341,0.5056,0.4260,51
403,2019,P42,C04,0.0850,0.1677,0.0618,0.1532,0.1747,0.2033,0.2850,0.4260,51
404,2019,P42,C05,0.3496,0.3879,0.3337,0.3413,0.2974,0.3268,0.3968,0.4260,51
405,2019,P42,C06,0.6512,0.6353,0.6779,0.6518,0.6787,0.6491,0.6007,0.4260,51
406,2019,P42,C07,0.1743,0.1769,0.2595,0.1587,0.2101,0.2729,0.3230,0.4260,51
407,2019,P42,C08,0.0897,0.0244,0.0734,0.0669,0.0692,0.0754,0.2241,0.4260,51
408,2019,P55,C01,0.0441,0.1226,0.0149,0.0653,0.0671,0.0576,0.2203,0.4185,52
409,2019,P55,C02,0.0000,0.1037,0.0000,0.0000,0.0022,0.0000,0.1822,0.4185,52
410,2019,P55,C03,0.0000,0.0281,0.0000,0.0000,0.0000,0.0000,0.1713,0.4185,52
411,2019,P55,C04,0.6578,0.6134,0.6897,0.6540,0.6795,0.6623,0.6023,0.4185,52
412,2019,P55,C05,0.7946,0.7277,0.7580,0.8621,0.8347,0.8694,0.6844,0.4185,52
413,2019,P55,C06,0.6754,0.6085,0.6015,0.6393,0.6480,0.5509,0.5723,0.4185,52
414,2019,P55,C07,0.8469,0.8918,0.9721,0.8500,0.8827,0.9387,0.7444,0.4185,52
415,2019,P55,C08,0.0540,0.0110,0.0392,0.0377,0.0391,0.0433,0.1987,0.4185,52
416,2019,P44,C01,0.5356,0.5475,0.5349,0.5262,0.5372,0.5272,0.5161,0.4181,53
417,2019,P44,C02,0.3839,0.4782,0.3292,0.3126,0.3457,0.2557,0.4061,0.4181,53
418,2019,P44,C03,0.5291,0.4650,0.4847,0.5624,0.5586,0.6015,0.5163,0.4181,53
419,2019,P44,C04,0.0672,0.1328,0.0120,0.1134,0.1307,0.1464,0.2535,0.4181,53
420,2019,P44,C05,0.2457,0.3604,0.1924,0.3098,0.2590,0.3219,0.3589,0.4181,53
421,2019,P44,C06,0.2599,0.2713,0.2831,0.2860,0.2904,0.3119,0.3556,0.4181,53
422,2019,P44,C07,0.2068,0.2810,0.2528,0.2217,0.3073,0.2596,0.3415,0.4181,53
423,2019,P44,C08,0.3992,0.4569,0.3324,0.3554,0.3677,0.3313,0.4235,0.4181,53
424,2019,P08,C01,0.3270,0.3126,0.3340,0.3449,0.3519,0.3739,0.3978,0.4106,54
425,2019,P08,C02,0.3243,0.4360,0.2711,0.2611,0.2892,0.2176,0.3699,0.4106,54
426,2019,P08,C03,0.1820,0.2235,0.1288,0.1458,0.1427,0.0962,0.2930,0.4106,54
427,2019,P08,C04,0.1338,0.2133,0.0833,0.1760,0.1998,0.1982,0.3020,0.4106,54
428,2019,P08,C05,0.6546,0.5869,0.7089,0.7498,0.7234,0.7817,0.6308,0.4106,54
429,2019,P08,C06,0.2803,0.3099,0.2165,0.2536,0.2697,0.1776,0.3415,0.4106,54
430,2019,P08,C07,0.3204,0.3550,0.4940,0.3303,0.4279,0.4696,0.4430,0.4106,54
431,2019,P08,C08,0.6537,0.6143,0.5996,0.6425,0.6514,0.6301,0.5811,0.4106,54
432,2019,P41,C01,0.5371,0.4980,0.6105,0.5688,0.5769,0.6080,0.5344,0.4100,55
433,2019,P41,C02,0.4374,0.4528,0.3864,0.3888,0.4103,0.3416,0.4449,0.4100,55
434,2019,P41,C03,0.4540,0.4709,0.5040,0.4726,0.4667,0.5482,0.4936,0.4100,55
435,2019,P41,C04,0.2910,0.3837,0.2725,0.3218,0.3610,0.3366,0.3879,0.4100,55
436,2019,P41,C05,0.4112,0.3447,0.4171,0.3968,0.3488,0.3687,0.4290,0.4100,55
437,2019,P41,C06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1674,0.4100,55
438,2019,P41,C07,0.1856,0.2339,0.2785,0.1842,0.2503,0.2954,0.3353,0.4100,55
439,2019,P41,C08,0.2225,0.0758,0.2195,0.1778,0.1841,0.1990,0.3091,0.4100,55
440,2019,P40,C01,0.3375,0.2631,0.3766,0.3717,0.3788,0.4196,0.4112,0.4064,56
441,2019,P40,C02,0.2312,0.3530,0.1288,0.0963,0.1080,0.0099,0.2929,0.4064,56
442,2019,P40,C03,0.6470,0.6496,0.6592,0.6327,0.6245,0.6659,0.5923,0.4064,56
443,2019,P40,C04,0.1039,0.1473,0.0499,0.1314,0.1506,0.1581,0.2718,0.4064,56
444,2019,P40,C05,0.2965,0.2416,0.3057,0.3130,0.2723,0.3250,0.3623,0.4064,56
445,2019,P40,C06,0.1409,0.1290,0.1874,0.1478,0.1487,0.1779,0.2939,0.4064,56
446,2019,P40,C07,0.1640,0.1916,0.2378,0.1521,0.2091,0.2665,0.3203,0.4064,56
447,2019,P40,C08,0.5468,0.4897,0.4939,0.4721,0.4778,0.4204,0.4925,0.4064,56
448,2019,P51,C01,0.2304,0.2456,0.1904,0.2524,0.2591,0.2619,0.3330,0.4018,57
449,2019,P51,C02,0.1191,0.1295,0.1566,0.1325,0.1478,0.1793,0.2865,0.4018,57
450,2019,P51,C03,0.2111,0.0344,0.1879,0.1644,0.1668,0.1592,0.2940,0.4018,57
451,2019,P51,C04,0.5467,0.5885,0.5891,0.5515,0.5893,0.5642,0.5377,0.4018,57
452,2019,P51,C05,0.7511,0.7677,0.7799,0.7634,0.6986,0.7575,0.6637,0.4018,57
453,2019,P51,C06,0.1861,0.2167,0.1549,0.1868,0.2052,0.1456,0.3099,0.4018,57
454,2019,P51,C07,0.3462,0.2848,0.4656,0.3127,0.3768,0.4520,0.4232,0.4018,57
455,2019,P51,C08,0.2790,0.3782,0.1971,0.2292,0.2373,0.1950,0.3443,0.4018,57
456,2019,P37,C01,0.3171,0.2831,0.2267,0.2391,0.2419,0.1835,0.3398,0.3966,58
457,2019,P37,C02,0.0193,0.1182,0.0338,0.0209,0.0251,0.0401,0.2037,0.3966,58
458,2019,P37,C03,0.4080,0.3550,0.4501,0.4587,0.4531,0.5371,0.4708,0.3966,58
459,2019,P37,C04,0.2599,0.3189,0.2213,0.2980,0.3347,0.3100,0.3626,0.3966,58
460,2019,P37,C05,0.0000,0.0145,0.0000,0.0000,0.0000,0.0000,0.1694,0.3966,58
461,2019,P37,C06,0.2504,0.2190,0.2951,0.2758,0.2997,0.2925,0.3500,0.3966,58
462,2019,P37,C07,0.4145,0.4570,0.5716,0.4230,0.5451,0.5095,0.4935,0.3966,58
463,2019,P37,C08,0.6403,0.6810,0.6249,0.5995,0.6095,0.5500,0.5700,0.3966,58
464,2019,P01,C01,0.5262,0.5862,0.5238,0.5088,0.5194,0.5076,0.5129,0.3943,59
465,2019,P01,C02,0.2394,0.3522,0.1938,0.1951,0.2166,0.1636,0.3325,0.3943,59
466,2019,P01,C03,0.2399,0.2500,0.2440,0.2173,0.2137,0.2617,0.3317,0.3943,59
467,2019,P01,C04,0.2128,0.2243,0.1863,0.2099,0.2295,0.2219,0.3237,0.3943,59
468,2019,P01,C05,0.3319,0.4471,0.2729,0.3805,0.3182,0.3873,0.4101,0.3943,59
469,2019,P01,C06,0.3641,0.4140,0.3059,0.3415,0.3732,0.2777,0.4020,0.3943,59
470,2019,P01,C07,0.0352,0.0887,0.0371,0.0400,0.0555,0.0474,0.2103,0.3943,59
471,2019,P01,C08,0.5702,0.6032,0.5597,0.5383,0.5491,0.5181,0.5282,0.3943,59
472,2019,P20,C01,0.4145,0.4467,0.3925,0.4151,0.4255,0.4177,0.4558,0.3903,60
473,2019,P20,C02,0.1984,0.2751,0.1678,0.1580,0.1758,0.1206,0.3104,0.3903,60
474,2019,P20,C03,0.1765,0.0000,0.2397,0.1842,0.1810,0.2910,0.3100,0.3903,60
475,2019,P20,C04,0.0941,0.0236,0.0568,0.0000,0.0000,0.0000,0.1919,0.3903,60
476,2019,P20,C05,0.3325,0.3644,0.2740,0.3957,0.3308,0.4076,0.4058,0.3903,60
477,2019,P20,C06,0.5837,0.3401,0.5297,0.5590,0.5429,0.4183,0.4982,0.3903,60
478,2019,P20,C07,0.0679,0.0313,0.0504,0.0112,0.0155,0.0909,0.2051,0.3903,60
479,2019,P20,C08,0.7616,0.7475,0.8047,0.7404,0.7473,0.7128,0.6634,0.3903,60
480,2019,P21,C01,0.4735,0.4922,0.4952,0.4689,0.4759,0.4856,0.4921,0.3859,61
481,2019,P21,C02,0.0549,0.1403,0.0484,0.0562,0.0639,0.0470,0.2260,0.3859,61
482,2019,P21,C03,0.2391,0.2718,0.1631,0.1269,0.1241,0.0511,0.2998,0.3859,61
483,2019,P21,C04,0.3463,0.4523,0.3305,0.3650,0.4067,0.3675,0.4267,0.3859,61
484,2019,P21,C05,0.5009,0.5405,0.4431,0.5239,0.4535,0.5166,0.4984,0.3859,61
485,2019,P21,C06,0.3339,0.3916,0.3514,0.3737,0.3877,0.4057,0.4235,0.3859,61
486,2019,P21,C07,0.0199,0.0322,0.0006,0.0000,0.0000,0.0404,0.1802,0.3859,61
487,2019,P21,C08,0.3262,0.1175,0.3361,0.2673,0.2719,0.3004,0.3562,0.3859,61
488,2019,P36,C01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0231,0.1706,0.3826,62
489,2019,P36,C02,0.2023,0.1410,0.1930,0.1807,0.1867,0.1987,0.3104,0.3826,62
490,2019,P36,C03,0.3271,0.3860,0.2578,0.2793,0.2733,0.2506,0.3641,0.3826,62
491,2019,P36,C04,0.2313,0.3238,0.1997,0.2793,0.3140,0.3017,0.3548,0.3826,62
492,2019,P36,C05,0.3784,0.4408,0.3192,0.4010,0.3536,0.3933,0.4289,0.3826,62
493,2019,P36,C06,0.2610,0.1869,0.2786,0.2579,0.2727,0.2352,0.3381,0.3826,62
494,2019,P36,C07,0.4196,0.4918,0.5099,0.4195,0.5305,0.4569,0.4865,0.3826,62
495,2019,P36,C08,0.5387,0.5479,0.4545,0.4596,0.4643,0.3951,0.4886,0.3826,62
496,2019,P39,C01,0.1088,0.1738,0.0732,0.1201,0.1233,0.1239,0.2693,0.3641,63
497,2019,P39,C02,0.1058,0.1576,0.0744,0.0542,0.0612,0.0041,0.2330,0.3641,63
498,2019,P39,C03,0.2747,0.2043,0.3067,0.3212,0.3158,0.3967,0.3733,0.3641,63
499,2019,P39,C04,0.2770,0.3361,0.2421,0.3166,0.3543,0.3323,0.3749,0.3641,63
500,2019,P39,C05,0.2464,0.2568,0.2135,0.2721,0.2275,0.2741,0.3368,0.3641,63
501,2019,P39,C06,0.1088,0.0169,0.1483,0.0949,0.1056,0.1046,0.2501,0.3641,63
502,2019,P39,C07,0.3392,0.3040,0.4743,0.3190,0.3972,0.4530,0.4293,0.3641,63
503,2019,P39,C08,0.5556,0.5297,0.4969,0.4886,0.4949,0.4360,0.5001,0.3641,63
