RowID,Year,Province,Criterion,TOPSIS_Score,VIKOR_Score,PROMETHEE_Score,COPRAS_Score,EDAS_Score,SAW_Score,ER_Stage1_Utility,Final_ER_Score,ER_Rank
260,2024,P37,C05,0.3142,0.3216,0.3135,0.3641,0.3289,0.4138,0.3994,0.4867,33
261,2024,P37,C06,0.6735,0.7053,0.7568,0.6557,0.7153,0.7094,0.6343,0.4867,33
262,2024,P37,C07,0.3950,0.4578,0.6759,0.4546,0.5248,0.6738,0.5164,0.4867,33
263,2024,P37,C08,0.3038,0.2868,0.4195,0.3432,0.4159,0.4215,0.4169,0.4867,33
264,2024,P42,C01,0.4886,0.4490,0.4651,0.5117,0.4473,0.5298,0.4918,0.4845,34
265,2024,P42,C02,0.2724,0.2805,0.3834,0.3307,0.4162,0.4141,0.4049,0.4845,34
266,2024,P42,C03,0.4623,0.5655,0.5716,0.4967,0.5600,0.5670,0.5182,0.4845,34
267,2024,P42,C04,0.4176,0.5243,0.4694,0.4369,0.4917,0.4582,0.4841,0.4845,34
268,2024,P42,C05,0.7841,0.7883,0.7938,0.7876,0.7409,0.8159,0.6756,0.4845,34
269,2024,P42,C06,0.3836,0.3878,0.3990,0.3509,0.4020,0.3577,0.4281,0.4845,34
270,2024,P42,C07,0.2084,0.2123,0.3393,0.2286,0.2854,0.4017,0.3600,0.4845,34
271,2024,P42,C08,0.3692,0.3448,0.5272,0.4219,0.4969,0.5032,0.4715,0.4845,34
272,2024,P35,C01,0.4057,0.3191,0.3582,0.3953,0.3355,0.3801,0.4171,0.4839,35
273,2024,P35,C02,0.3719,0.3716,0.5716,0.4588,0.5364,0.5752,0.4900,0.4839,35
274,2024,P35,C03,0.3384,0.4402,0.3242,0.3396,0.3901,0.3105,0.4107,0.4839,35
275,2024,P35,C04,0.4850,0.5710,0.5272,0.5121,0.5559,0.5363,0.5145,0.4839,35
276,2024,P35,C05,0.3977,0.4759,0.3192,0.3940,0.3461,0.3840,0.4328,0.4839,35
277,2024,P35,C06,0.5640,0.5722,0.6775,0.5590,0.6139,0.6302,0.5591,0.4839,35
278,2024,P35,C07,0.4513,0.5121,0.6943,0.5001,0.5798,0.6745,0.5369,0.4839,35
279,2024,P35,C08,0.5300,0.5345,0.6336,0.5153,0.5920,0.5040,0.5251,0.4839,35
280,2024,P01,C01,0.7520,0.6389,0.7445,0.8026,0.7741,0.8156,0.6602,0.4812,36
281,2024,P01,C02,0.8031,0.7979,0.8300,0.7686,0.8096,0.7187,0.6759,0.4812,36
282,2024,P01,C03,0.2503,0.2783,0.4146,0.3158,0.3413,0.4947,0.4049,0.4812,36
283,2024,P01,C04,0.3218,0.4180,0.3463,0.3010,0.3296,0.3157,0.3963,0.4812,36
284,2024,P01,C05,0.4901,0.5792,0.4303,0.5050,0.4279,0.5209,0.4963,0.4812,36
285,2024,P01,C06,0.4358,0.2630,0.4637,0.4057,0.4333,0.4071,0.4443,0.4812,36
286,2024,P01,C07,0.0000,0.0125,0.0000,0.0000,0.0000,0.0000,0.1691,0.4812,36
287,2024,P01,C08,0.7137,0.7351,0.9250,0.7681,0.8073,0.8344,0.6784,0.4812,36
288,2024,P23,C01,0.9239,0.9281,0.9430,0.9383,0.9230,0.9218,0.7727,0.4782,37
289,2024,P23,C02,0.1608,0.0144,0.2885,0.1931,0.2121,0.3407,0.3231,0.4782,37
290,2024,P23,C03,0.5391,0.6442,0.6886,0.5794,0.6344,0.6806,0.5776,0.4782,37
291,2024,P23,C04,0.3829,0.4978,0.4140,0.3849,0.4312,0.3914,0.4549,0.4782,37
292,2024,P23,C05,0.6545,0.7015,0.6126,0.6468,0.5834,0.6472,0.5880,0.4782,37
293,2024,P23,C06,0.2075,0.2860,0.2284,0.2171,0.2625,0.2398,0.3344,0.4782,37
294,2024,P23,C07,0.2240,0.2050,0.3114,0.2235,0.2649,0.3544,0.3491,0.4782,37
295,2024,P23,C08,0.2235,0.1635,0.2508,0.2011,0.2316,0.2914,0.3302,0.4782,37
296,2024,P05,C01,0.6892,0.6661,0.6839,0.6816,0.6246,0.6712,0.6100,0.4758,38
297,2024,P05,C02,0.2736,0.2779,0.3471,0.3137,0.3996,0.3634,0.3890,0.4758,38
298,2024,P05,C03,0.6969,0.7336,0.6938,0.6405,0.6636,0.6025,0.6118,0.4758,38
299,2024,P05,C04,0.3262,0.4305,0.3541,0.3249,0.3609,0.3455,0.4105,0.4758,38
300,2024,P05,C05,0.4152,0.4388,0.3808,0.4487,0.4172,0.4764,0.4630,0.4758,38
301,2024,P05,C06,0.4262,0.3705,0.4672,0.3866,0.4221,0.3978,0.4511,0.4758,38
302,2024,P05,C07,0.2010,0.3155,0.2927,0.2687,0.3356,0.3578,0.3677,0.4758,38
303,2024,P05,C08,0.2196,0.1764,0.2838,0.2412,0.2938,0.3281,0.3457,0.4758,38
304,2024,P08,C01,0.7155,0.6958,0.7015,0.6996,0.6384,0.6825,0.6247,0.4584,39
305,2024,P08,C02,0.5423,0.5633,0.6357,0.5383,0.6117,0.5521,0.5391,0.4584,39
306,2024,P08,C03,0.2598,0.3489,0.3296,0.3132,0.3597,0.3772,0.3907,0.4584,39
307,2024,P08,C04,0.2403,0.3765,0.2253,0.2641,0.2988,0.2912,0.3576,0.4584,39
308,2024,P08,C05,0.3738,0.3297,0.3776,0.4224,0.3975,0.4707,0.4395,0.4584,39
309,2024,P08,C06,0.2957,0.3908,0.3615,0.3258,0.3707,0.4103,0.4121,0.4584,39
310,2024,P08,C07,0.3512,0.3830,0.4864,0.4002,0.4627,0.5052,0.4644,0.4584,39
311,2024,P08,C08,0.4038,0.3668,0.5322,0.4464,0.5202,0.5018,0.4812,0.4584,39
312,2024,P19,C01,0.7886,0.7649,0.7778,0.7693,0.7245,0.7505,0.6677,0.4513,40
313,2024,P19,C02,0.1850,0.1934,0.2254,0.2247,0.2862,0.2789,0.3329,0.4513,40
314,2024,P19,C03,0.2801,0.3475,0.4088,0.3445,0.3811,0.4714,0.4224,0.4513,40
315,2024,P19,C04,0.2178,0.3474,0.1948,0.2322,0.2628,0.2594,0.3420,0.4513,40
316,2024,P19,C05,0.6075,0.6318,0.5391,0.6059,0.5829,0.5796,0.5509,0.4513,40
317,2024,P19,C06,0.5989,0.6528,0.5856,0.5332,0.5857,0.5099,0.5415,0.4513,40
318,2024,P19,C07,0.0494,0.0000,0.0867,0.0928,0.1159,0.1313,0.2356,0.4513,40
319,2024,P19,C08,0.2890,0.2391,0.4065,0.3253,0.3840,0.4358,0.4036,0.4513,40
320,2024,P57,C01,0.2724,0.3317,0.2104,0.2794,0.2330,0.2729,0.3482,0.4485,41
321,2024,P57,C02,0.1093,0.0389,0.2194,0.1638,0.2020,0.3184,0.3072,0.4485,41
322,2024,P57,C03,0.0843,0.1758,0.0727,0.1186,0.1362,0.0891,0.2633,0.4485,41
323,2024,P57,C04,0.7025,0.7662,0.7707,0.6982,0.7297,0.7048,0.6501,0.4485,41
324,2024,P57,C05,0.5030,0.5342,0.4965,0.5287,0.4804,0.5474,0.5066,0.4485,41
325,2024,P57,C06,0.5158,0.5468,0.4724,0.4716,0.5175,0.4535,0.4983,0.4485,41
326,2024,P57,C07,0.9069,1.0000,1.0000,0.8921,0.9142,1.0000,0.7917,0.4485,41
327,2024,P57,C08,0.0593,0.0553,0.0504,0.0647,0.0812,0.0864,0.2238,0.4485,41
328,2024,P55,C01,0.3364,0.3333,0.2814,0.3526,0.2940,0.3526,0.3858,0.4449,42
329,2024,P55,C02,0.1460,0.1431,0.2034,0.1950,0.2484,0.2725,0.3197,0.4449,42
330,2024,P55,C03,0.1019,0.1901,0.0776,0.1095,0.1258,0.0434,0.2598,0.4449,42
331,2024,P55,C04,0.4792,0.5794,0.4964,0.4904,0.5381,0.4981,0.5059,0.4449,42
332,2024,P55,C05,0.5706,0.6083,0.5644,0.6029,0.5431,0.6374,0.5485,0.4449,42
333,2024,P55,C06,0.4811,0.3667,0.5411,0.5028,0.5259,0.5642,0.4988,0.4449,42
334,2024,P55,C07,0.9085,0.9235,0.8619,0.8579,0.8815,0.8936,0.7374,0.4449,42
335,2024,P55,C08,0.1914,0.1899,0.2260,0.2118,0.2658,0.2489,0.3273,0.4449,42
336,2024,P20,C01,0.6329,0.3835,0.7001,0.7118,0.7063,0.7563,0.5994,0.4408,43
337,2024,P20,C02,0.3314,0.3420,0.4511,0.3777,0.4719,0.4405,0.4448,0.4408,43
338,2024,P20,C03,0.2315,0.3267,0.2533,0.2708,0.3111,0.2867,0.3545,0.4408,43
339,2024,P20,C04,0.2580,0.3445,0.2529,0.2071,0.2265,0.2191,0.3409,0.4408,43
340,2024,P20,C05,0.4351,0.5271,0.3711,0.4580,0.3881,0.4761,0.4704,0.4408,43
341,2024,P20,C06,0.5761,0.5527,0.4774,0.5402,0.5655,0.5044,0.5172,0.4408,43
342,2024,P20,C07,0.1548,0.2608,0.2197,0.2213,0.2764,0.2886,0.3351,0.4408,43
343,2024,P20,C08,0.3258,0.2964,0.4664,0.3741,0.4454,0.4657,0.4401,0.4408,43
344,2024,P07,C01,0.4055,0.3500,0.3750,0.4299,0.3601,0.4464,0.4389,0.4365,44
345,2024,P07,C02,0.2454,0.2634,0.2693,0.2636,0.3357,0.2948,0.3525,0.4365,44
346,2024,P07,C03,0.5291,0.6265,0.5439,0.5076,0.5479,0.4969,0.5198,0.4365,44
347,2024,P07,C04,0.2563,0.2980,0.2804,0.2563,0.2900,0.3116,0.3545,0.4365,44
348,2024,P07,C05,0.5034,0.5122,0.4769,0.5394,0.4944,0.5721,0.5073,0.4365,44
349,2024,P07,C06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0143,0.1694,0.4365,44
350,2024,P07,C07,0.5547,0.4443,0.5990,0.5593,0.5958,0.6179,0.5335,0.4365,44
351,2024,P07,C08,0.5812,0.4676,0.6099,0.5112,0.5502,0.4231,0.5120,0.4365,44
352,2024,P50,C01,0.5593,0.4942,0.5563,0.5734,0.5190,0.5825,0.5231,0.4342,45
353,2024,P50,C02,0.4528,0.4641,0.4858,0.4331,0.5093,0.4159,0.4811,0.4342,45
354,2024,P50,C03,0.1301,0.1510,0.1983,0.1659,0.1906,0.2620,0.3105,0.4342,45
355,2024,P50,C04,0.4279,0.5053,0.4692,0.4256,0.4640,0.4278,0.4773,0.4342,45
356,2024,P50,C05,0.2608,0.3785,0.1991,0.2994,0.2537,0.3154,0.3602,0.4342,45
357,2024,P50,C06,0.4301,0.3937,0.4573,0.4298,0.4504,0.4709,0.4688,0.4342,45
358,2024,P50,C07,0.1162,0.1244,0.1495,0.1301,0.1625,0.2277,0.2920,0.4342,45
359,2024,P50,C08,0.4803,0.4923,0.6561,0.5203,0.5967,0.5936,0.5288,0.4342,45
360,2024,P10,C01,0.5104,0.4597,0.4945,0.5272,0.4822,0.5491,0.5017,0.4288,46
361,2024,P10,C02,0.3151,0.3402,0.3377,0.3155,0.3939,0.3313,0.3964,0.4288,46
362,2024,P10,C03,0.3465,0.4451,0.3674,0.3510,0.4032,0.3395,0.4246,0.4288,46
363,2024,P10,C04,0.3345,0.4121,0.3803,0.3600,0.4072,0.4014,0.4300,0.4288,46
364,2024,P10,C05,0.4653,0.5670,0.4020,0.4784,0.4053,0.4893,0.4841,0.4288,46
365,2024,P10,C06,0.1576,0.2497,0.1903,0.1726,0.2009,0.2105,0.3169,0.4288,46
366,2024,P10,C07,0.2699,0.2536,0.3659,0.3159,0.3763,0.3941,0.3891,0.4288,46
367,2024,P10,C08,0.3296,0.3127,0.4249,0.3561,0.4342,0.3877,0.4238,0.4288,46
368,2024,P51,C01,0.5168,0.4601,0.4440,0.4730,0.4412,0.4393,0.4821,0.4273,47
369,2024,P51,C02,0.2067,0.2151,0.2706,0.2557,0.3258,0.3255,0.3497,0.4273,47
370,2024,P51,C03,0.2146,0.2580,0.3075,0.2729,0.2986,0.3979,0.3640,0.4273,47
371,2024,P51,C04,0.4433,0.5677,0.4760,0.4591,0.5088,0.4736,0.4944,0.4273,47
372,2024,P51,C05,0.4694,0.5139,0.4561,0.5117,0.4664,0.5504,0.4976,0.4273,47
373,2024,P51,C06,0.0416,0.1458,0.0264,0.0317,0.0384,0.0000,0.2078,0.4273,47
374,2024,P51,C07,0.3696,0.4789,0.4987,0.4172,0.5021,0.5041,0.4823,0.4273,47
375,2024,P51,C08,0.4231,0.4283,0.5826,0.4599,0.5440,0.5292,0.4973,0.4273,47
376,2024,P06,C01,0.5455,0.5115,0.5209,0.5603,0.4817,0.5686,0.5146,0.4178,48
377,2024,P06,C02,0.2700,0.2748,0.3574,0.3107,0.3862,0.3672,0.3879,0.4178,48
378,2024,P06,C03,0.5233,0.6244,0.5525,0.4916,0.5297,0.4658,0.5148,0.4178,48
379,2024,P06,C04,0.2674,0.3263,0.2775,0.2503,0.2774,0.2853,0.3535,0.4178,48
380,2024,P06,C05,0.0423,0.0000,0.0690,0.0618,0.0523,0.1177,0.2162,0.4178,48
381,2024,P06,C06,0.2380,0.4088,0.2432,0.2477,0.2995,0.2589,0.3566,0.4178,48
382,2024,P06,C07,0.2091,0.3218,0.2879,0.2736,0.3417,0.3473,0.3682,0.4178,48
383,2024,P06,C08,0.3322,0.3269,0.4342,0.3614,0.4513,0.3987,0.4313,0.4178,48
384,2024,P53,C01,0.3073,0.3397,0.2471,0.3197,0.2666,0.3153,0.3669,0.4118,49
385,2024,P53,C02,0.1212,0.0896,0.1430,0.1310,0.1669,0.1413,0.2780,0.4118,49
386,2024,P53,C03,0.2966,0.3774,0.4158,0.3664,0.4113,0.4827,0.4371,0.4118,49
387,2024,P53,C04,0.3395,0.4754,0.3533,0.3599,0.4072,0.3797,0.4326,0.4118,49
388,2024,P53,C05,0.5141,0.5547,0.4829,0.5415,0.4694,0.5711,0.5104,0.4118,49
389,2024,P53,C06,0.1201,0.2657,0.1365,0.1443,0.1745,0.1588,0.3013,0.4118,49
390,2024,P53,C07,0.4513,0.5344,0.6337,0.4905,0.5692,0.6034,0.5242,0.4118,49
391,2024,P53,C08,0.1731,0.1781,0.1817,0.1831,0.2298,0.1941,0.3135,0.4118,49
392,2024,P45,C01,0.3711,0.3538,0.3169,0.3742,0.3121,0.3730,0.4051,0.4082,50
393,2024,P45,C02,0.1744,0.1909,0.1725,0.1887,0.2404,0.2119,0.3166,0.4082,50
394,2024,P45,C03,0.3328,0.4233,0.4416,0.3869,0.4330,0.4754,0.4539,0.4082,50
395,2024,P45,C04,0.2378,0.3548,0.2193,0.2379,0.2692,0.2596,0.3458,0.4082,50
396,2024,P45,C05,0.4734,0.5444,0.4176,0.4948,0.4227,0.5151,0.4897,0.4082,50
397,2024,P45,C06,0.1728,0.3149,0.2116,0.2079,0.2479,0.2657,0.3352,0.4082,50
398,2024,P45,C07,0.1012,0.1174,0.1902,0.1334,0.1608,0.2583,0.2977,0.4082,50
399,2024,P45,C08,0.4361,0.4349,0.6003,0.4740,0.5629,0.5264,0.5028,0.4082,50
400,2024,P33,C01,0.2831,0.2854,0.2337,0.2859,0.2384,0.2835,0.3473,0.4078,51
401,2024,P33,C02,0.0440,0.0103,0.0797,0.0889,0.1133,0.1764,0.2411,0.4078,51
402,2024,P33,C03,0.4011,0.4442,0.3472,0.3123,0.3381,0.1690,0.4004,0.4078,51
403,2024,P33,C04,0.2993,0.4259,0.2996,0.3076,0.3481,0.3228,0.3926,0.4078,51
404,2024,P33,C05,0.3428,0.2445,0.3217,0.2726,0.2796,0.2265,0.3562,0.4078,51
405,2024,P33,C06,0.4364,0.4629,0.5400,0.4460,0.5018,0.5235,0.4931,0.4078,51
406,2024,P33,C07,0.4576,0.4774,0.4930,0.4715,0.5260,0.5030,0.4948,0.4078,51
407,2024,P33,C08,0.3423,0.3195,0.2952,0.2470,0.2869,0.1773,0.3575,0.4078,51
408,2024,P36,C01,0.2690,0.1911,0.2246,0.3054,0.2547,0.3222,0.3465,0.4075,52
409,2024,P36,C02,0.0746,0.0747,0.0778,0.1016,0.1294,0.1240,0.2502,0.4075,52
410,2024,P36,C03,0.3654,0.4575,0.3880,0.3644,0.4104,0.3476,0.4347,0.4075,52
411,2024,P36,C04,0.4692,0.5842,0.5257,0.4878,0.5411,0.5076,0.5088,0.4075,52
412,2024,P36,C05,0.3593,0.3144,0.3183,0.3058,0.3059,0.2658,0.3756,0.4075,52
413,2024,P36,C06,0.3119,0.3442,0.3448,0.2992,0.3433,0.3229,0.3878,0.4075,52
414,2024,P36,C07,0.3123,0.3561,0.4765,0.3510,0.4195,0.4936,0.4444,0.4075,52
415,2024,P36,C08,0.2744,0.2653,0.2470,0.2155,0.2699,0.1674,0.3352,0.4075,52
416,2024,P48,C01,0.4216,0.4444,0.3651,0.4314,0.3598,0.4301,0.4491,0.3961,53
417,2024,P48,C02,0.2274,0.2503,0.2356,0.2345,0.2987,0.2605,0.3379,0.3961,53
418,2024,P48,C03,0.1930,0.2127,0.3082,0.2379,0.2633,0.3745,0.3504,0.3961,53
419,2024,P48,C04,0.3104,0.4170,0.3178,0.3137,0.3550,0.3295,0.3978,0.3961,53
420,2024,P48,C05,0.4724,0.5740,0.4232,0.4921,0.4230,0.5101,0.4916,0.3961,53
421,2024,P48,C06,0.2605,0.3110,0.2792,0.2645,0.2974,0.3000,0.3568,0.3961,53
422,2024,P48,C07,0.1070,0.1586,0.1577,0.1503,0.1877,0.2459,0.3022,0.3961,53
423,2024,P48,C08,0.3043,0.2873,0.4111,0.3371,0.4019,0.4207,0.4132,0.3961,53
424,2024,P41,C01,0.5367,0.5690,0.4935,0.5312,0.4552,0.5245,0.5085,0.3929,54
425,2024,P41,C02,0.0899,0.0632,0.1546,0.1419,0.1808,0.2490,0.2893,0.3929,54
426,2024,P41,C03,0.4617,0.5616,0.4530,0.4420,0.4897,0.4152,0.4855,0.3929,54
427,2024,P41,C04,0.2524,0.3689,0.2538,0.2752,0.3115,0.3141,0.3642,0.3929,54
428,2024,P41,C05,0.2594,0.4015,0.1864,0.2846,0.2411,0.2922,0.3569,0.3929,54
429,2024,P41,C06,0.0946,0.0902,0.1308,0.0954,0.0945,0.1941,0.2664,0.3929,54
430,2024,P41,C07,0.2250,0.3058,0.3740,0.2850,0.3502,0.4355,0.3913,0.3929,54
431,2024,P41,C08,0.0813,0.0847,0.0680,0.0780,0.0979,0.0758,0.2365,0.3929,54
432,2024,P03,C01,0.4141,0.3537,0.3708,0.4377,0.3650,0.4457,0.4413,0.3923,55
433,2024,P03,C02,0.4477,0.4758,0.4476,0.4117,0.4793,0.3831,0.4702,0.3923,55
434,2024,P03,C03,0.2663,0.3573,0.3294,0.3197,0.3653,0.3801,0.3945,0.3923,55
435,2024,P03,C04,0.0255,0.1713,0.0154,0.0645,0.0730,0.1089,0.2333,0.3923,55
436,2024,P03,C05,0.1264,0.1906,0.1148,0.1635,0.1385,0.1887,0.2931,0.3923,55
437,2024,P03,C06,0.2525,0.1921,0.3372,0.2598,0.2895,0.3581,0.3586,0.3923,55
438,2024,P03,C07,0.4084,0.4101,0.5621,0.4522,0.5055,0.5728,0.4925,0.3923,55
439,2024,P03,C08,0.2351,0.2281,0.2420,0.2187,0.2745,0.1991,0.3310,0.3923,55
440,2024,P44,C01,0.4416,0.3656,0.4055,0.4626,0.4040,0.4749,0.4606,0.3791,56
441,2024,P44,C02,0.1128,0.1063,0.1274,0.1240,0.1580,0.1400,0.2749,0.3791,56
442,2024,P44,C03,0.2936,0.3548,0.4448,0.3729,0.4078,0.5357,0.4425,0.3791,56
443,2024,P44,C04,0.0694,0.2276,0.0000,0.0416,0.0471,0.0546,0.2314,0.3791,56
444,2024,P44,C05,0.2155,0.3437,0.1552,0.2629,0.2227,0.2830,0.3418,0.3791,56
445,2024,P44,C06,0.1417,0.1551,0.1908,0.1594,0.1656,0.2654,0.3086,0.3791,56
446,2024,P44,C07,0.0566,0.1700,0.1090,0.1322,0.1651,0.1904,0.2822,0.3791,56
447,2024,P44,C08,0.5080,0.5212,0.5751,0.4768,0.5488,0.4554,0.5066,0.3791,56
448,2024,P43,C01,0.4337,0.4714,0.3821,0.4379,0.3652,0.4383,0.4578,0.3761,57
449,2024,P43,C02,0.0699,0.0830,0.0756,0.0948,0.1208,0.1372,0.2501,0.3761,57
450,2024,P43,C03,0.3228,0.4118,0.3980,0.3541,0.3944,0.4019,0.4284,0.3761,57
451,2024,P43,C04,0.1437,0.2728,0.0971,0.1294,0.1464,0.1605,0.2961,0.3761,57
452,2024,P43,C05,0.4383,0.5494,0.3689,0.4549,0.3854,0.4669,0.4705,0.3761,57
453,2024,P43,C06,0.1040,0.1001,0.1243,0.0714,0.0652,0.1199,0.2506,0.3761,57
454,2024,P43,C07,0.1160,0.1704,0.1858,0.1816,0.2268,0.2531,0.3136,0.3761,57
455,2024,P43,C08,0.2478,0.2501,0.2963,0.2635,0.3307,0.3008,0.3543,0.3761,57
456,2024,P59,C01,0.0000,0.0196,0.0000,0.0000,0.0000,0.0000,0.1701,0.3670,58
457,2024,P59,C02,0.1858,0.1781,0.1386,0.1113,0.1417,0.0514,0.2802,0.3670,58
458,2024,P59,C03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.1701,0.3670,58
459,2024,P59,C04,0.3146,0.4166,0.2915,0.3451,0.3890,0.3586,0.4071,0.3670,58
460,2024,P59,C05,0.4909,0.5589,0.4366,0.5102,0.4388,0.5301,0.4973,0.3670,58
461,2024,P59,C06,0.2786,0.1805,0.2458,0.2309,0.2369,0.2130,0.3307,0.3670,58
462,2024,P59,C07,0.6188,0.7077,0.6872,0.6142,0.6712,0.6627,0.6030,0.3670,58
463,2024,P59,C08,0.3875,0.3944,0.4890,0.4000,0.4937,0.4220,0.4642,0.3670,58
464,2024,P54,C01,0.2443,0.1594,0.1952,0.2156,0.1798,0.2192,0.3192,0.3551,59
465,2024,P54,C02,0.0481,0.0331,0.0943,0.0991,0.1263,0.1949,0.2528,0.3551,59
466,2024,P54,C03,0.1931,0.2591,0.2412,0.2390,0.2646,0.2974,0.3382,0.3551,59
467,2024,P54,C04,0.3795,0.5161,0.3935,0.3939,0.4417,0.4060,0.4574,0.3551,59
468,2024,P54,C05,0.1574,0.2424,0.1499,0.1843,0.1590,0.2190,0.3115,0.3551,59
469,2024,P54,C06,0.1917,0.2398,0.2018,0.2162,0.2591,0.2543,0.3288,0.3551,59
470,2024,P54,C07,0.2691,0.3021,0.4708,0.3101,0.3706,0.5168,0.4227,0.3551,59
471,2024,P54,C08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1674,0.3551,59
472,2024,P40,C01,0.4081,0.2838,0.3882,0.3972,0.3561,0.4113,0.4237,0.3530,60
473,2024,P40,C02,0.0649,0.0729,0.0567,0.0522,0.0665,0.0790,0.2230,0.3530,60
474,2024,P40,C03,0.0993,0.1994,0.0611,0.1015,0.1166,0.0000,0.2506,0.3530,60
475,2024,P40,C04,0.1408,0.2642,0.0869,0.1353,0.1531,0.1636,0.2957,0.3530,60
476,2024,P40,C05,0.5524,0.5715,0.5337,0.5812,0.5189,0.6137,0.5315,0.3530,60
477,2024,P40,C06,0.1305,0.0830,0.1839,0.1304,0.1393,0.2350,0.2914,0.3530,60
478,2024,P40,C07,0.1338,0.1634,0.1743,0.1946,0.2430,0.2273,0.3136,0.3530,60
479,2024,P40,C08,0.3680,0.3557,0.3941,0.3244,0.3913,0.2780,0.4065,0.3530,60
480,2024,P58,C01,0.2631,0.2284,0.1998,0.2320,0.1935,0.2241,0.3275,0.3455,61
481,2024,P58,C02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1674,0.3455,61
482,2024,P58,C03,0.1259,0.1901,0.1296,0.1059,0.1216,0.0208,0.2660,0.3455,61
483,2024,P58,C04,0.0000,0.0000,0.0116,0.0000,0.0000,0.0000,0.1690,0.3455,61
484,2024,P58,C05,0.5110,0.5501,0.5024,0.5528,0.5046,0.5914,0.5163,0.3455,61
485,2024,P58,C06,0.2215,0.1304,0.3150,0.2342,0.2626,0.3328,0.3439,0.3455,61
486,2024,P58,C07,0.3284,0.3277,0.3318,0.3483,0.3933,0.3448,0.4016,0.3455,61
487,2024,P58,C08,0.4372,0.3962,0.3963,0.3409,0.3793,0.2587,0.4192,0.3455,61
