RowID,Year,Province,Criterion,TOPSIS_Score,VIKOR_Score,PROMETHEE_Score,COPRAS_Score,EDAS_Score,SAW_Score,ER_Stage1_Utility,Final_ER_Score,ER_Rank
17,2023,P31,C02,0.8116,0.8267,0.9075,0.9059,0.9056,0.9278,0.7314,0.6326,3
18,2023,P31,C03,0.5534,0.6654,0.7640,0.5878,0.6672,0.6975,0.5981,0.6326,3
19,2023,P31,C04,0.6516,0.7183,0.7343,0.7549,0.7883,0.7769,0.6535,0.6326,3
20,2023,P31,C05,0.6301,0.6103,0.6645,0.6426,0.6257,0.6603,0.5865,0.6326,3
21,2023,P31,C06,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8326,0.6326,3
22,2023,P31,C07,0.6616,0.8495,0.9930,0.7072,0.7870,0.8764,0.6848,0.6326,3
23,2023,P31,C08,0.6168,0.6306,0.6596,0.5756,0.6289,0.5655,0.5666,0.6326,3
24,2023,P12,C01,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8326,0.6253,4
25,2023,P12,C02,1.0000,1.0000,1.0000,1.0000,1.0000,0.9895,0.8311,0.6253,4
26,2023,P12,C03,0.6066,0.7357,0.7733,0.6277,0.6725,0.7132,0.6221,0.6253,4
27,2023,P12,C04,0.4271,0.5800,0.6862,0.5443,0.6344,0.5790,0.5429,0.6253,4
28,2023,P12,C05,0.7379,0.7625,0.8172,0.7367,0.7233,0.7560,0.6641,0.6253,4
29,2023,P12,C06,0.6904,0.7061,0.7393,0.7056,0.7262,0.7254,0.6439,0.6253,4
30,2023,P12,C07,0.2954,0.3431,0.4422,0.2996,0.3837,0.4160,0.4155,0.6253,4
31,2023,P12,C08,0.7728,0.6931,0.8169,0.7472,0.7790,0.7638,0.6656,0.6253,4
32,2023,P61,C01,0.6793,0.5751,0.5861,0.6627,0.6628,0.6071,0.5786,0.6205,5
33,2023,P61,C02,0.5664,0.5728,0.6973,0.6565,0.6555,0.7297,0.5919,0.6205,5
34,2023,P61,C03,0.5044,0.6281,0.8243,0.5930,0.6715,0.7955,0.6005,0.6205,5
35,2023,P61,C04,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8326,0.6205,5
36,2023,P61,C05,0.7885,0.8267,0.8392,0.7678,0.7559,0.7742,0.6784,0.6205,5
37,2023,P61,C06,0.6995,0.7499,0.7281,0.6961,0.7174,0.7009,0.6438,0.6205,5
38,2023,P61,C07,0.7035,0.8496,1.0000,0.7830,0.8482,1.0000,0.7180,0.6205,5
39,2023,P61,C08,0.4192,0.3287,0.4388,0.3989,0.4460,0.4095,0.4478,0.6205,5
40,2023,P18,C01,0.7328,0.7310,0.8461,0.8063,0.8064,0.8564,0.6790,0.6194,6
41,2023,P18,C02,0.6974,0.7132,0.8562,0.8312,0.8307,0.9159,0.6832,0.6194,6
42,2023,P18,C03,0.7984,0.9452,1.0000,0.8268,0.8665,0.9450,0.7434,0.6194,6
43,2023,P18,C04,0.3945,0.5555,0.6651,0.5186,0.6138,0.5589,0.5282,0.6194,6
44,2023,P18,C05,0.6137,0.6169,0.6548,0.6076,0.5919,0.6095,0.5688,0.6194,6
45,2023,P18,C06,0.8523,0.8580,0.9026,0.8685,0.8777,0.8804,0.7261,0.6194,6
46,2023,P18,C07,0.2787,0.3414,0.4548,0.2952,0.3894,0.4421,0.4185,0.6194,6
47,2023,P18,C08,0.6747,0.6484,0.7630,0.6617,0.7043,0.7032,0.6263,0.6194,6
48,2023,P38,C01,0.7355,0.7760,0.7487,0.7318,0.7318,0.7379,0.6606,0.6058,7
49,2023,P38,C02,0.7295,0.7341,0.8192,0.7787,0.7781,0.7977,0.6702,0.6058,7
50,2023,P38,C03,0.3924,0.4839,0.6519,0.4772,0.5588,0.6863,0.5228,0.6058,7
51,2023,P38,C04,0.5630,0.6901,0.7748,0.6361,0.7081,0.6455,0.6079,0.6058,7
52,2023,P38,C05,0.8272,0.8518,0.9276,0.8497,0.8421,0.8706,0.7173,0.6058,7
53,2023,P38,C06,0.8107,0.8614,0.8646,0.8278,0.8399,0.8483,0.7044,0.6058,7
54,2023,P38,C07,0.5528,0.6931,0.8768,0.6157,0.7082,0.8648,0.6295,0.6058,7
55,2023,P38,C08,0.4751,0.4483,0.4951,0.4455,0.5022,0.4344,0.4847,0.6058,7
56,2023,P02,C01,0.5797,0.6052,0.6845,0.6368,0.6369,0.6993,0.5875,0.5992,8
57,2023,P02,C02,0.9983,0.9998,0.9890,0.9919,0.9919,0.9699,0.8245,0.5992,8
58,2023,P02,C03,0.6156,0.7205,0.7952,0.6355,0.7003,0.7262,0.6283,0.5992,8
59,2023,P02,C04,0.4074,0.5623,0.6580,0.5393,0.6304,0.5869,0.5363,0.5992,8
60,2023,P02,C05,0.7323,0.7328,0.7257,0.7563,0.7471,0.7545,0.6603,0.5992,8
61,2023,P02,C06,0.3919,0.2130,0.4136,0.3782,0.3871,0.3835,0.4167,0.5992,8
62,2023,P02,C07,0.6517,0.8631,0.9636,0.6899,0.7730,0.8425,0.6763,0.5992,8
63,2023,P02,C08,0.8997,0.7295,0.7539,0.9244,0.9064,0.7953,0.6984,0.5992,8
64,2023,P21,C01,0.6575,0.7005,0.7989,0.7251,0.7251,0.7923,0.6493,0.5739,9
65,2023,P21,C02,0.5889,0.6084,0.6987,0.6716,0.6706,0.7526,0.6063,0.5739,9
66,2023,P21,C03,0.5766,0.6982,0.8031,0.6168,0.6914,0.7384,0.6190,0.5739,9
67,2023,P21,C04,0.3401,0.4963,0.5653,0.4722,0.5670,0.5166,0.4969,0.5739,9
68,2023,P21,C05,0.8718,0.8777,0.9574,0.8880,0.8823,0.8950,0.7434,0.5739,9
69,2023,P21,C06,0.7807,0.6801,0.7578,0.7620,0.7693,0.7159,0.6581,0.5739,9
70,2023,P21,C07,0.3069,0.3965,0.4969,0.3329,0.4374,0.4688,0.4480,0.5739,9
71,2023,P21,C08,0.3000,0.2289,0.3165,0.2736,0.3098,0.3202,0.3627,0.5739,9
72,2023,P37,C01,0.5511,0.5882,0.5447,0.5571,0.5572,0.5698,0.5313,0.5714,10
73,2023,P37,C02,0.8745,0.8891,0.9742,0.9496,0.9494,1.0000,0.7807,0.5714,10
74,2023,P37,C03,0.3200,0.3972,0.5299,0.3880,0.4685,0.5665,0.4700,0.5714,10
75,2023,P37,C04,0.5714,0.6845,0.7506,0.6481,0.7177,0.6612,0.6119,0.5714,10
76,2023,P37,C05,0.4487,0.4458,0.4587,0.4636,0.4435,0.4829,0.4796,0.5714,10
77,2023,P37,C06,0.7282,0.7459,0.7815,0.7455,0.7633,0.7626,0.6653,0.5714,10
78,2023,P37,C07,0.5242,0.5793,0.8151,0.5574,0.6222,0.7782,0.5846,0.5714,10
79,2023,P37,C08,0.7333,0.7204,0.7748,0.6968,0.7349,0.6839,0.6478,0.5714,10
80,2023,P15,C01,0.8130,0.8336,0.8752,0.8266,0.8266,0.8495,0.7015,0.5668,11
81,2023,P15,C02,0.7947,0.8015,0.8788,0.8386,0.8381,0.8659,0.7006,0.5668,11
82,2023,P15,C03,0.6473,0.7696,0.8215,0.6631,0.7225,0.7490,0.6462,0.5668,11
83,2023,P15,C04,0.3913,0.5498,0.6538,0.5177,0.6131,0.5597,0.5261,0.5668,11
84,2023,P15,C05,0.6717,0.7022,0.6993,0.6542,0.6366,0.6499,0.6097,0.5668,11
85,2023,P15,C06,0.4852,0.4598,0.4851,0.4923,0.5124,0.4816,0.4940,0.5668,11
86,2023,P15,C07,0.2143,0.3485,0.3322,0.2546,0.3472,0.3379,0.3743,0.5668,11
87,2023,P15,C08,0.5681,0.4676,0.6371,0.5515,0.5937,0.5795,0.5354,0.5668,11
88,2023,P49,C01,0.4248,0.4348,0.4089,0.4440,0.4441,0.4663,0.4678,0.5664,12
89,2023,P49,C02,0.7682,0.7816,0.8701,0.8222,0.8216,0.8593,0.6914,0.5664,12
90,2023,P49,C03,0.2524,0.3004,0.4281,0.3087,0.3680,0.4923,0.4120,0.5664,12
91,2023,P49,C04,0.5176,0.6565,0.6889,0.5877,0.6693,0.5891,0.5703,0.5664,12
92,2023,P49,C05,0.7529,0.7870,0.8343,0.7495,0.7367,0.7675,0.6706,0.5664,12
93,2023,P49,C06,0.7711,0.7662,0.8163,0.8098,0.8231,0.8161,0.6820,0.5664,12
94,2023,P49,C07,0.3759,0.4024,0.6243,0.3852,0.4531,0.5951,0.4840,0.5664,12
95,2023,P49,C08,1.0000,1.0000,0.9572,0.9459,0.9527,0.9075,0.7993,0.5664,12
96,2023,P17,C01,0.6758,0.6772,0.7671,0.7206,0.7207,0.7635,0.6452,0.5644,13
97,2023,P17,C02,0.6357,0.6467,0.6434,0.6323,0.6313,0.6087,0.5820,0.5644,13
98,2023,P17,C03,0.5415,0.6698,0.8462,0.6177,0.6921,0.7985,0.6175,0.5644,13
99,2023,P17,C04,0.2149,0.4128,0.3553,0.3281,0.4221,0.3543,0.4064,0.5644,13
100,2023,P17,C05,0.6513,0.6953,0.6905,0.6402,0.6219,0.6447,0.6007,0.5644,13
101,2023,P17,C06,0.6943,0.7006,0.7429,0.7157,0.7356,0.7310,0.6470,0.5644,13
102,2023,P17,C07,0.0903,0.1915,0.1518,0.1231,0.1678,0.2065,0.2943,0.5644,13
103,2023,P17,C08,0.9046,0.8664,0.8983,0.8471,0.8663,0.8369,0.7235,0.5644,13
104,2023,P26,C01,0.8575,0.8891,0.9446,0.8907,0.8907,0.9232,0.7466,0.5583,14
105,2023,P26,C02,0.5593,0.5640,0.6737,0.6461,0.6451,0.7147,0.5823,0.5583,14
106,2023,P26,C03,0.5713,0.6965,0.7250,0.5832,0.6180,0.6503,0.5876,0.5583,14
107,2023,P26,C04,0.3250,0.4944,0.5313,0.4441,0.5533,0.4751,0.4857,0.5583,14
108,2023,P26,C05,0.6034,0.5895,0.5966,0.5856,0.5719,0.5644,0.5469,0.5583,14
109,2023,P26,C06,0.7210,0.6541,0.7393,0.7147,0.7333,0.7066,0.6411,0.5583,14
110,2023,P26,C07,0.4319,0.6023,0.6949,0.4789,0.6025,0.6444,0.5437,0.5583,14
111,2023,P26,C08,0.2014,0.0714,0.1789,0.1588,0.1844,0.2015,0.3012,0.5583,14
112,2023,P11,C01,0.4603,0.4729,0.5868,0.5389,0.5389,0.6456,0.5205,0.5571,15
113,2023,P11,C02,0.6193,0.6383,0.5864,0.5848,0.5837,0.5268,0.5500,0.5571,15
114,2023,P11,C03,0.6080,0.7326,0.8718,0.6587,0.7263,0.8010,0.6437,0.5571,15
115,2023,P11,C04,0.4521,0.6048,0.7125,0.5593,0.6464,0.5870,0.5547,0.5571,15
116,2023,P11,C05,0.6255,0.5990,0.6610,0.6422,0.6262,0.6618,0.5842,0.5571,15
117,2023,P11,C06,0.4613,0.3162,0.4554,0.4403,0.4508,0.4230,0.4600,0.5571,15
118,2023,P11,C07,0.5743,0.7939,0.8644,0.6162,0.7134,0.7695,0.6357,0.5571,15
119,2023,P11,C08,0.6271,0.6410,0.6149,0.5659,0.6150,0.5298,0.5564,0.5571,15
120,2023,P30,C01,0.4776,0.4790,0.5724,0.5434,0.5435,0.6221,0.5195,0.5374,16
121,2023,P30,C02,0.4940,0.5238,0.4889,0.4853,0.4841,0.4719,0.4963,0.5374,16
122,2023,P30,C03,0.9068,0.8980,0.7418,0.8506,0.8625,0.7438,0.6982,0.5374,16
123,2023,P30,C04,0.3971,0.5421,0.6185,0.5303,0.6219,0.5751,0.5260,0.5374,16
124,2023,P30,C05,0.4131,0.4464,0.3952,0.4200,0.4006,0.4276,0.4548,0.5374,16
125,2023,P30,C06,0.4088,0.4349,0.4207,0.4164,0.4367,0.4225,0.4589,0.5374,16
126,2023,P30,C07,0.4477,0.5606,0.6311,0.4618,0.5738,0.5506,0.5194,0.5374,16
127,2023,P30,C08,0.7012,0.6579,0.6766,0.6569,0.6870,0.6167,0.6074,0.5374,16
128,2023,P22,C01,0.6137,0.5989,0.7427,0.6952,0.6953,0.7638,0.6204,0.5372,17
129,2023,P22,C02,0.7192,0.7316,0.8455,0.8032,0.8026,0.8587,0.6774,0.5372,17
130,2023,P22,C03,0.4864,0.6168,0.8187,0.5891,0.6682,0.8217,0.5979,0.5372,17
131,2023,P22,C04,0.0569,0.2776,0.0702,0.1448,0.1922,0.1442,0.2895,0.5372,17
132,2023,P22,C05,0.4324,0.4714,0.4046,0.4341,0.4140,0.4344,0.4645,0.5372,17
133,2023,P22,C06,0.7113,0.6649,0.7752,0.7726,0.7884,0.7867,0.6585,0.5372,17
134,2023,P22,C07,0.2475,0.0841,0.2247,0.2151,0.2502,0.1838,0.3195,0.5372,17
135,2023,P22,C08,0.7119,0.6951,0.7662,0.6706,0.7121,0.6693,0.6346,0.5372,17
136,2023,P25,C01,0.6832,0.6829,0.8300,0.7641,0.7642,0.8299,0.6607,0.5327,18
137,2023,P25,C02,0.5634,0.5762,0.6617,0.6272,0.6261,0.6830,0.5741,0.5327,18
138,2023,P25,C03,0.3491,0.4342,0.5889,0.4253,0.5056,0.6193,0.4929,0.5327,18
139,2023,P25,C04,0.1027,0.3161,0.1543,0.2031,0.2696,0.2139,0.3254,0.5327,18
140,2023,P25,C05,0.8697,0.9033,0.9281,0.8466,0.8388,0.8538,0.7260,0.5327,18
141,2023,P25,C06,0.8917,0.8289,0.9016,0.9566,0.9596,0.9557,0.7600,0.5327,18
142,2023,P25,C07,0.1916,0.2955,0.2756,0.2342,0.3194,0.2919,0.3504,0.5327,18
143,2023,P25,C08,0.3312,0.2428,0.3542,0.3000,0.3342,0.3565,0.3824,0.5327,18
144,2023,P35,C01,0.2909,0.2389,0.3148,0.3352,0.3353,0.4192,0.3848,0.5196,19
145,2023,P35,C02,0.5643,0.5786,0.6926,0.6487,0.6477,0.7281,0.5896,0.5196,19
146,2023,P35,C03,0.4409,0.5418,0.5932,0.4654,0.5389,0.5526,0.5109,0.5196,19
147,2023,P35,C04,0.6274,0.7314,0.7964,0.6849,0.7472,0.6891,0.6382,0.5196,19
148,2023,P35,C05,0.4252,0.3666,0.4746,0.4528,0.4392,0.4952,0.4711,0.5196,19
149,2023,P35,C06,0.5695,0.4876,0.5985,0.5845,0.6033,0.6018,0.5398,0.5196,19
150,2023,P35,C07,0.5082,0.5272,0.6664,0.5035,0.5698,0.6431,0.5360,0.5196,19
151,2023,P35,C08,0.5467,0.5881,0.5856,0.5049,0.5589,0.5064,0.5235,0.5196,19
152,2023,P08,C01,0.4158,0.4260,0.4809,0.4705,0.4706,0.5512,0.4850,0.5167,20
153,2023,P08,C02,0.8709,0.8590,0.8328,0.8428,0.8425,0.7597,0.6995,0.5167,20
154,2023,P08,C03,0.5389,0.6779,0.8469,0.6282,0.7009,0.8321,0.6227,0.5167,20
155,2023,P08,C04,0.1237,0.3205,0.2162,0.2278,0.3024,0.2557,0.3394,0.5167,20
156,2023,P08,C05,0.5702,0.5348,0.6555,0.6145,0.6016,0.6600,0.5615,0.5167,20
157,2023,P08,C06,0.3638,0.2552,0.4360,0.4107,0.4237,0.4760,0.4391,0.5167,20
158,2023,P08,C07,0.4545,0.5909,0.6555,0.4980,0.5833,0.7198,0.5472,0.5167,20
159,2023,P08,C08,0.4576,0.2595,0.4566,0.4234,0.4530,0.4483,0.4548,0.5167,20
160,2023,P13,C01,0.5860,0.6140,0.6454,0.6318,0.6319,0.6774,0.5804,0.5140,21
161,2023,P13,C02,0.4857,0.4898,0.5699,0.5498,0.5487,0.5998,0.5197,0.5140,21
162,2023,P13,C03,0.3127,0.3900,0.5340,0.3824,0.4517,0.5879,0.4679,0.5140,21
163,2023,P13,C04,0.3907,0.5488,0.6181,0.5085,0.6057,0.5421,0.5190,0.5140,21
164,2023,P13,C05,0.6247,0.6357,0.6406,0.6212,0.6027,0.6264,0.5760,0.5140,21
165,2023,P13,C06,0.5258,0.5467,0.4980,0.5042,0.5272,0.4757,0.5057,0.5140,21
166,2023,P13,C07,0.4117,0.5270,0.6476,0.4423,0.5562,0.5777,0.5144,0.5140,21
167,2023,P13,C08,0.4783,0.4515,0.5242,0.4558,0.5166,0.4610,0.4914,0.5140,21
168,2023,P04,C01,0.5887,0.5911,0.7414,0.6858,0.6858,0.7744,0.6142,0.5098,22
169,2023,P04,C02,0.8291,0.8184,0.7809,0.7954,0.7948,0.7209,0.6768,0.5098,22
170,2023,P04,C03,0.3259,0.4112,0.4551,0.3649,0.4611,0.4664,0.4530,0.5098,22
171,2023,P04,C04,0.2918,0.4776,0.4634,0.4011,0.5195,0.4200,0.4624,0.5098,22
172,2023,P04,C05,0.5808,0.5606,0.5571,0.5958,0.5832,0.5987,0.5429,0.5098,22
173,2023,P04,C06,0.2380,0.2090,0.2377,0.2458,0.2569,0.2701,0.3339,0.5098,22
174,2023,P04,C07,0.5846,0.6216,0.7159,0.5862,0.6656,0.6429,0.5842,0.5098,22
175,2023,P04,C08,0.6167,0.6281,0.6487,0.5723,0.6261,0.5555,0.5629,0.5098,22
176,2023,P10,C01,0.3497,0.3381,0.4062,0.4043,0.4044,0.4924,0.4425,0.5047,23
177,2023,P10,C02,0.6159,0.6430,0.6191,0.5982,0.5971,0.5712,0.5626,0.5047,23
178,2023,P10,C03,0.5811,0.7000,0.7475,0.5993,0.6566,0.6823,0.6034,0.5047,23
179,2023,P10,C04,0.2256,0.4083,0.4043,0.3476,0.4471,0.3873,0.4226,0.5047,23
180,2023,P10,C05,0.4257,0.3008,0.4516,0.4535,0.4437,0.4874,0.4618,0.5047,23
181,2023,P10,C06,0.4208,0.4100,0.4690,0.4550,0.4760,0.4923,0.4778,0.5047,23
182,2023,P10,C07,0.4164,0.5437,0.6840,0.4559,0.5683,0.6181,0.5263,0.5047,23
183,2023,P10,C08,0.5578,0.4477,0.5218,0.5135,0.5515,0.4864,0.5061,0.5047,23
184,2023,P24,C01,0.6345,0.6444,0.7614,0.7053,0.7053,0.7707,0.6328,0.5033,24
185,2023,P24,C02,0.5313,0.5402,0.5589,0.5532,0.5519,0.5536,0.5235,0.5033,24
186,2023,P24,C03,0.4785,0.5717,0.6260,0.4982,0.5828,0.5727,0.5279,0.5033,24
187,2023,P24,C04,0.1738,0.3745,0.2446,0.2863,0.3773,0.2967,0.3681,0.5033,24
188,2023,P24,C05,0.5690,0.5936,0.5695,0.5525,0.5343,0.5433,0.5307,0.5033,24
189,2023,P24,C06,0.5722,0.5755,0.6222,0.6004,0.6284,0.6245,0.5600,0.5033,24
190,2023,P24,C07,0.2207,0.2941,0.3646,0.2408,0.3212,0.3806,0.3730,0.5033,24
191,2023,P24,C08,0.4303,0.3977,0.4895,0.4139,0.4690,0.4462,0.4703,0.5033,24
192,2023,P01,C01,0.6526,0.6285,0.7387,0.7491,0.7491,0.8029,0.6429,0.4998,25
193,2023,P01,C02,0.8961,0.9021,0.9280,0.8959,0.8956,0.8845,0.7477,0.4998,25
194,2023,P01,C03,0.2234,0.2432,0.3958,0.2615,0.2971,0.4859,0.3835,0.4998,25
195,2023,P01,C04,0.2225,0.4226,0.4029,0.3121,0.3887,0.3287,0.4046,0.4998,25
196,2023,P01,C05,0.4311,0.4193,0.4373,0.4476,0.4277,0.4670,0.4685,0.4998,25
197,2023,P01,C06,0.5320,0.3564,0.5693,0.5658,0.5722,0.5645,0.5148,0.4998,25
198,2023,P01,C07,0.0116,0.0514,0.0000,0.0000,0.0000,0.0000,0.1761,0.4998,25
199,2023,P01,C08,0.9746,0.9856,1.0000,1.0000,1.0000,1.0000,0.8272,0.4998,25
200,2023,P07,C01,0.2994,0.2437,0.3697,0.3325,0.3325,0.4639,0.3983,0.4978,26
201,2023,P07,C02,0.6335,0.6597,0.6438,0.6277,0.6267,0.6157,0.5831,0.4978,26
202,2023,P07,C03,0.6040,0.7200,0.8365,0.6433,0.7134,0.7663,0.6348,0.4978,26
203,2023,P07,C04,0.1715,0.3625,0.3138,0.2745,0.3544,0.3039,0.3712,0.4978,26
204,2023,P07,C05,0.4683,0.4407,0.4806,0.4857,0.4677,0.5048,0.4886,0.4978,26
205,2023,P07,C06,0.1552,0.0284,0.1478,0.1279,0.1305,0.1591,0.2730,0.4978,26
206,2023,P07,C07,0.5750,0.7893,0.8735,0.6315,0.7258,0.8352,0.6437,0.4978,26
207,2023,P07,C08,0.7244,0.6510,0.6382,0.6649,0.6835,0.5690,0.5989,0.4978,26
208,2023,P29,C01,0.6557,0.6568,0.7565,0.7084,0.7085,0.7576,0.6369,0.4954,27
209,2023,P29,C02,0.6002,0.6049,0.6132,0.6020,0.6010,0.5728,0.5566,0.4954,27
210,2023,P29,C03,1.0000,1.0000,0.8504,1.0000,1.0000,0.9072,0.7979,0.4954,27
211,2023,P29,C04,0.0352,0.2078,0.0512,0.1121,0.1488,0.1365,0.2660,0.4954,27
212,2023,P29,C05,0.2696,0.2812,0.2037,0.2312,0.2205,0.2027,0.3330,0.4954,27
213,2023,P29,C06,0.3293,0.2817,0.3244,0.3229,0.3422,0.3197,0.3820,0.4954,27
214,2023,P29,C07,0.1868,0.3364,0.2929,0.2320,0.3164,0.3141,0.3590,0.4954,27
215,2023,P29,C08,0.4333,0.4331,0.4722,0.4114,0.4777,0.4176,0.4701,0.4954,27
216,2023,P06,C01,0.5168,0.5682,0.5582,0.5428,0.5429,0.5833,0.5257,0.4867,28
217,2023,P06,C02,0.5990,0.6033,0.6490,0.6304,0.6293,0.6367,0.5755,0.4867,28
218,2023,P06,C03,0.4618,0.5567,0.5833,0.4750,0.5625,0.5371,0.5144,0.4867,28
219,2023,P06,C04,0.0973,0.3091,0.1502,0.1932,0.2565,0.2044,0.3212,0.4867,28
220,2023,P06,C05,0.8151,0.8317,0.8450,0.8050,0.7951,0.8112,0.6901,0.4867,28
221,2023,P06,C06,0.3312,0.3374,0.3226,0.3350,0.3594,0.3348,0.3947,0.4867,28
222,2023,P06,C07,0.2285,0.3446,0.3555,0.2694,0.3623,0.3673,0.3848,0.4867,28
223,2023,P06,C08,0.5559,0.5355,0.5694,0.5142,0.5679,0.4910,0.5185,0.4867,28
224,2023,P27,C01,0.5550,0.5817,0.6082,0.5867,0.5868,0.6278,0.5509,0.4866,29
225,2023,P27,C02,0.4085,0.3973,0.4842,0.4892,0.4884,0.5699,0.4868,0.4866,29
226,2023,P27,C03,0.4756,0.5829,0.6719,0.5151,0.6020,0.6276,0.5434,0.4866,29
227,2023,P27,C04,0.2031,0.3895,0.3259,0.3213,0.4175,0.3476,0.3968,0.4866,29
228,2023,P27,C05,0.3925,0.4466,0.3708,0.3951,0.3769,0.4005,0.4407,0.4866,29
229,2023,P27,C06,0.4585,0.4403,0.5128,0.5039,0.5288,0.5478,0.4994,0.4866,29
230,2023,P27,C07,0.4350,0.5920,0.6873,0.4742,0.5987,0.6044,0.5366,0.4866,29
231,2023,P27,C08,0.2693,0.2833,0.2659,0.2485,0.2886,0.2596,0.3459,0.4866,29
232,2023,P16,C01,0.6031,0.6296,0.7088,0.6586,0.6587,0.7178,0.6048,0.4802,30
233,2023,P16,C02,0.4708,0.4632,0.5309,0.5364,0.5354,0.5788,0.5091,0.4802,30
234,2023,P16,C03,0.3397,0.4268,0.5830,0.4156,0.4943,0.6134,0.4884,0.4802,30
235,2023,P16,C04,0.2621,0.4306,0.4886,0.3956,0.4833,0.4513,0.4565,0.4802,30
236,2023,P16,C05,0.5676,0.5597,0.5931,0.5761,0.5571,0.5913,0.5394,0.4802,30
237,2023,P16,C06,0.4119,0.4781,0.3990,0.4061,0.4349,0.3921,0.4570,0.4802,30
238,2023,P16,C07,0.1388,0.2729,0.2265,0.1816,0.2477,0.2654,0.3286,0.4802,30
239,2023,P16,C08,0.3640,0.2645,0.3966,0.3364,0.3732,0.3954,0.4090,0.4802,30
240,2023,P32,C01,0.4597,0.3956,0.5199,0.5353,0.5354,0.6158,0.5052,0.4732,31
241,2023,P32,C02,0.3762,0.3925,0.3827,0.3979,0.3968,0.4044,0.4367,0.4732,31
242,2023,P32,C03,0.2704,0.3168,0.4846,0.3308,0.3791,0.5699,0.4339,0.4732,31
243,2023,P32,C04,0.1858,0.3813,0.3187,0.3006,0.3946,0.3305,0.3863,0.4732,31
244,2023,P32,C05,0.5568,0.5752,0.5887,0.5542,0.5369,0.5614,0.5318,0.4732,31
245,2023,P32,C06,0.6455,0.6438,0.6544,0.6631,0.6864,0.6544,0.6012,0.4732,31
246,2023,P32,C07,0.1795,0.1876,0.2416,0.1629,0.2222,0.2589,0.3222,0.4732,31
247,2023,P32,C08,0.5350,0.5039,0.6143,0.5206,0.5743,0.5740,0.5265,0.4732,31
248,2023,P39,C01,0.7183,0.6521,0.6110,0.7220,0.7220,0.6632,0.6191,0.4712,32
249,2023,P39,C02,0.4411,0.4701,0.4790,0.4556,0.4545,0.4789,0.4828,0.4712,32
250,2023,P39,C03,0.2270,0.2548,0.3668,0.2659,0.3073,0.4292,0.3754,0.4712,32
251,2023,P39,C04,0.2807,0.4833,0.4193,0.3730,0.4697,0.3745,0.4433,0.4712,32
252,2023,P39,C05,0.6298,0.6201,0.6756,0.6251,0.6108,0.6249,0.5804,0.4712,32
253,2023,P39,C06,0.4324,0.3964,0.4676,0.4667,0.4934,0.4933,0.4803,0.4712,32
254,2023,P39,C07,0.2720,0.3495,0.4453,0.2944,0.3945,0.4349,0.4170,0.4712,32
255,2023,P39,C08,0.3321,0.3572,0.3373,0.3079,0.3575,0.3093,0.3923,0.4712,32
256,2023,P05,C01,0.4847,0.5126,0.5502,0.5291,0.5292,0.5878,0.5150,0.4621,33
257,2023,P05,C02,0.3258,0.3363,0.3618,0.3784,0.3774,0.4335,0.4196,0.4621,33
258,2023,P05,C03,0.3048,0.3864,0.4705,0.3591,0.4468,0.5012,0.4514,0.4621,33
259,2023,P05,C04,0.3077,0.4801,0.4545,0.4221,0.5261,0.4434,0.4685,0.4621,33
