RowID,Year,Province,Criterion,TOPSIS_Score,VIKOR_Score,PROMETHEE_Score,COPRAS_Score,EDAS_Score,SAW_Score,ER_Stage1_Utility,Final_ER_Score,ER_Rank
61,2020,P11,C06,0.6991,0.8219,0.6781,0.6736,0.6669,0.6173,0.6217,0.5584,8
62,2020,P11,C07,0.2117,0.2952,0.2732,0.2091,0.3604,0.2346,0.3490,0.5584,8
63,2020,P11,C08,0.8667,0.9581,0.9487,0.8126,0.8565,0.8786,0.7360,0.5584,8
64,2020,P29,C01,0.6033,0.6850,0.7604,0.6145,0.6886,0.6414,0.6060,0.5520,9
65,2020,P29,C02,0.4597,0.5121,0.5885,0.5308,0.6365,0.6429,0.5326,0.5520,9
66,2020,P29,C03,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8326,0.5520,9
67,2020,P29,C04,0.4932,0.4888,0.5836,0.5280,0.5697,0.5709,0.5186,0.5520,9
68,2020,P29,C05,0.4850,0.5719,0.4856,0.4940,0.4674,0.4866,0.4992,0.5520,9
69,2020,P29,C06,0.3702,0.5619,0.3813,0.4184,0.4092,0.3875,0.4550,0.5520,9
70,2020,P29,C07,0.4286,0.4703,0.6358,0.4112,0.5853,0.5166,0.5040,0.5520,9
71,2020,P29,C08,0.2255,0.2428,0.3320,0.2545,0.3518,0.3312,0.3622,0.5520,9
72,2020,P53,C01,0.4510,0.4431,0.4726,0.4614,0.5358,0.4654,0.4865,0.5447,10
73,2020,P53,C02,0.4222,0.4632,0.5879,0.4710,0.5918,0.5498,0.5072,0.5447,10
74,2020,P53,C03,0.7067,0.7597,0.8542,0.7304,0.7826,0.7886,0.6679,0.5447,10
75,2020,P53,C04,0.8407,0.8338,0.8731,0.8239,0.8405,0.8081,0.7010,0.5447,10
76,2020,P53,C05,0.7497,0.8136,0.8392,0.7682,0.7511,0.7984,0.6763,0.5447,10
77,2020,P53,C06,0.4000,0.4840,0.3486,0.4045,0.3989,0.3343,0.4394,0.5447,10
78,2020,P53,C07,0.4972,0.5652,0.6735,0.4728,0.6123,0.5438,0.5315,0.5447,10
79,2020,P53,C08,0.1071,0.1266,0.1417,0.1150,0.1655,0.1365,0.2779,0.5447,10
80,2020,P05,C01,0.5613,0.5795,0.6917,0.5774,0.6585,0.6085,0.5664,0.5393,11
81,2020,P05,C02,0.5475,0.5876,0.7476,0.5950,0.6875,0.6756,0.5870,0.5393,11
82,2020,P05,C03,0.3000,0.3585,0.4864,0.3814,0.4515,0.5061,0.4530,0.5393,11
83,2020,P05,C04,0.5691,0.5698,0.7220,0.6042,0.6415,0.6420,0.5754,0.5393,11
84,2020,P05,C05,0.7602,0.8420,0.8814,0.7975,0.7833,0.8180,0.6879,0.5393,11
85,2020,P05,C06,0.5661,0.6408,0.6304,0.5887,0.5824,0.5736,0.5550,0.5393,11
86,2020,P05,C07,0.2479,0.2652,0.3475,0.2209,0.3613,0.2906,0.3617,0.5393,11
87,2020,P05,C08,0.6713,0.7486,0.8274,0.6596,0.7392,0.7391,0.6484,0.5393,11
88,2020,P49,C01,0.4837,0.5819,0.5931,0.4929,0.5903,0.5094,0.5203,0.5321,12
89,2020,P49,C02,0.4579,0.5045,0.6521,0.5322,0.6390,0.6394,0.5384,0.5321,12
90,2020,P49,C03,0.4393,0.5166,0.7038,0.5507,0.6308,0.7035,0.5529,0.5321,12
91,2020,P49,C04,0.5028,0.5186,0.5892,0.5152,0.5599,0.5312,0.5167,0.5321,12
92,2020,P49,C05,0.6534,0.7135,0.7845,0.6875,0.6645,0.7086,0.6315,0.5321,12
93,2020,P49,C06,0.8264,0.7970,0.6791,0.8201,0.8189,0.7509,0.6721,0.5321,12
94,2020,P49,C07,0.2181,0.1802,0.3195,0.1707,0.2919,0.2843,0.3410,0.5321,12
95,2020,P49,C08,0.3112,0.3405,0.4774,0.3474,0.4726,0.4502,0.4432,0.5321,12
96,2020,P15,C01,0.5929,0.6704,0.7589,0.6077,0.6830,0.6396,0.6009,0.5312,13
97,2020,P15,C02,0.4510,0.5014,0.5744,0.4683,0.5896,0.5178,0.5080,0.5312,13
98,2020,P15,C03,0.5829,0.6289,0.5883,0.5418,0.6098,0.4893,0.5392,0.5312,13
99,2020,P15,C04,0.4857,0.3496,0.4684,0.4888,0.5195,0.4774,0.4837,0.5312,13
100,2020,P15,C05,0.7563,0.8337,0.8605,0.7609,0.7433,0.7650,0.6758,0.5312,13
101,2020,P15,C06,0.7249,0.8235,0.7465,0.7101,0.7050,0.6688,0.6480,0.5312,13
102,2020,P15,C07,0.1838,0.0476,0.2100,0.1507,0.2507,0.1550,0.3020,0.5312,13
103,2020,P15,C08,0.3291,0.2643,0.5404,0.3742,0.4157,0.6033,0.4521,0.5312,13
104,2020,P27,C01,0.4228,0.4815,0.5523,0.4528,0.5475,0.4969,0.4964,0.5130,14
105,2020,P27,C02,0.4748,0.5186,0.5992,0.4833,0.6008,0.5201,0.5156,0.5130,14
106,2020,P27,C03,0.7060,0.7373,0.7340,0.6705,0.7290,0.6487,0.6359,0.5130,14
107,2020,P27,C04,0.3489,0.3145,0.3802,0.3355,0.3674,0.3751,0.4078,0.5130,14
108,2020,P27,C05,0.4753,0.5512,0.5259,0.5108,0.4864,0.5286,0.5058,0.5130,14
109,2020,P27,C06,0.4668,0.5836,0.4774,0.5126,0.5041,0.4878,0.5023,0.5130,14
110,2020,P27,C07,0.2798,0.3254,0.4297,0.2704,0.4536,0.3594,0.4077,0.5130,14
111,2020,P27,C08,0.5333,0.5924,0.7779,0.5710,0.6713,0.7069,0.5863,0.5130,14
112,2020,P33,C01,0.4765,0.4878,0.5434,0.4887,0.5758,0.5025,0.5055,0.5052,15
113,2020,P33,C02,0.4212,0.4893,0.4184,0.3774,0.4592,0.3647,0.4580,0.5052,15
114,2020,P33,C03,0.5354,0.5330,0.4378,0.4565,0.4951,0.3330,0.4829,0.5052,15
115,2020,P33,C04,0.7030,0.7082,0.7904,0.7159,0.7426,0.7300,0.6518,0.5052,15
116,2020,P33,C05,0.4395,0.5427,0.4316,0.4662,0.4374,0.4750,0.4831,0.5052,15
117,2020,P33,C06,0.4941,0.5767,0.5086,0.5291,0.5204,0.5019,0.5096,0.5052,15
118,2020,P33,C07,0.3921,0.4016,0.6129,0.3711,0.5275,0.5068,0.4831,0.5052,15
119,2020,P33,C08,0.4029,0.4455,0.4910,0.3861,0.4694,0.4105,0.4661,0.5052,15
120,2020,P17,C01,0.5692,0.6223,0.7113,0.5959,0.6736,0.6171,0.5806,0.5035,16
121,2020,P17,C02,0.2861,0.3359,0.4068,0.3366,0.4609,0.4161,0.4236,0.5035,16
122,2020,P17,C03,0.2955,0.3628,0.3985,0.3437,0.4468,0.3963,0.4236,0.5035,16
123,2020,P17,C04,0.5776,0.5846,0.7289,0.6063,0.6434,0.6358,0.5790,0.5035,16
124,2020,P17,C05,0.9365,0.9652,0.9744,0.9152,0.9090,0.9143,0.7778,0.5035,16
125,2020,P17,C06,0.4175,0.3822,0.4868,0.4537,0.4492,0.4527,0.4699,0.5035,16
126,2020,P17,C07,0.2281,0.2162,0.3141,0.1882,0.3048,0.2692,0.3435,0.5035,16
127,2020,P17,C08,0.4461,0.5025,0.6027,0.4544,0.5762,0.5220,0.5083,0.5035,16
128,2020,P22,C01,0.4547,0.5411,0.6060,0.4833,0.5747,0.5296,0.5155,0.4981,17
129,2020,P22,C02,0.4687,0.5183,0.5859,0.4811,0.5995,0.5269,0.5144,0.4981,17
130,2020,P22,C03,0.6458,0.6864,0.6828,0.6125,0.6876,0.5867,0.5952,0.4981,17
131,2020,P22,C04,0.4022,0.4005,0.4539,0.4040,0.4443,0.4296,0.4583,0.4981,17
132,2020,P22,C05,0.5163,0.5954,0.5350,0.5413,0.5207,0.5505,0.5206,0.4981,17
133,2020,P22,C06,0.4522,0.6516,0.4211,0.4744,0.4635,0.4193,0.4891,0.4981,17
134,2020,P22,C07,0.2019,0.2029,0.3047,0.1735,0.2757,0.2775,0.3375,0.4981,17
135,2020,P22,C08,0.3780,0.4319,0.5143,0.3847,0.5084,0.4440,0.4713,0.4981,17
136,2020,P03,C01,0.3738,0.4229,0.4633,0.4000,0.4975,0.4289,0.4641,0.4935,18
137,2020,P03,C02,0.6022,0.6553,0.6347,0.5559,0.6516,0.5363,0.5614,0.4935,18
138,2020,P03,C03,0.6001,0.6509,0.7320,0.6094,0.6851,0.6380,0.5969,0.4935,18
139,2020,P03,C04,0.4233,0.4071,0.5091,0.4490,0.4914,0.4979,0.4827,0.4935,18
140,2020,P03,C05,0.6449,0.6435,0.7264,0.6609,0.6477,0.6491,0.6044,0.4935,18
141,2020,P03,C06,0.0000,0.0000,0.0211,0.0000,0.0000,0.0000,0.1703,0.4935,18
142,2020,P03,C07,0.6126,0.6324,0.6692,0.5586,0.6891,0.5677,0.5730,0.4935,18
143,2020,P03,C08,0.4843,0.5442,0.5792,0.4635,0.5488,0.4900,0.5085,0.4935,18
144,2020,P23,C01,0.5816,0.6738,0.7152,0.5856,0.6652,0.6046,0.5853,0.4861,19
145,2020,P23,C02,0.2467,0.2813,0.3940,0.3208,0.4192,0.4332,0.4050,0.4861,19
146,2020,P23,C03,0.4795,0.4953,0.4568,0.4274,0.4868,0.3462,0.4751,0.4861,19
147,2020,P23,C04,0.4252,0.4427,0.4645,0.4315,0.4777,0.4455,0.4743,0.4861,19
148,2020,P23,C05,0.7100,0.7852,0.7651,0.7011,0.6807,0.6916,0.6447,0.4861,19
149,2020,P23,C06,0.5962,0.7310,0.5465,0.6181,0.6101,0.5835,0.5674,0.4861,19
150,2020,P23,C07,0.1680,0.2451,0.1793,0.1476,0.2545,0.1224,0.3124,0.4861,19
151,2020,P23,C08,0.1737,0.1641,0.2801,0.2010,0.2802,0.3001,0.3355,0.4861,19
152,2020,P25,C01,0.4775,0.5027,0.6163,0.5065,0.5707,0.5427,0.5170,0.4829,20
153,2020,P25,C02,0.4240,0.4714,0.5426,0.4384,0.5548,0.4785,0.4927,0.4829,20
154,2020,P25,C03,0.2568,0.3246,0.3046,0.2844,0.3673,0.2993,0.3716,0.4829,20
155,2020,P25,C04,0.2570,0.2187,0.2177,0.2184,0.2436,0.2470,0.3303,0.4829,20
156,2020,P25,C05,0.6436,0.7240,0.7142,0.6502,0.6250,0.6538,0.6092,0.4829,20
157,2020,P25,C06,0.7127,0.8185,0.7362,0.6970,0.6915,0.6554,0.6406,0.4829,20
158,2020,P25,C07,0.2028,0.1222,0.2709,0.1758,0.2851,0.2204,0.3257,0.4829,20
159,2020,P25,C08,0.6618,0.7405,0.7933,0.6266,0.7139,0.6778,0.6310,0.4829,20
160,2020,P55,C01,0.1082,0.2312,0.1059,0.1192,0.1564,0.1160,0.2838,0.4806,21
161,2020,P55,C02,0.1098,0.1764,0.0995,0.1145,0.1626,0.1355,0.2787,0.4806,21
162,2020,P55,C03,0.1931,0.2588,0.2524,0.2365,0.3056,0.2787,0.3411,0.4806,21
163,2020,P55,C04,0.6260,0.6486,0.6755,0.6238,0.6592,0.6196,0.5890,0.4806,21
164,2020,P55,C05,0.4823,0.5517,0.5700,0.5114,0.4912,0.5158,0.5092,0.4806,21
165,2020,P55,C06,0.6833,0.7117,0.6271,0.6777,0.6742,0.6155,0.6065,0.4806,21
166,2020,P55,C07,0.7935,0.7609,0.7197,0.7204,0.7835,0.6786,0.6559,0.4806,21
167,2020,P55,C08,0.5843,0.6536,0.7656,0.5803,0.6785,0.6600,0.5964,0.4806,21
168,2020,P24,C01,0.3154,0.3829,0.4087,0.3383,0.4213,0.3826,0.4242,0.4787,22
169,2020,P24,C02,0.3217,0.3321,0.5247,0.4581,0.5058,0.6630,0.4817,0.4787,22
170,2020,P24,C03,0.2238,0.2816,0.3430,0.2849,0.3617,0.3718,0.3776,0.4787,22
171,2020,P24,C04,0.4867,0.4893,0.5966,0.5076,0.5501,0.5399,0.5131,0.4787,22
172,2020,P24,C05,0.6526,0.6782,0.7067,0.6525,0.6355,0.6355,0.6029,0.4787,22
173,2020,P24,C06,0.7413,0.8590,0.7676,0.7562,0.7502,0.7482,0.6703,0.4787,22
174,2020,P24,C07,0.2542,0.2748,0.3968,0.2369,0.3931,0.3392,0.3801,0.4787,22
175,2020,P24,C08,0.2820,0.3307,0.3144,0.2551,0.3506,0.2444,0.3648,0.4787,22
176,2020,P57,C01,0.2885,0.2921,0.2733,0.2488,0.2765,0.2472,0.3473,0.4774,23
177,2020,P57,C02,0.0466,0.0000,0.1225,0.0730,0.0884,0.2310,0.2488,0.4774,23
178,2020,P57,C03,0.2079,0.2372,0.3629,0.2737,0.3192,0.4154,0.3737,0.4774,23
179,2020,P57,C04,0.6722,0.6965,0.7405,0.6677,0.6990,0.6603,0.6251,0.4774,23
180,2020,P57,C05,0.4549,0.4670,0.4558,0.4857,0.4667,0.4973,0.4870,0.4774,23
181,2020,P57,C06,0.8660,0.8414,0.7452,0.8473,0.8447,0.7845,0.6919,0.4774,23
182,2020,P57,C07,0.7621,0.8830,0.8879,0.7135,0.7982,0.7734,0.6816,0.4774,23
183,2020,P57,C08,0.0988,0.1361,0.1149,0.1096,0.1577,0.1085,0.2695,0.4774,23
184,2020,P35,C01,0.2430,0.3393,0.2878,0.2607,0.3420,0.2947,0.3638,0.4770,24
185,2020,P35,C02,0.2342,0.2479,0.3808,0.3054,0.3780,0.4292,0.3907,0.4770,24
186,2020,P35,C03,0.3273,0.3901,0.4197,0.3612,0.4416,0.4007,0.4356,0.4770,24
187,2020,P35,C04,0.5427,0.5510,0.6399,0.5638,0.6049,0.5877,0.5443,0.4770,24
188,2020,P35,C05,0.5247,0.5875,0.5503,0.5259,0.5027,0.5082,0.5152,0.4770,24
189,2020,P35,C06,0.8188,0.7941,0.8451,0.8484,0.8462,0.8419,0.6985,0.4770,24
190,2020,P35,C07,0.3555,0.3392,0.5551,0.3232,0.4576,0.4635,0.4517,0.4770,24
191,2020,P35,C08,0.2193,0.2658,0.2096,0.1900,0.2718,0.1547,0.3270,0.4770,24
192,2020,P32,C01,0.2692,0.1254,0.3294,0.2782,0.3279,0.3153,0.3586,0.4665,25
193,2020,P32,C02,0.4733,0.4810,0.4038,0.3894,0.4408,0.3284,0.4567,0.4665,25
194,2020,P32,C03,0.1192,0.1386,0.1951,0.1569,0.2039,0.2617,0.3086,0.4665,25
195,2020,P32,C04,0.3553,0.3276,0.3927,0.3575,0.3947,0.4008,0.4215,0.4665,25
196,2020,P32,C05,0.4645,0.5435,0.4918,0.5112,0.4881,0.5419,0.5030,0.4665,25
197,2020,P32,C06,1.0000,1.0000,0.8471,0.9574,0.9576,0.8698,0.7796,0.4665,25
198,2020,P32,C07,0.1838,0.1614,0.2530,0.1426,0.2457,0.2325,0.3200,0.4665,25
199,2020,P32,C08,0.5904,0.6633,0.8148,0.6395,0.7238,0.8073,0.6282,0.4665,25
200,2020,P60,C01,0.2175,0.2727,0.2210,0.2133,0.2728,0.2207,0.3331,0.4665,26
201,2020,P60,C02,0.2041,0.2570,0.2660,0.2371,0.3367,0.2922,0.3477,0.4665,26
202,2020,P60,C03,0.2873,0.3501,0.4383,0.3551,0.4383,0.4486,0.4330,0.4665,26
203,2020,P60,C04,0.5036,0.3906,0.5246,0.5201,0.5492,0.5286,0.5016,0.4665,26
204,2020,P60,C05,0.5399,0.6013,0.6250,0.5726,0.5439,0.5909,0.5425,0.4665,26
205,2020,P60,C06,0.5071,0.6851,0.5126,0.5204,0.5120,0.4764,0.5164,0.4665,26
206,2020,P60,C07,0.7458,0.7410,0.7135,0.6752,0.7498,0.6481,0.6416,0.4665,26
207,2020,P60,C08,0.2591,0.3103,0.3168,0.2610,0.3756,0.2770,0.3671,0.4665,26
208,2020,P54,C01,0.0062,0.1773,0.0070,0.0356,0.0468,0.0518,0.2141,0.4658,27
209,2020,P54,C02,0.0716,0.1514,0.0529,0.0742,0.1053,0.0976,0.2463,0.4658,27
210,2020,P54,C03,0.2519,0.2982,0.4193,0.3284,0.3874,0.4645,0.4118,0.4658,27
211,2020,P54,C04,0.5311,0.3505,0.5396,0.5396,0.5634,0.5341,0.5055,0.4658,27
212,2020,P54,C05,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8326,0.4658,27
213,2020,P54,C06,0.5005,0.4756,0.4210,0.5337,0.5303,0.4848,0.4960,0.4658,27
214,2020,P54,C07,0.4254,0.4262,0.6185,0.3979,0.5509,0.5315,0.4955,0.4658,27
215,2020,P54,C08,0.6000,0.5263,0.4938,0.4881,0.5201,0.3895,0.5015,0.4658,27
216,2020,P06,C01,0.4646,0.5655,0.5907,0.4840,0.5831,0.5157,0.5165,0.4651,28
217,2020,P06,C02,0.6685,0.7085,0.6945,0.6166,0.6936,0.5814,0.6030,0.4651,28
218,2020,P06,C03,0.4662,0.4957,0.5451,0.4501,0.4896,0.4051,0.4884,0.4651,28
219,2020,P06,C04,0.3423,0.3320,0.3619,0.3615,0.4003,0.4031,0.4180,0.4651,28
220,2020,P06,C05,0.5305,0.5601,0.6729,0.6333,0.6169,0.7068,0.5717,0.4651,28
221,2020,P06,C06,0.2656,0.3921,0.2680,0.3216,0.3133,0.2909,0.3735,0.4651,28
222,2020,P06,C07,0.2110,0.2885,0.2883,0.2086,0.3595,0.2505,0.3506,0.4651,28
223,2020,P06,C08,0.2461,0.1590,0.3904,0.2594,0.3085,0.4383,0.3752,0.4651,28
224,2020,P26,C01,0.3239,0.3635,0.4217,0.3571,0.4481,0.3985,0.4322,0.4630,29
225,2020,P26,C02,0.1925,0.1951,0.3262,0.2564,0.3159,0.3785,0.3595,0.4630,29
226,2020,P26,C03,0.2528,0.3155,0.2960,0.2707,0.3424,0.2735,0.3613,0.4630,29
227,2020,P26,C04,0.4988,0.4878,0.6422,0.5340,0.5742,0.5828,0.5265,0.4630,29
228,2020,P26,C05,0.5101,0.5969,0.5554,0.5263,0.5011,0.5253,0.5165,0.4630,29
229,2020,P26,C06,0.5403,0.7226,0.5447,0.5483,0.5395,0.5040,0.5339,0.4630,29
230,2020,P26,C07,0.3869,0.4404,0.6135,0.3798,0.5632,0.4976,0.4894,0.4630,29
231,2020,P26,C08,0.3638,0.4191,0.4858,0.3702,0.5095,0.4179,0.4617,0.4630,29
232,2020,P10,C01,0.3321,0.4064,0.4021,0.3538,0.4341,0.3877,0.4326,0.4611,30
233,2020,P10,C02,0.4989,0.5375,0.6580,0.5232,0.6193,0.5707,0.5351,0.4611,30
234,2020,P10,C03,0.4122,0.3984,0.3270,0.3197,0.3476,0.1663,0.3954,0.4611,30
235,2020,P10,C04,0.4348,0.4011,0.5378,0.4699,0.5065,0.5344,0.4909,0.4611,30
236,2020,P10,C05,0.6757,0.7319,0.8185,0.7144,0.6934,0.7412,0.6480,0.4611,30
237,2020,P10,C06,0.4455,0.4728,0.4913,0.4776,0.4716,0.4615,0.4864,0.4611,30
238,2020,P10,C07,0.1964,0.2545,0.2840,0.1917,0.3305,0.2519,0.3419,0.4611,30
239,2020,P10,C08,0.1982,0.0948,0.3226,0.1964,0.2436,0.3625,0.3403,0.4611,30
240,2020,P04,C01,0.5080,0.5839,0.6285,0.5183,0.6109,0.5384,0.5331,0.4610,31
241,2020,P04,C02,0.4225,0.4584,0.5562,0.4525,0.5645,0.5056,0.4967,0.4610,31
242,2020,P04,C03,0.3205,0.3863,0.4144,0.3595,0.4549,0.3984,0.4349,0.4610,31
243,2020,P04,C04,0.2285,0.2203,0.2229,0.2463,0.2748,0.2885,0.3371,0.4610,31
244,2020,P04,C05,0.4810,0.4756,0.4641,0.5012,0.4831,0.5038,0.4935,0.4610,31
245,2020,P04,C06,0.4958,0.5843,0.5536,0.5290,0.5220,0.5184,0.5156,0.4610,31
246,2020,P04,C07,0.3176,0.3600,0.4887,0.3045,0.4620,0.4238,0.4381,0.4610,31
247,2020,P04,C08,0.2638,0.3156,0.3194,0.2632,0.3786,0.2766,0.3692,0.4610,31
248,2020,P51,C01,0.3959,0.4331,0.4220,0.3908,0.4540,0.3929,0.4532,0.4587,32
249,2020,P51,C02,0.0523,0.0742,0.1207,0.1093,0.1553,0.2259,0.2720,0.4587,32
250,2020,P51,C03,0.1464,0.1802,0.2122,0.1712,0.1929,0.2344,0.3135,0.4587,32
251,2020,P51,C04,0.7523,0.7709,0.8511,0.7539,0.7771,0.7516,0.6726,0.4587,32
252,2020,P51,C05,0.8216,0.8381,0.8080,0.8012,0.7866,0.7837,0.6848,0.4587,32
253,2020,P51,C06,0.4696,0.6376,0.4569,0.4838,0.4742,0.4319,0.4958,0.4587,32
254,2020,P51,C07,0.2661,0.2279,0.3705,0.2128,0.3174,0.3143,0.3610,0.4587,32
255,2020,P51,C08,0.3429,0.4012,0.3845,0.3168,0.4169,0.3092,0.4143,0.4587,32
256,2020,P02,C01,0.4064,0.4158,0.5129,0.4337,0.5178,0.4680,0.4800,0.4564,33
257,2020,P02,C02,0.7061,0.6957,0.6025,0.6467,0.6937,0.5333,0.5919,0.4564,33
258,2020,P02,C03,0.5150,0.5651,0.5148,0.4754,0.5432,0.4142,0.5023,0.4564,33
259,2020,P02,C04,0.3049,0.2302,0.3155,0.2651,0.2902,0.3142,0.3592,0.4564,33
