RowID,Year,Province,Criterion,TOPSIS_Score,VIKOR_Score,PROMETHEE_Score,COPRAS_Score,EDAS_Score,SAW_Score,ER_Stage1_Utility,Final_ER_Score,ER_Rank
17,2022,P47,C02,0.7831,0.7786,0.9245,0.8475,0.8715,0.9398,0.7135,0.6458,3
18,2022,P47,C03,0.4812,0.5665,0.7387,0.6319,0.6832,0.8698,0.5952,0.6458,3
19,2022,P47,C04,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8326,0.6458,3
20,2022,P47,C05,0.8278,0.8250,0.8373,0.8426,0.8032,0.8376,0.6965,0.6458,3
21,2022,P47,C06,0.7877,0.8339,0.8865,0.8000,0.8084,0.8430,0.6949,0.6458,3
22,2022,P47,C07,0.3962,0.3552,0.6040,0.3215,0.3795,0.5533,0.4610,0.6458,3
23,2022,P47,C08,0.4672,0.4497,0.6571,0.5554,0.5832,0.7039,0.5389,0.6458,3
24,2022,P38,C01,0.7262,0.7426,0.7052,0.7132,0.7045,0.7057,0.6444,0.6123,4
25,2022,P38,C02,0.8724,0.8645,0.9093,0.8457,0.8700,0.8271,0.7198,0.6123,4
26,2022,P38,C03,0.4527,0.5293,0.5998,0.5244,0.6039,0.6278,0.5296,0.6123,4
27,2022,P38,C04,0.8122,0.8522,0.8931,0.8112,0.8338,0.8136,0.7005,0.6123,4
28,2022,P38,C05,0.8512,0.8689,0.8904,0.8685,0.8357,0.8650,0.7188,0.6123,4
29,2022,P38,C06,0.7474,0.8222,0.8297,0.7413,0.7523,0.7839,0.6733,0.6123,4
30,2022,P38,C07,0.4159,0.5464,0.7349,0.4226,0.5872,0.6116,0.5306,0.6123,4
31,2022,P38,C08,0.5174,0.5276,0.7004,0.5869,0.6273,0.6799,0.5615,0.6123,4
32,2022,P62,C01,0.6028,0.5261,0.5557,0.5725,0.5645,0.5457,0.5312,0.6110,5
33,2022,P62,C02,0.6682,0.7109,0.7965,0.6806,0.7309,0.7317,0.6432,0.6110,5
34,2022,P62,C03,0.6403,0.7393,0.8100,0.7309,0.7748,0.8893,0.6618,0.6110,5
35,2022,P62,C04,0.7976,0.8241,0.8842,0.8093,0.8322,0.8184,0.6956,0.6110,5
36,2022,P62,C05,0.8978,0.8710,0.8790,0.8863,0.8579,0.8544,0.7270,0.6110,5
37,2022,P62,C06,0.7416,0.8137,0.8018,0.7152,0.7272,0.7368,0.6626,0.6110,5
38,2022,P62,C07,0.4342,0.5576,0.7264,0.4288,0.5916,0.5976,0.5318,0.6110,5
39,2022,P62,C08,0.4580,0.4696,0.5693,0.4924,0.5421,0.5232,0.5042,0.6110,5
40,2022,P31,C01,0.8593,0.8960,0.8796,0.8507,0.8453,0.8527,0.7193,0.6093,6
41,2022,P31,C02,0.8808,0.9026,0.9051,0.8692,0.8898,0.8123,0.7284,0.6093,6
42,2022,P31,C03,0.6316,0.6981,0.6919,0.6271,0.6690,0.6389,0.6023,0.6093,6
43,2022,P31,C04,0.5569,0.6092,0.6875,0.5951,0.6436,0.6079,0.5694,0.6093,6
44,2022,P31,C05,0.5976,0.5725,0.5885,0.6371,0.5785,0.6513,0.5603,0.6093,6
45,2022,P31,C06,0.7728,0.7946,0.8623,0.7783,0.7877,0.8091,0.6821,0.6093,6
46,2022,P31,C07,0.6322,0.8714,0.9118,0.6213,0.7295,0.7371,0.6498,0.6093,6
47,2022,P31,C08,0.3721,0.3044,0.4993,0.4189,0.4434,0.5398,0.4620,0.6093,6
48,2022,P28,C01,0.7065,0.7455,0.7066,0.6914,0.6802,0.6896,0.6353,0.5890,7
49,2022,P28,C02,0.5304,0.5122,0.6463,0.5402,0.6068,0.5564,0.5335,0.5890,7
50,2022,P28,C03,0.9166,0.9802,1.0000,0.9367,0.9584,1.0000,0.8034,0.5890,7
51,2022,P28,C04,0.3959,0.4492,0.5290,0.4405,0.4865,0.4554,0.4802,0.5890,7
52,2022,P28,C05,0.7252,0.7202,0.7313,0.7445,0.6807,0.7458,0.6501,0.5890,7
53,2022,P28,C06,0.5733,0.5894,0.6873,0.6179,0.6321,0.7024,0.5823,0.5890,7
54,2022,P28,C07,0.2642,0.2877,0.4652,0.2350,0.3236,0.4338,0.3951,0.5890,7
55,2022,P28,C08,0.6054,0.5995,0.7429,0.6737,0.7056,0.7335,0.6154,0.5890,7
56,2022,P18,C01,0.9003,0.9066,0.8791,0.8951,0.8913,0.8853,0.7416,0.5880,8
57,2022,P18,C05,1.0000,1.0000,0.9876,0.9759,0.9699,0.9448,0.8158,0.5880,8
58,2022,P18,C06,0.9544,1.0000,0.9731,0.9131,0.9168,0.9191,0.7867,0.5880,8
59,2022,P18,C07,0.4541,0.5296,0.7931,0.4437,0.5551,0.6906,0.5427,0.5880,8
60,2022,P15,C03,0.6596,0.7228,0.7510,0.6906,0.7448,0.7307,0.6445,0.5684,9
61,2022,P15,C06,0.8334,0.8668,0.9115,0.8492,0.8556,0.8838,0.7212,0.5684,9
62,2022,P15,C07,0.6202,0.7676,0.9732,0.6591,0.7566,1.0000,0.6731,0.5684,9
63,2022,P15,C08,0.5006,0.4924,0.6957,0.5824,0.6171,0.6920,0.5545,0.5684,9
64,2022,P21,C01,0.7264,0.7495,0.7330,0.7295,0.7202,0.7350,0.6552,0.5639,10
65,2022,P21,C02,0.7580,0.7993,0.8674,0.7401,0.7810,0.7545,0.6745,0.5639,10
66,2022,P21,C03,0.4001,0.4694,0.4932,0.4597,0.5477,0.5244,0.4918,0.5639,10
67,2022,P21,C04,0.4723,0.5201,0.6091,0.5221,0.5761,0.5405,0.5194,0.5639,10
68,2022,P21,C05,0.9867,0.9802,1.0000,0.9886,0.9857,0.9784,0.8216,0.5639,10
69,2022,P21,C06,0.6778,0.6985,0.6795,0.6329,0.6440,0.6173,0.6015,0.5639,10
70,2022,P21,C07,0.2085,0.2930,0.3703,0.2093,0.3271,0.3382,0.3671,0.5639,10
71,2022,P21,C08,0.5740,0.6002,0.6462,0.5722,0.6057,0.5648,0.5528,0.5639,10
72,2022,P39,C01,0.7547,0.7100,0.6466,0.7368,0.7309,0.6799,0.6395,0.5602,11
73,2022,P39,C02,0.6913,0.6743,0.8113,0.7557,0.7942,0.8225,0.6605,0.5602,11
74,2022,P39,C03,0.5207,0.6052,0.6888,0.6005,0.6606,0.7372,0.5834,0.5602,11
75,2022,P39,C04,0.5213,0.5910,0.6494,0.5490,0.6030,0.5553,0.5419,0.5602,11
76,2022,P39,C05,0.8167,0.8277,0.8189,0.8130,0.7662,0.8018,0.6852,0.5602,11
77,2022,P39,C06,0.4825,0.4756,0.5655,0.5093,0.5249,0.5737,0.5101,0.5602,11
78,2022,P39,C07,0.2597,0.2817,0.4615,0.2275,0.3360,0.3986,0.3899,0.5602,11
79,2022,P39,C08,0.5028,0.5010,0.6751,0.5679,0.6097,0.6457,0.5452,0.5602,11
80,2022,P17,C01,0.7077,0.6849,0.7301,0.7179,0.7076,0.7318,0.6424,0.5567,12
81,2022,P17,C02,0.5881,0.6264,0.7119,0.5861,0.6507,0.6141,0.5791,0.5567,12
82,2022,P17,C03,0.4324,0.4778,0.5874,0.5731,0.6093,0.7950,0.5435,0.5567,12
83,2022,P17,C04,0.4380,0.4959,0.5528,0.4878,0.5462,0.5080,0.5022,0.5567,12
84,2022,P17,C05,0.5781,0.6282,0.5038,0.5689,0.4873,0.5461,0.5258,0.5567,12
85,2022,P17,C06,0.9032,0.9381,1.0000,0.9062,0.9101,0.9489,0.7765,0.5567,12
86,2022,P17,C07,0.1244,0.1508,0.1870,0.0955,0.1585,0.1778,0.2900,0.5567,12
87,2022,P17,C08,0.6077,0.6231,0.7840,0.6591,0.6924,0.7164,0.6155,0.5567,12
88,2022,P05,C01,0.6405,0.6370,0.6430,0.6373,0.6269,0.6420,0.5856,0.5486,13
89,2022,P05,C02,0.4772,0.4910,0.5842,0.4799,0.5548,0.5018,0.5066,0.5486,13
90,2022,P05,C03,0.7109,0.7701,0.7771,0.7326,0.7729,0.7555,0.6634,0.5486,13
91,2022,P05,C04,0.4625,0.5132,0.6197,0.5145,0.5675,0.5384,0.5173,0.5486,13
92,2022,P05,C05,0.6088,0.5217,0.5866,0.5981,0.5627,0.5573,0.5383,0.5486,13
93,2022,P05,C06,0.6535,0.6068,0.6375,0.6013,0.6112,0.5702,0.5671,0.5486,13
94,2022,P05,C07,0.3141,0.4420,0.5455,0.3226,0.5045,0.4590,0.4629,0.5486,13
95,2022,P05,C08,0.4908,0.5058,0.5994,0.5179,0.5651,0.5394,0.5170,0.5486,13
96,2022,P13,C01,0.8301,0.8670,0.8707,0.8539,0.8486,0.8669,0.7138,0.5470,14
97,2022,P13,C02,0.4905,0.5126,0.5547,0.4611,0.5288,0.4343,0.4987,0.5470,14
98,2022,P13,C03,0.5831,0.6629,0.7772,0.6841,0.7423,0.8172,0.6335,0.5470,14
99,2022,P13,C04,0.4186,0.4955,0.5430,0.4627,0.5239,0.4802,0.4942,0.5470,14
100,2022,P13,C05,0.6255,0.6416,0.5911,0.6369,0.5545,0.6331,0.5673,0.5470,14
101,2022,P13,C06,0.5750,0.5983,0.6133,0.5707,0.5830,0.6116,0.5516,0.5470,14
102,2022,P13,C07,0.2763,0.4075,0.4684,0.2867,0.4726,0.3972,0.4322,0.5470,14
103,2022,P13,C08,0.3749,0.3638,0.4816,0.4195,0.4600,0.4767,0.4632,0.5470,14
104,2022,P16,C01,0.8709,0.8916,0.8816,0.8518,0.8464,0.8509,0.7204,0.5447,15
105,2022,P16,C02,0.5095,0.4943,0.6397,0.5353,0.6072,0.5794,0.5309,0.5447,15
106,2022,P16,C03,0.4892,0.5209,0.5310,0.4933,0.5225,0.4576,0.5011,0.5447,15
107,2022,P16,C04,0.5521,0.5842,0.6930,0.6033,0.6508,0.6268,0.5706,0.5447,15
108,2022,P16,C05,0.6537,0.6812,0.6188,0.6565,0.5735,0.6472,0.5860,0.5447,15
109,2022,P16,C06,0.6702,0.7268,0.6775,0.6289,0.6413,0.6213,0.6035,0.5447,15
110,2022,P16,C07,0.2520,0.3500,0.4440,0.2542,0.4133,0.3830,0.4049,0.5447,15
111,2022,P16,C08,0.4247,0.4245,0.5789,0.4823,0.5238,0.5644,0.4999,0.5447,15
112,2022,P01,C01,0.9120,0.9218,0.8974,0.8928,0.8889,0.8842,0.7470,0.5381,16
113,2022,P01,C02,0.7084,0.7165,0.8136,0.6918,0.7403,0.6938,0.6472,0.5381,16
114,2022,P01,C03,0.3943,0.4444,0.5122,0.4897,0.5391,0.6184,0.4998,0.5381,16
115,2022,P01,C04,0.4365,0.5113,0.5992,0.4797,0.5347,0.4983,0.5046,0.5381,16
116,2022,P01,C05,0.6854,0.7086,0.6610,0.6874,0.6093,0.6785,0.6117,0.5381,16
117,2022,P01,C06,0.4026,0.2200,0.3992,0.3512,0.3582,0.3450,0.4045,0.5381,16
118,2022,P01,C07,0.0732,0.0967,0.0938,0.0457,0.0759,0.1044,0.2372,0.5381,16
119,2022,P01,C08,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8326,0.5381,16
120,2022,P55,C01,0.3827,0.4244,0.3382,0.3759,0.3645,0.3727,0.4253,0.5351,17
121,2022,P55,C02,0.3853,0.4065,0.4546,0.3875,0.4644,0.4033,0.4547,0.5351,17
122,2022,P55,C03,0.5313,0.6107,0.7033,0.6101,0.6789,0.7237,0.5892,0.5351,17
123,2022,P55,C04,0.4275,0.5066,0.5371,0.4679,0.5295,0.4774,0.4959,0.5351,17
124,2022,P55,C05,0.6259,0.6397,0.6001,0.6403,0.5583,0.6399,0.5700,0.5351,17
125,2022,P55,C06,0.8947,0.9507,0.9634,0.8913,0.8959,0.9173,0.7632,0.5351,17
126,2022,P55,C07,0.4269,0.6308,0.6179,0.4258,0.5834,0.4918,0.5158,0.5351,17
127,2022,P55,C08,0.2944,0.2937,0.3694,0.3321,0.3724,0.3823,0.3979,0.5351,17
128,2022,P29,C01,0.4533,0.4246,0.4654,0.4895,0.4762,0.5273,0.4873,0.5333,18
129,2022,P29,C02,0.5836,0.5894,0.7241,0.5926,0.6567,0.6223,0.5780,0.5333,18
130,2022,P29,C03,0.9498,0.7430,0.6469,0.9364,0.9016,0.7050,0.6855,0.5333,18
131,2022,P29,C04,0.6180,0.6268,0.7303,0.6792,0.7176,0.7033,0.6174,0.5333,18
132,2022,P29,C05,0.4501,0.4760,0.3880,0.4726,0.4075,0.4804,0.4732,0.5333,18
133,2022,P29,C06,0.3495,0.3269,0.3592,0.3521,0.3620,0.3958,0.4108,0.5333,18
134,2022,P29,C07,0.3600,0.4648,0.6054,0.3507,0.5159,0.4957,0.4819,0.5333,18
135,2022,P29,C08,0.5154,0.5214,0.5579,0.5081,0.5444,0.4747,0.5091,0.5333,18
136,2022,P24,C01,0.6941,0.6634,0.7648,0.7631,0.7551,0.8072,0.6548,0.5260,19
137,2022,P24,C02,0.3695,0.3387,0.4586,0.3843,0.4445,0.4071,0.4432,0.5260,19
138,2022,P24,C03,0.4961,0.5683,0.6094,0.5460,0.6238,0.6118,0.5405,0.5260,19
139,2022,P24,C04,0.4296,0.5227,0.5585,0.4669,0.5258,0.4791,0.4987,0.5260,19
140,2022,P24,C05,0.7525,0.7925,0.7382,0.7425,0.6782,0.7268,0.6559,0.5260,19
141,2022,P24,C06,0.6316,0.5831,0.6237,0.5947,0.6049,0.5860,0.5602,0.5260,19
142,2022,P24,C07,0.2231,0.2933,0.3809,0.2137,0.3048,0.3631,0.3696,0.5260,19
143,2022,P24,C08,0.3907,0.4041,0.4571,0.4154,0.4659,0.4283,0.4613,0.5260,19
144,2022,P12,C01,0.6681,0.6587,0.6927,0.6829,0.6713,0.7005,0.6174,0.5255,20
145,2022,P12,C02,0.6679,0.6991,0.7285,0.6304,0.6885,0.6085,0.6107,0.5255,20
146,2022,P12,C03,0.6765,0.7387,0.7516,0.7187,0.7508,0.7514,0.6542,0.5255,20
147,2022,P12,C04,0.3334,0.4033,0.4431,0.3759,0.4272,0.3936,0.4400,0.5255,20
148,2022,P12,C05,0.4926,0.4506,0.4765,0.5354,0.4777,0.5587,0.4993,0.5255,20
149,2022,P12,C06,0.4213,0.4558,0.4670,0.4385,0.4552,0.4940,0.4786,0.5255,20
150,2022,P12,C07,0.1086,0.1586,0.1707,0.0953,0.1582,0.1687,0.2861,0.5255,20
151,2022,P12,C08,0.5153,0.5110,0.6940,0.5862,0.6261,0.6712,0.5571,0.5255,20
152,2022,P20,C01,0.6295,0.6094,0.6823,0.6753,0.6645,0.7144,0.6047,0.5250,21
153,2022,P20,C02,0.3922,0.3191,0.5355,0.4650,0.5027,0.6189,0.4853,0.5250,21
154,2022,P20,C03,0.4896,0.5595,0.6794,0.6271,0.6815,0.8171,0.5840,0.5250,21
155,2022,P20,C04,0.4828,0.5620,0.6344,0.5242,0.5812,0.5419,0.5274,0.5250,21
156,2022,P20,C05,0.6055,0.4811,0.6034,0.5930,0.5686,0.5435,0.5347,0.5250,21
157,2022,P20,C06,0.5926,0.5932,0.6193,0.5835,0.5975,0.5920,0.5547,0.5250,21
158,2022,P20,C07,0.3061,0.3500,0.5087,0.2732,0.3879,0.4232,0.4242,0.5250,21
159,2022,P20,C08,0.3439,0.3621,0.4052,0.3675,0.4097,0.3947,0.4284,0.5250,21
160,2022,P27,C01,0.7867,0.7751,0.8193,0.7911,0.7835,0.8035,0.6791,0.5209,22
161,2022,P27,C02,0.3290,0.2883,0.4537,0.3700,0.4259,0.4546,0.4336,0.5209,22
162,2022,P27,C03,0.7000,0.7405,0.6903,0.6828,0.7065,0.6315,0.6270,0.5209,22
163,2022,P27,C04,0.3485,0.4037,0.4215,0.4035,0.4571,0.4174,0.4490,0.5209,22
164,2022,P27,C05,0.4610,0.5444,0.3631,0.4607,0.3840,0.4442,0.4700,0.5209,22
165,2022,P27,C06,0.4732,0.5158,0.5277,0.4860,0.5038,0.5349,0.5030,0.5209,22
166,2022,P27,C07,0.3557,0.4565,0.6296,0.3524,0.5066,0.5228,0.4842,0.5209,22
167,2022,P27,C08,0.3577,0.3683,0.4500,0.3953,0.4400,0.4410,0.4491,0.5209,22
168,2022,P34,C01,0.5470,0.5395,0.5493,0.5610,0.5470,0.5778,0.5266,0.5148,23
169,2022,P34,C02,0.6643,0.6377,0.6609,0.6142,0.6580,0.5509,0.5803,0.5148,23
170,2022,P34,C03,0.4343,0.5118,0.6153,0.5302,0.6057,0.6717,0.5333,0.5148,23
171,2022,P34,C04,0.4462,0.5380,0.5378,0.4830,0.5420,0.4920,0.5030,0.5148,23
172,2022,P34,C05,0.4721,0.4551,0.4385,0.5078,0.4392,0.5267,0.4875,0.5148,23
173,2022,P34,C06,0.3966,0.3135,0.4308,0.3935,0.4040,0.4506,0.4416,0.5148,23
174,2022,P34,C07,0.3184,0.4292,0.5231,0.3120,0.4744,0.4296,0.4525,0.5148,23
175,2022,P34,C08,0.7455,0.7493,0.8135,0.7423,0.7675,0.7248,0.6654,0.5148,23
176,2022,P37,C01,0.2698,0.1330,0.2788,0.3114,0.3023,0.3673,0.3601,0.5139,24
177,2022,P37,C02,0.7272,0.7204,0.7616,0.6924,0.7340,0.6603,0.6433,0.5139,24
178,2022,P37,C03,0.3205,0.3571,0.5309,0.4407,0.4727,0.6891,0.4813,0.5139,24
179,2022,P37,C04,0.5128,0.5855,0.6644,0.5439,0.5962,0.5516,0.5402,0.5139,24
180,2022,P37,C05,0.6594,0.6901,0.6569,0.6806,0.6085,0.6816,0.6050,0.5139,24
181,2022,P37,C06,0.4489,0.4750,0.5073,0.4705,0.4823,0.5404,0.4943,0.5139,24
182,2022,P37,C07,0.2743,0.3367,0.4960,0.2618,0.3935,0.4273,0.4172,0.5139,24
183,2022,P37,C08,0.7436,0.7602,0.8567,0.7587,0.7823,0.7722,0.6732,0.5139,24
184,2022,P63,C01,0.1547,0.0746,0.1479,0.1899,0.1835,0.2347,0.3002,0.5090,25
185,2022,P63,C02,0.4069,0.4444,0.4690,0.3986,0.4746,0.4078,0.4656,0.5090,25
186,2022,P63,C03,0.6890,0.7710,0.8377,0.7374,0.7850,0.8307,0.6692,0.5090,25
187,2022,P63,C04,0.5288,0.5956,0.6227,0.5600,0.6127,0.5641,0.5437,0.5090,25
188,2022,P63,C05,0.6914,0.7311,0.6815,0.6958,0.6290,0.6853,0.6223,0.5090,25
189,2022,P63,C06,0.3673,0.4190,0.3532,0.3622,0.3774,0.3794,0.4253,0.5090,25
190,2022,P63,C07,0.3610,0.5119,0.5406,0.3533,0.5004,0.4292,0.4741,0.5090,25
191,2022,P63,C08,0.4179,0.4225,0.5351,0.4614,0.5091,0.5082,0.4886,0.5090,25
192,2022,P60,C01,0.2491,0.2909,0.2008,0.2437,0.2354,0.2446,0.3350,0.5073,26
193,2022,P60,C02,0.3705,0.4047,0.4106,0.3547,0.4331,0.3460,0.4330,0.5073,26
194,2022,P60,C03,0.2551,0.2995,0.3453,0.2946,0.3265,0.4063,0.3830,0.5073,26
195,2022,P60,C04,0.6580,0.7246,0.7494,0.6684,0.7081,0.6671,0.6299,0.5073,26
196,2022,P60,C05,0.6203,0.6674,0.5899,0.6257,0.5518,0.6163,0.5659,0.5073,26
197,2022,P60,C06,0.5108,0.5224,0.5268,0.4864,0.4999,0.4780,0.5017,0.5073,26
198,2022,P60,C07,0.9451,0.9997,0.8898,0.8857,0.8904,0.8739,0.7587,0.5073,26
199,2022,P60,C08,0.6713,0.6819,0.6799,0.6410,0.6704,0.5846,0.5987,0.5073,26
200,2022,P61,C01,0.4138,0.3164,0.3291,0.3543,0.3489,0.3266,0.4036,0.5059,27
201,2022,P61,C02,0.2338,0.2232,0.3029,0.2657,0.3180,0.3260,0.3551,0.5059,27
202,2022,P61,C03,0.2398,0.2501,0.4030,0.3253,0.3567,0.5523,0.4069,0.5059,27
203,2022,P61,C04,0.7594,0.7836,0.8087,0.7656,0.7937,0.7736,0.6745,0.5059,27
204,2022,P61,C05,0.8140,0.7833,0.7799,0.8383,0.8133,0.7842,0.6828,0.5059,27
205,2022,P61,C06,0.4958,0.5567,0.4801,0.4639,0.4786,0.4555,0.4947,0.5059,27
206,2022,P61,C07,0.5139,0.6302,0.8152,0.5068,0.6475,0.7214,0.5810,0.5059,27
207,2022,P61,C08,0.5373,0.5561,0.5913,0.5318,0.5738,0.5111,0.5246,0.5059,27
208,2022,P08,C01,0.7683,0.7615,0.8057,0.7758,0.7676,0.7904,0.6736,0.5015,28
209,2022,P08,C02,0.6015,0.6425,0.6299,0.5484,0.6113,0.5023,0.5494,0.5015,28
210,2022,P08,C03,0.5678,0.6276,0.6238,0.5893,0.6491,0.6046,0.5648,0.5015,28
211,2022,P08,C04,0.1673,0.2242,0.2058,0.1974,0.2275,0.2097,0.3204,0.5015,28
212,2022,P08,C05,0.5191,0.5360,0.4677,0.5410,0.4553,0.5454,0.5050,0.5015,28
213,2022,P08,C06,0.2692,0.2638,0.2964,0.2834,0.2909,0.3764,0.3648,0.5015,28
214,2022,P08,C07,0.3935,0.3857,0.5438,0.3891,0.4775,0.4679,0.4701,0.5015,28
215,2022,P08,C08,0.6922,0.6704,0.6206,0.6362,0.6604,0.5412,0.5846,0.5015,28
216,2022,P23,C01,0.5855,0.6543,0.5629,0.5721,0.5588,0.5700,0.5459,0.4972,29
217,2022,P23,C02,0.3847,0.3841,0.4665,0.3901,0.4661,0.4006,0.4537,0.4972,29
218,2022,P23,C03,0.4454,0.5181,0.6300,0.5534,0.6219,0.7021,0.5441,0.4972,29
219,2022,P23,C04,0.5360,0.5801,0.6628,0.5806,0.6308,0.5943,0.5552,0.4972,29
220,2022,P23,C05,0.6074,0.6364,0.5644,0.6147,0.5226,0.6086,0.5517,0.4972,29
221,2022,P23,C06,0.4754,0.4588,0.4487,0.4470,0.4601,0.4535,0.4796,0.4972,29
222,2022,P23,C07,0.2765,0.4322,0.4143,0.2837,0.4474,0.3426,0.4179,0.4972,29
223,2022,P23,C08,0.2490,0.2489,0.2898,0.2558,0.2828,0.2983,0.3470,0.4972,29
224,2022,P30,C01,0.4392,0.3831,0.4599,0.4869,0.4761,0.5366,0.4824,0.4952,30
225,2022,P30,C02,0.4367,0.4459,0.5263,0.4442,0.5175,0.4666,0.4871,0.4952,30
226,2022,P30,C03,0.7807,0.7640,0.7395,0.7345,0.7615,0.6855,0.6590,0.4952,30
227,2022,P30,C04,0.3211,0.3947,0.4000,0.3693,0.4255,0.3802,0.4294,0.4952,30
228,2022,P30,C05,0.3310,0.3763,0.2441,0.3514,0.2929,0.3562,0.3865,0.4952,30
229,2022,P30,C06,0.2500,0.1222,0.2720,0.2393,0.2477,0.3129,0.3372,0.4952,30
230,2022,P30,C07,0.3379,0.5241,0.4410,0.3304,0.4585,0.3474,0.4467,0.4952,30
231,2022,P30,C08,0.9259,0.8257,0.7651,0.9248,0.9259,0.7716,0.7123,0.4952,30
232,2022,P22,C01,0.6341,0.5738,0.6875,0.6788,0.6691,0.7154,0.6025,0.4948,31
233,2022,P22,C02,0.3767,0.3433,0.5085,0.4154,0.4795,0.4784,0.4657,0.4948,31
234,2022,P22,C03,0.3409,0.3835,0.4488,0.4303,0.4754,0.5584,0.4675,0.4948,31
235,2022,P22,C04,0.4401,0.4580,0.5383,0.5009,0.5474,0.5215,0.5005,0.4948,31
236,2022,P22,C05,0.4728,0.5392,0.3813,0.4775,0.3980,0.4649,0.4779,0.4948,31
237,2022,P22,C06,0.6878,0.6661,0.8288,0.7532,0.7619,0.8243,0.6582,0.4948,31
238,2022,P22,C07,0.0891,0.1424,0.1520,0.0828,0.1374,0.1690,0.2756,0.4948,31
239,2022,P22,C08,0.3457,0.3619,0.4067,0.3600,0.3971,0.3910,0.4258,0.4948,31
240,2022,P04,C01,0.6212,0.5770,0.6703,0.6680,0.6576,0.7063,0.5950,0.4933,32
241,2022,P04,C02,0.7030,0.6937,0.6997,0.6519,0.6901,0.5711,0.6090,0.4933,32
242,2022,P04,C03,0.4825,0.5586,0.6213,0.5450,0.6202,0.6354,0.5419,0.4933,32
243,2022,P04,C04,0.2735,0.3650,0.3241,0.3285,0.3785,0.3385,0.3932,0.4933,32
244,2022,P04,C05,0.7190,0.7133,0.7099,0.7447,0.6810,0.7451,0.6462,0.4933,32
245,2022,P04,C06,0.3360,0.2599,0.3262,0.3194,0.3238,0.3692,0.3838,0.4933,32
246,2022,P04,C07,0.2516,0.2166,0.2979,0.2476,0.3383,0.2558,0.3477,0.4933,32
247,2022,P04,C08,0.3548,0.2734,0.4272,0.3811,0.4019,0.4778,0.4329,0.4933,32
248,2022,P25,C01,0.5358,0.4106,0.5969,0.6135,0.6071,0.6833,0.5432,0.4883,33
249,2022,P25,C02,0.3992,0.3711,0.5497,0.4466,0.5091,0.5262,0.4835,0.4883,33
250,2022,P25,C03,0.2476,0.3083,0.3011,0.3092,0.3738,0.3689,0.3808,0.4883,33
251,2022,P25,C04,0.4184,0.5089,0.5351,0.4584,0.5180,0.4724,0.4932,0.4883,33
252,2022,P25,C05,0.6686,0.6392,0.7118,0.7372,0.6993,0.7622,0.6341,0.4883,33
253,2022,P25,C06,0.5506,0.6101,0.5501,0.5180,0.5334,0.5123,0.5220,0.4883,33
254,2022,P25,C07,0.2854,0.4010,0.5013,0.2924,0.4653,0.4278,0.4402,0.4883,33
255,2022,P25,C08,0.3547,0.3516,0.4738,0.4013,0.4409,0.4791,0.4549,0.4883,33
256,2022,P10,C01,0.4654,0.4550,0.4764,0.4990,0.4860,0.5358,0.4939,0.4881,34
257,2022,P10,C02,0.3997,0.4103,0.5164,0.4263,0.5059,0.4803,0.4788,0.4881,34
258,2022,P10,C03,0.4273,0.5004,0.5731,0.5101,0.5915,0.6183,0.5186,0.4881,34
259,2022,P10,C04,0.3741,0.4429,0.5024,0.4164,0.4700,0.4338,0.4696,0.4881,34
