Province,SC11,SC12,SC13,SC14,SC21,SC22,SC23,SC24,SC31,SC32,SC33,SC41,SC42,SC43,SC44,SC51,SC52,SC53,SC54,SC61,SC62,SC63,SC64,SC71,SC72,SC73,SC81,SC82,SC83
P15,0.830014944,1.547622085,1.741998792,1.359835625,0.866311908,1.788982153,1.432115674,1.421764493,1.928927898,1.280380011,1.943374991,1.767529488,2.116318703,1.358668804,1.737315774,1.836412191,1.981745601,1.83779192,1.951118231,2.077851534,1.389722228,2.086975098,1.57650423,0.782420814,1.798449516,0.689010382,0.453663349,2.38100481,0.353350997
P16,0.646960676,1.585112095,1.674980164,1.430927157,0.708515525,1.912493825,1.450297356,1.280464292,1.745962381,1.034987211,1.888978958,1.7943964,2.091631651,1.088611245,1.934045672,1.774656534,1.96863389,1.79402554,1.94519484,2.047128439,1.420274258,1.971606135,1.520274997,0.883833706,1.639663935,0.467726737,0.39846912,1.871179819,0.369051069
P17,0.783881128,1.496164322,1.66827774,1.549687266,0.807385206,1.814135909,1.401089549,1.368636489,2.018175364,0.934538126,1.924594522,1.860288262,2.142226458,1.264032125,2.057975769,1.852946401,1.953419566,1.950137019,2.009291172,2.110523224,1.419457197,1.84661293,1.531490445,1.050950885,1.720610142,0.437716991,0.428215206,1.933586955,0.429856628
P18,0.888924539,1.617225051,1.614868283,1.302380681,1.018120646,1.825511217,1.580551028,1.472571015,2.042566061,1.222249389,2.003514528,1.805566788,2.079773903,1.194578171,2.097008467,1.923986197,1.986683726,1.757647157,1.975650191,2.054722309,1.560296535,2.158986807,1.504941821,0.921522796,1.887127042,0.359479249,0.492470622,2.492857695,0.469619572
P19,0.77987653,1.461165667,1.562743187,1.352650881,0.757560015,1.903667331,1.306794524,1.46290648,1.985367298,0.903981686,1.965946198,1.852170467,2.090769291,1.14069128,1.984155297,1.736407757,1.703010917,1.89032948,1.839158416,1.925864697,1.392654419,2.12157774,1.501068592,1.082472563,1.930873275,0.673627555,0.35267505,1.776861548,0.362354845
P20,0.979208767,1.481418133,1.527931213,1.28449142,0.763307691,1.894102097,1.528872848,1.273999214,1.950331569,0.597569585,2.026796579,1.309769392,1.89642787,1.004981995,2.050931692,1.752760768,1.948849201,1.795976996,1.824532628,1.777710319,1.350887179,2.338236094,1.542577863,0.804734468,1.936098933,0.354854882,0.401589185,2.448926449,0.445241988
P21,0.771068335,1.425783396,1.644999266,1.46895647,0.81020534,1.642208815,1.399317026,1.339348674,1.846281528,0.93962431,1.935871959,1.721873045,2.001177311,1.134711623,1.964891911,1.805788159,1.960664749,1.821675539,1.845035076,1.987844944,1.528847933,2.002373934,1.530118704,0.923391759,1.459295511,0.341676146,0.348911852,2.147449732,0.420422673
P22,0.759901166,1.462371707,1.775363326,1.260965705,0.873143673,1.74508822,1.45386529,1.43654871,1.997134686,1.311669946,1.953933477,1.719316006,1.959906101,1.130767584,2.007946968,1.901292443,1.849066615,1.654066563,1.916596293,1.9475528,1.484735608,2.034971237,1.49960351,0.935682237,1.930646658,0.435233593,0.386413842,2.126677752,0.420193136
P23,0.857365727,1.510039568,1.639118791,1.359154105,0.778808117,1.803995252,1.478038073,1.393338084,1.991475821,1.22248745,1.808062434,1.745650649,1.97281754,1.195371389,1.962285638,1.801831245,1.950900793,1.805138946,1.958010912,1.952857375,1.907281756,2.040370703,1.485946178,0.931877434,1.503949046,0.650628209,0.386597633,2.041945219,0.362211972
P24,0.680664122,1.493838906,1.606461048,1.119307399,0.761937499,1.993139029,1.494981647,1.614090204,2.033210993,0.825760961,1.932265282,1.90669024,2.016152859,1.186996818,2.018167496,1.738682628,1.942780495,1.83277452,1.954083681,2.10773015,1.88899529,2.075714111,1.485846281,1.004172087,1.900073886,0.514508486,0.351367056,1.881968737,0.415964663
P25,0.704625785,1.457755923,1.716766596,1.496432304,0.856120288,1.872941375,1.454971075,1.323887944,2.022471189,0.937920332,1.847218394,1.501674414,1.892892599,0.993471622,1.935363173,1.81035459,1.937897921,1.805253863,1.930528402,2.076061964,1.393635511,2.089364529,1.567320466,0.813534617,1.909543514,0.634943783,0.416142017,2.209083796,0.478404105
P26,0.772831559,1.482186437,1.611265421,0.975577235,0.745973706,1.833682656,1.546942472,1.309615135,1.853309751,0.928961098,1.959651947,1.867514491,2.136616468,1.155740261,2.02725935,1.728795886,1.904282808,1.820794463,1.907577157,2.060855627,1.374831438,2.095020533,1.486557603,1.067799807,2.01305604,0.709280014,0.397053599,1.964009285,0.419429183
P27,0.813164711,1.468480587,1.729554772,1.082205772,0.871346474,1.797585368,1.524865389,1.361366868,2.086564541,1.368671298,1.912797689,1.651236415,1.955451369,1.034628034,2.012703896,1.884835243,1.888572574,1.657711744,1.886711478,2.021565914,1.733084798,2.019912481,1.442845106,1.00736022,1.889094353,0.60163331,0.449340463,2.262999058,0.432956576
P28,0.875624061,1.667491078,1.664423585,1.463219047,0.898992181,1.790445924,1.648531318,1.435868979,2.045247078,1.529325724,1.83969593,1.895387888,2.14867425,1.161738992,1.989549279,1.886889458,1.931784868,1.721184969,1.977945328,2.11630702,1.421774387,1.832082987,1.468713403,1.054062843,1.821367145,0.663460851,0.481352001,1.994778275,0.579326749
P29,0.841486216,1.527635932,1.71834898,1.395430803,0.853275597,1.730659723,1.45226419,1.629287839,2.099606037,1.648411155,2.07079339,1.931623816,2.164060831,1.19156909,1.903501034,1.819863558,1.870892167,1.655772328,1.916433573,2.05628705,1.417488456,2.006199837,1.449137926,1.176246047,1.862604141,0.725667536,0.413056046,1.801059246,0.379957169
P30,0.819996297,1.567453504,1.598334312,1.492095351,0.884697795,1.712850213,1.429431438,1.419693828,2.11992383,1.533195972,1.99103415,2.08799386,2.217225313,1.27656579,1.849637866,1.782387853,1.756417871,1.720768452,1.966453552,2.09700346,1.39617002,2.049127579,1.532933116,1.105353117,1.853074551,0.559834957,0.399769157,2.055830717,0.49037981
P31,0.806667507,1.48193264,1.694958448,1.056230187,0.840523601,1.840799451,1.364052415,1.422255993,1.92307961,1.065763474,2.042455435,1.857109189,2.159598589,1.291227102,2.014825106,1.890293956,1.866973519,1.717444062,1.935552478,2.075097799,1.349296212,2.312196016,1.592395782,1.172582388,1.942863464,0.822671652,0.466633648,2.019179583,0.506805062
P32,0.866989732,1.419672251,1.538127422,0.679267526,0.926193118,1.492180109,1.293315291,1.323789239,1.993784547,0.672491789,1.932202458,1.61574173,2.046808243,1.0464077,1.982156634,1.902661443,1.831814289,1.717243791,1.885757923,1.960910916,1.715828538,2.382641315,1.54403162,0.993443072,1.777498603,0.370463192,0.422133207,2.737338543,0.441643
P33,0.908844054,1.489587307,1.520662427,1.087164998,0.892295301,1.620278478,1.249147773,1.373902917,1.900161743,1.308684826,1.837915659,1.894756913,2.257320881,1.404407978,2.006086588,1.820592642,1.828819275,1.718577147,1.899136662,1.989058733,1.700832248,1.962793827,1.504637003,1.171179771,1.922431231,0.593103886,0.439526707,1.533737898,0.426688194
P34,0.659572601,1.332707524,1.536668181,0.772386372,0.816753447,1.609623313,1.28975141,1.203475595,2.057130814,0.909808099,1.779895186,1.688247085,1.94180131,1.177605391,1.716243148,1.71836412,1.859794497,1.718679786,1.810924888,1.919190049,1.110785365,1.833859324,1.478312016,1.128139019,1.842920899,0.805709422,0.446201921,1.592495322,0.334337622
P35,0.677646339,1.373687625,1.509015441,1.136295438,0.760795653,1.9623487,1.463718414,1.334037662,2.1110425,0.980208695,1.841502428,1.825133443,2.147141933,1.26465857,1.972279072,1.723156691,1.919327974,1.756346107,1.924171329,2.063450336,1.938194275,1.990228891,1.594900489,1.157926917,1.904414773,0.503180981,0.353116482,1.653145909,0.408289522
P36,0.700690627,1.219507813,1.289900899,0.915706217,0.795643151,1.510155678,1.406944275,1.327771783,1.980761409,0.983179092,1.848541141,1.6965909,2.047179699,1.041833282,1.867352366,1.706061959,1.876967549,1.478365421,1.888412833,2.052000999,1.340765715,1.762905121,1.455934167,0.960122347,1.902845144,0.740163922,0.33174181,1.711079717,0.352600962
P37,0.648606718,1.363592625,1.30401206,0.679027438,0.788324833,1.284208417,1.201220036,1.263995051,1.983024716,0.65777415,1.762903214,1.402972102,1.847249866,0.971786976,1.888024926,1.694355011,1.615381956,1.676689386,1.861738443,1.953534842,2.136984825,2.051214218,1.515741467,0.833566487,1.750277877,0.604544103,0.357756317,1.676636934,0.365436435
P38,0.683356583,1.376742005,1.374248743,1.369343996,0.80028981,1.588634849,1.394938111,1.354571223,1.971226454,0.808877528,1.81482935,1.540701151,1.910178185,1.113072991,1.984221578,1.755339384,1.783318877,1.638755083,1.817282796,2.009799242,1.340082288,2.068386316,1.470134974,0.974238276,1.877473235,0.595229983,0.365821242,1.61137712,0.353556395
P39,0.733218729,1.424393058,1.295134544,0.88676995,0.724183679,1.595068932,1.265507936,1.483935952,2.020759583,0.853697836,1.867232561,1.595528007,1.989692569,1.214431524,1.956418276,1.771074653,1.934809446,1.827421904,1.913444638,1.963028789,1.565177202,1.952162743,1.373140812,1.021269798,1.856371284,0.365742177,0.392650843,1.788997769,0.347183436
P40,0.822090328,1.480563045,1.483595967,1.143929005,0.849892318,1.598893285,1.413263917,1.323729277,1.937732339,0.96053493,1.80937767,1.489194512,1.88704741,1.031985283,1.65193522,1.877574325,1.834441781,1.733712792,1.81880796,2.096239567,1.950109005,1.968028903,1.378342509,0.854008615,1.727431059,0.580745399,0.426799893,2.079911709,0.417039663
P41,0.739880264,1.456671596,1.559299231,1.094900727,0.804088593,1.563250899,1.326630473,1.371295094,2.001246452,0.979386628,2.000760078,1.583570361,2.005251408,1.014347672,1.85524857,1.763627052,1.874789119,1.658716202,1.828511596,1.906625628,1.957783818,1.93423903,1.459054947,1.002218246,1.999703407,0.493791342,0.361295015,2.247970104,0.352574378
P42,0.827985227,1.430113792,1.619168758,1.082308769,0.830601394,1.753080368,1.394230247,1.366666079,1.985224724,1.041283846,1.999850988,1.533745766,1.933678865,1.008261919,1.909135342,1.743532658,1.814206958,1.52877152,1.911512494,2.010999441,1.31430006,1.97734797,1.529554367,0.860846937,1.852099776,0.502279818,0.383915752,2.014775753,0.370530218
P43,0.857640803,1.506702662,1.523559451,1.036421657,0.847445548,1.502603889,1.394693732,1.204479456,1.944057822,1.034590721,1.963137627,1.540693283,1.94066298,1.064853907,1.933495879,1.793474555,1.898255706,1.828531981,1.921538115,2.051042795,1.356263041,1.870322704,1.427434564,0.905454278,1.842105031,0.554643929,0.400142401,2.084248781,0.401970148
P44,0.678530812,1.415336013,1.384504199,0.953966022,0.805800855,1.354044199,1.305645347,1.221910834,1.979333282,0.958365142,2.007005692,1.283005953,1.828131795,0.968879521,1.639185309,1.615308046,1.767985702,1.615488291,1.787449241,1.699003577,1.618407607,2.016419888,1.434577703,0.796752632,1.608868718,0.408716589,0.360305399,1.748413801,0.361844182
P45,0.873121083,1.555116296,1.570865631,0.754362881,0.825553656,1.879954219,1.530475974,1.264303088,2.024074554,1.075698256,1.970018268,1.685775518,2.029093027,1.094324589,1.943575978,1.820682645,1.887596726,1.847016811,1.855759263,1.866357684,1.331829548,2.056270599,1.449721575,0.875621259,1.718292594,0.442485064,0.398501903,2.240927458,0.37061587
P46,0.723162949,1.332296968,1.474391341,0.993867815,0.774354637,1.658865213,1.362306952,1.263319969,2.111965418,1.001109958,1.818456054,1.619925022,2.010867834,1.278088808,1.665181994,1.812179208,1.766382933,1.819384813,1.927310824,1.919999123,1.680263877,1.956401825,1.510252476,1.032640815,1.838299513,0.375588864,0.359041244,1.900545478,0.35440284
P47,0.784611344,1.263865471,1.424040318,0.817602456,0.874321401,1.683334708,1.151021481,1.380175233,2.150210381,0.672646403,1.831464529,1.555409431,1.949342132,1.084459782,2.010098696,1.836537838,1.936700106,1.896058559,1.85447669,1.849129677,1.366773605,2.091246128,1.434566379,0.876616538,1.832821012,0.356849372,0.40242666,2.037038803,0.358535767
P48,0.765882552,1.405157089,1.538805842,0.937129736,0.793633401,1.748157859,1.321552992,1.349213123,1.922533751,0.9945032,2.05632782,1.630265594,2.13035965,1.185396671,1.970871806,1.846931934,1.907248378,1.832541943,1.935262084,1.967345119,1.343120933,1.965471625,1.430262089,0.997454584,1.824491262,0.429184645,0.395463079,2.410213232,0.469747573
P49,0.809597909,1.441146731,1.562438369,1.354413509,0.843032897,2.048535585,1.428146482,1.478211284,2.122172594,0.9826262,2.060010195,1.771222353,2.046664476,1.244242072,2.011656761,1.858358502,1.972467542,1.810190678,1.911667585,1.948683143,1.910465121,2.306974411,1.46475935,1.016923904,1.849742651,0.360367507,0.417196482,2.03083992,0.393273562
P50,0.901762247,1.294035912,1.384806275,0.86470747,0.836249352,1.735304475,1.508721471,1.301318169,2.036868334,0.776125669,1.988805294,1.422955275,1.926203609,1.063145876,1.950915217,1.891040802,1.877334118,1.718406081,1.853939295,1.81177032,1.89618957,2.262423277,1.397143364,0.880898237,1.594309211,0.344871283,0.411783218,2.656917095,0.395723641
P51,0.766451001,1.294563055,1.419885993,1.460086107,0.723526478,1.669461131,1.336557388,1.341699362,2.104834795,0.761767924,1.796369195,1.896391273,2.181111813,1.468698621,2.086089134,1.825687766,1.888089776,1.870308876,2.013161659,1.978911519,1.382448554,2.018594742,1.523071408,1.101007581,1.743867993,0.411063701,0.373449504,1.810445189,0.427600235
P52,0.716106355,1.326724887,1.556580424,1.075298429,0.767670512,1.849772811,1.309075594,1.371339202,2.203068972,0.862136543,1.856481552,1.899589896,2.127159119,1.346649408,1.972379923,1.780401587,1.567559361,1.870087981,1.878794551,2.007366419,1.962233782,1.765154243,1.392185807,1.095574975,1.924485803,0.612560093,0.353136271,1.462440968,0.383248061
P53,0.943675756,1.446543574,1.439794779,1.046642661,0.841364563,1.779440761,1.572700739,1.425696492,2.185895443,1.308349133,1.963220835,2.029282808,2.176337957,1.56974721,2.049888134,1.894056678,1.898372531,1.912027359,1.943245888,2.013160467,1.136495709,2.139396667,1.450995445,1.207368135,1.77752769,0.890746713,0.346111298,1.86948669,0.371713966
P54,0.659467995,1.232610345,1.224091291,0.941620111,0.787027061,1.446160555,1.163068295,1.300475955,2.133678198,0.798817635,1.934780717,1.913017511,2.145072699,1.383297563,1.714026451,1.906502008,1.918362021,1.972619414,2.042612791,1.927197814,1.884994388,2.115804672,1.411428571,1.241013885,1.850656509,0.604298592,0.356163949,1.770427704,0.501527846
P55,0.70158422,1.318209171,1.111674905,1.046655893,0.785931528,1.613138676,1.271395206,1.201288819,2.017666817,0.849014044,1.86603117,1.762174606,2.146461248,1.393915772,1.985353589,1.706397176,1.960404873,1.824142337,1.881745219,2.080862522,1.386947036,2.2750144,1.455870628,1.144820213,1.765436411,1.617685556,0.432907403,2.140937567,0.455845654
P56,0.828519106,1.373490095,1.344794989,1.173784137,0.88150996,1.817362428,1.67198503,1.534566641,2.162201405,1.013643265,1.961904407,2.057986736,2.248745918,1.72417593,2.084207058,1.918998599,2.00558567,1.932627201,1.921542287,2.206566334,1.71643436,2.08894825,1.482326031,1.315432429,1.898588896,1.987622857,0.443170726,1.759891868,0.404474825
P57,0.709563315,1.191517949,1.30365169,1.412255764,0.688091278,1.800943017,1.253785014,1.371410489,2.042375803,0.729782939,1.991152525,1.827060103,2.1226933,1.428833246,2.02975893,1.76523304,1.765466928,1.869315028,1.916646361,1.99373734,1.856936097,2.308514595,1.472384334,1.210201859,1.989882112,1.358704925,0.351000965,1.71400249,0.377508491
P58,0.789523542,1.335218787,1.347827435,0.781881332,0.740911424,1.495636106,1.240277529,1.33357048,2.013620377,0.928906083,1.898193598,1.652560949,1.992276907,1.221081614,2.007202387,1.798078179,1.875038862,1.901662707,1.887682319,1.872801065,1.004008412,2.16358304,1.476296544,0.963210464,1.905761719,0.557912529,0.368073195,1.877474308,0.373291671
P59,0.766500354,1.362172365,1.266268492,1.316218615,0.783149421,1.912919998,1.335548639,1.323266745,2.090370893,0.717622995,1.890550017,1.771547556,2.030297041,1.377669454,1.990695119,1.778216124,1.880665302,1.619351983,1.814112782,1.980334878,1.333360791,2.106525898,1.502253652,1.077388048,1.772143126,1.320808291,0.369090408,2.000492096,0.395955712
P60,0.754503608,1.199322462,1.339712381,1.177963495,0.793216884,1.70126605,1.408579826,1.278124452,2.043729544,0.883124471,1.962218046,1.865537763,2.171066523,1.318516254,1.753383756,1.80552876,1.935400248,1.800304174,1.890541315,2.065744162,1.339159489,2.088865519,1.479005456,1.149479032,1.758193493,1.500997543,0.374391705,1.832793713,0.40598169
P61,0.625838995,1.252978325,1.052534938,1.014688492,0.787290215,1.422151923,1.016822696,1.263190985,2.004135132,0.579936385,1.814050913,1.839587569,2.156781912,1.274569273,1.71577704,1.641914368,1.88983345,1.841931462,1.856643081,2.000683546,1.369182944,1.909911036,1.45505476,1.155802488,1.713561654,0.731218696,0.354503602,1.345533013,0.39035657
P62,0.673019171,1.173024893,1.346348524,1.073859215,0.80540204,1.521422744,1.124308825,1.320641994,2.122709036,0.920694768,1.954558015,1.592283487,2.024432659,1.218668938,1.956654787,1.820359111,1.820882916,1.686285138,1.847229242,2.063963652,1.286128759,2.122748613,1.433947802,1.06833744,1.760367274,0.549090564,0.378337502,1.878332376,0.369634479
P63,0.765194476,1.208091617,1.506751895,1.359130144,0.793742239,1.691592455,1.32723105,1.540240049,2.165424109,0.774760604,2.06516242,1.926313877,2.054149389,1.367310166,2.016064405,1.741056204,1.942586064,1.830455661,1.875424027,1.936792135,1.021408558,1.915978432,1.480487227,1.233000875,1.874119759,0.552896678,0.370676219,2.083049536,0.354214549
