Province,SC11,SC12,SC13,SC14,SC21,SC22,SC23,SC24,SC31,SC32,SC33,SC41,SC42,SC43,SC44,SC51,SC52,SC53,SC54,SC61,SC62,SC63,SC64,SC71,SC72,SC73,SC81,SC82,SC83
P22,1.120197535,1.658276081,1.61340487,0.995241046,0.767638385,1.837421298,1.508651257,1.348380566,1.920944214,0.450060517,1.965050459,1.826143384,2.045572042,1.048730493,1.892851233,2.40959096,,2.240461826,2.433016777,2.017397881,2.041315079,2.249528885,1.930104852,0.847988009,1.843315959,0.386776775,0.367651254,2.346257687,0.402075171
P23,0.991198182,1.352011204,1.527501464,1.192405581,0.792891741,1.769952893,1.473073602,1.253768921,2.013226986,0.472496033,1.93405211,1.813045859,2.039480209,1.185549021,1.963613749,2.467427254,,2.322379827,2.450691938,1.901239872,1.575487494,1.856285572,1.995736718,0.958355248,1.778484583,0.636111498,0.354709029,2.282570362,0.379377425
P24,1.040304303,1.832344532,1.718265533,1.038941741,0.774013698,1.814831018,1.528162956,1.234903216,2.009618282,0.49825123,1.827062726,1.60604322,1.996209145,1.179310083,1.982230663,2.4781394,,2.375163555,2.51130724,2.035162449,1.456660151,1.903426409,2.015457392,0.873828948,2.061561584,0.463963181,0.416983157,2.070887566,0.409460694
P25,1.020652652,1.594620705,1.810649633,0.83281064,0.772352576,1.839612007,1.497990489,1.413421869,1.922540545,0.452222228,1.824803352,1.595486164,2.030381918,1.171889424,1.940821052,2.513949156,,2.514623165,2.407518864,1.979368448,1.39747715,1.968391061,1.983142138,0.97014308,1.958719134,0.543338418,0.412022591,2.408064365,0.387540549
P26,1.293510675,1.836579323,1.681170106,1.296104193,0.843399525,2.036760807,1.658675671,1.435266018,1.92512393,0.593870699,2.005295515,1.922518373,2.155046701,1.201893687,2.002995491,2.567255974,,2.36424017,2.507763147,2.069726229,1.88691175,1.961559653,2.025488615,1.03575933,2.089202881,0.528665662,0.431738734,2.278305769,0.380538583
P27,1.170375824,1.621881604,1.650994182,1.166097879,0.751944244,1.877407312,1.420621157,1.387295365,1.837403774,0.544249654,1.931252718,1.697471023,2.003495455,1.051045418,1.847743988,2.378833294,,2.242413521,2.441939354,1.980927706,1.752440453,1.918074489,1.933184147,1.053169847,1.980873942,0.540551662,0.406228215,2.264761209,0.397299498
P28,1.0169487,1.555583,1.557033777,1.246191263,0.816478789,1.857222199,1.624923825,1.282740712,2.05079627,0.568902671,1.934429049,1.709230781,1.926766992,1.059185147,2.009850979,2.537431955,,2.388646603,2.4621346,1.987227201,2.127815723,2.019565821,1.928753138,0.936711133,2.117467165,0.400688678,0.512697458,2.248487473,0.429912865
P29,0.976414502,1.409200549,1.589312196,0.944771767,0.836843848,1.992639899,1.523788214,1.35334146,1.952917814,0.656956077,1.664375901,1.927392602,2.155222178,1.185054421,1.939107776,2.370885849,,2.370244503,2.389387608,2.026335955,1.47080946,1.850036979,1.884967804,1.07592988,1.88710618,0.561649859,0.43731764,1.89049089,0.438935667
P30,0.939422488,1.619220972,1.523040414,0.892442465,0.809517205,1.538793683,1.538500428,1.372040272,2.012031078,0.56814754,1.751125813,1.63664794,1.956889629,1.057842731,1.881843805,2.335752487,,2.292921782,2.364694118,1.978013039,1.549912572,1.879388928,1.820213795,0.950680554,1.718561172,0.754496455,0.444117099,2.026783943,0.561157525
P31,1.124807477,1.757871151,1.618571877,1.270867229,0.970453978,1.887598634,1.615579605,1.374018192,2.043917179,0.532854021,1.749515057,1.787097692,2.053781986,1.224787116,1.970119357,2.529489756,,2.364666462,2.399677277,2.108403683,1.766491055,2.095992804,1.984880924,1.082782626,2.003304005,0.94792223,0.478764385,2.275440693,0.364807755
P32,1.111504793,1.224572778,1.518226147,0.639213562,0.746813953,1.429190397,1.356807113,1.379391789,1.884727955,0.407736719,1.909840345,1.535578012,2.011864662,1.137129307,1.910729766,2.427236557,,2.436826229,2.442159414,1.989223838,1.947589517,2.30171895,1.96150434,0.944154978,1.836529255,0.385979772,0.454028845,2.842644453,0.397432178
P33,1.112100959,1.483856916,1.530378222,0.65492928,0.734979987,1.669038415,1.411963701,1.380360007,1.963572741,0.484333098,1.916138053,1.514623046,1.993033528,1.129033208,1.854929566,2.332880259,,2.286021709,2.498920202,1.972071767,1.980439663,2.138534069,1.967066526,0.967296481,1.867614388,0.383340269,0.396680355,2.232085466,0.381480217
P34,1.100264549,1.366190553,1.535237193,1.041906834,0.927955806,1.774168253,1.350438952,1.323391199,2.062325239,0.475430608,1.857779264,1.628014207,2.052675962,1.219048381,1.884365678,2.436233759,,2.378354311,2.363672256,1.897575974,1.933002949,1.727511764,1.961554766,1.039261341,1.838877916,0.562417924,0.466831446,2.246846199,0.477026582
P35,0.882063031,1.252804756,1.241479039,0.960196674,0.742056072,1.602531314,1.355278015,1.340684295,1.961983204,0.442862839,1.736736178,1.841205001,2.107495546,1.205143571,1.911271453,2.386637926,,2.1849823,2.464231968,1.996161222,1.983593941,1.842829347,1.983289242,1.065814734,1.866019249,0.43252632,0.413508832,2.08153224,0.375170916
P36,0.871959209,1.276968122,1.368632197,0.870052636,0.759969413,1.512416363,1.481860876,1.226365447,1.962060213,0.472631812,1.653743386,1.422790051,1.960703373,1.009858131,1.858800769,2.369901419,,2.279613256,2.367766619,1.935598731,1.995669127,1.832829833,1.933184147,0.924783111,1.978857636,0.605692565,0.391420871,2.020653963,0.397544265
P37,1.046315551,1.293474078,1.441408038,0.71708709,0.921396613,1.616096735,1.537629843,1.42069149,2.111626625,0.429606467,1.903167009,1.620250344,2.002534628,1.285781145,2.032812834,2.422943592,,2.458434105,2.461390257,1.853887796,1.986343861,2.050811052,1.916139483,0.993742228,1.98015213,0.454533666,0.446433097,2.557284355,0.474906236
P38,1.206678748,1.569375396,1.423534513,1.20524466,0.938925683,1.811474204,1.673282743,1.439038634,2.048145533,0.485708207,1.822347045,1.852846503,2.128679037,1.506232262,2.032436371,2.502878904,,2.509221554,2.51743722,1.993018508,2.01683259,2.043094873,2.009190798,1.062669396,2.065896034,0.603492081,0.440262407,2.676368713,0.415906549
P39,0.953891397,1.47728622,1.413641453,1.583074689,0.84043932,1.799686909,1.840422869,1.481670618,2.13446331,0.495448738,1.795795679,1.638588309,2.030910969,1.296843171,1.977317572,2.544967651,,2.382346392,2.511446238,2.008978844,1.815867066,1.965008497,1.908417225,1.010027289,1.947690964,0.395833343,0.465856314,2.41223073,0.411600828
P40,0.830898821,1.275879622,1.447721839,1.193283439,0.774013281,1.432882071,1.323152781,1.126283526,1.891065121,0.486648291,1.801395178,1.416757464,1.90718174,0.945308208,1.930670977,2.314144611,,2.205830812,2.374032021,1.852850914,1.949077845,1.760209322,1.873785615,0.790761232,1.878249168,0.582823634,0.370899945,1.868606091,0.371191978
P41,0.905188978,1.377969503,1.608351707,1.133774281,0.810314715,1.611682653,1.339632392,1.271087885,1.70982039,0.479252517,1.727575898,1.434670568,1.923564315,1.009963632,1.860206008,2.26103735,,2.144217253,2.23323369,1.876927018,1.373482943,1.745757461,1.855396628,0.770065725,1.890258789,0.431306362,0.441751361,2.070484877,0.376652777
P42,0.995472789,1.294077754,1.471884131,1.377352595,0.739591181,1.576883435,1.281341791,1.241082072,1.880308032,0.436170548,1.831263661,1.539011359,1.959417343,1.159043074,1.732364535,2.410403728,,2.329190254,2.505455494,1.893850446,1.961737514,1.733687162,1.901883364,0.909849226,1.705907464,0.367634505,0.385871083,2.128332138,0.373268902
P43,0.963083029,1.325414658,1.410894275,1.092951417,0.814850211,1.524569869,1.300498605,1.230866551,1.936690807,0.523675144,1.863490105,1.390234113,1.924939513,0.932412028,1.831185222,2.428447247,,2.401548147,2.424122334,1.879449964,1.203953147,1.631533861,1.905882716,0.877759695,2.066706657,0.520396829,0.446286976,2.274131536,0.401457995
P44,1.014057636,1.607361794,1.518144608,0.921088457,0.816788256,1.565592647,1.406569242,1.145184994,2.058890581,0.460234672,1.656159043,1.500870466,1.999986529,1.105138302,1.917609096,2.354398012,,2.380879164,2.47416544,1.87699163,1.030984879,1.875357032,1.876595736,0.892047405,1.746592641,0.415217668,0.381850541,2.305539131,0.405419409
P45,1.047622561,1.429159284,1.565741658,0.984729826,0.808510661,1.611786604,1.511470675,1.212572813,1.850626588,0.456703156,1.694156766,1.409646153,2.019727945,1.081194997,1.460029125,2.426774979,,2.124016762,2.527092695,1.769618392,0.915798247,1.831947923,1.895870924,0.967985809,1.526862025,0.406768441,0.406521261,2.496822357,0.494669139
P46,0.857419729,1.320303917,1.320792556,0.773492157,0.740690529,1.41151607,1.24202168,1.162121534,1.957752109,0.402786821,1.659318686,1.479006171,1.923631191,1.146155834,1.855204701,2.209133863,,1.985630274,2.381270647,1.781774879,1.943094134,1.880970359,1.91304338,0.828795135,1.752928257,0.399775952,0.36521703,2.249442577,0.473748177
P47,1.256569505,1.68400836,1.525982022,1.482811928,0.863165915,2.025534153,1.74676311,1.574391961,2.136861086,0.467663765,1.937786818,1.969694853,2.201193571,1.676371574,2.092723608,2.584961414,,2.391223431,2.499693871,1.976566195,2.01435113,2.221148968,1.994406223,1.212091327,1.903021455,0.353408128,0.455981672,2.811207294,0.389217347
P48,1.059944868,1.232183337,1.361021996,1.123608708,0.830086529,1.480005503,1.389577508,1.262251377,1.942332983,0.432777852,1.805769444,1.452073455,2.037043333,1.123011708,1.926670432,2.329236507,,2.398262262,2.436630964,1.756614208,1.941108108,2.063844442,1.900321722,0.85271436,1.615697503,0.36159274,0.38241443,2.388168097,0.378198534
P49,1.124503374,1.156220555,1.441332698,0.601415634,0.780494273,1.699569821,1.434466004,1.26897192,1.973721623,0.47352466,1.803292513,1.733554006,2.050448418,1.287146211,1.881810308,2.405865669,,2.286161661,2.3875916,1.793134332,1.904075146,2.229481459,1.931160927,1.033066392,1.725596666,0.438674212,0.406123877,2.384312391,0.357223064
P50,0.926311851,1.100869417,1.354425073,1.18663919,0.756718814,1.467621684,1.36960113,1.272172689,2.018623829,0.402775764,1.881055713,1.41154933,1.867989063,1.111544967,1.930484176,2.420888186,,2.336964369,2.396736145,1.823340535,1.637849331,2.166852236,1.889246941,0.900484324,1.730911732,0.342314988,0.412244111,2.514257193,0.389908016
P51,0.903810203,1.232064724,1.318557739,1.357889652,0.714759052,1.372207522,1.371072888,1.285736561,1.939941406,0.444706053,1.610790372,1.451495767,1.886538863,1.057451487,1.848157644,2.395335674,,2.374559402,2.449413776,1.766487837,1.310291052,1.897780657,1.860242605,0.86823535,1.844697595,0.438929796,0.362823486,2.066446304,0.378814429
P52,0.840604126,1.018795371,1.114362478,1.089406252,0.718815923,1.20382452,1.27115345,1.216422081,2.040470839,0.420401454,1.696076155,1.928212523,2.164017677,1.379647374,1.931071758,2.299164295,,2.396893024,2.496921062,1.867979527,1.414688468,2.136065006,1.851767182,1.209743977,1.95760572,1.012471199,0.34854874,1.61126852,0.340399712
P53,0.746939898,1.209001303,1.116073012,1.153964281,0.71139133,1.549091339,1.365313292,1.1688447,1.853642344,0.450454682,1.666146398,1.574042559,1.972127676,1.26883769,1.811143756,2.441634655,,2.444390774,2.497618914,1.949302197,1.960393667,1.898064017,1.900356174,1.00759995,1.684971929,0.563195288,0.332350254,1.909886599,0.390372187
P54,0.865594506,1.022661567,1.363984585,0.863885164,0.734995961,1.412188649,1.404024005,1.286902547,1.919735074,0.473530889,1.600173831,1.627227545,1.967901707,1.0680511,1.936688542,2.373730898,,2.405240536,2.506179333,1.936469436,2.040260077,2.155714273,1.927021861,0.946698427,1.773731232,0.436912715,0.361630917,1.941473603,0.364617974
P55,1.038825631,1.207308888,1.27575314,1.061409593,0.804673851,1.494333148,1.472674847,1.359332442,2.051851749,0.497178495,1.866111398,1.671377182,1.986672044,1.160184741,1.939369678,2.477628231,,2.35841918,2.443517685,1.998887181,1.96756506,2.279672384,2.025662661,0.98031652,1.871062636,0.80213058,0.411018223,2.139997959,0.381777316
P56,0.796354294,1.015561938,1.532389641,0.985205889,0.737153411,1.350194812,1.199250221,1.315393925,2.17426157,0.444755107,1.621182442,1.573134184,1.941319823,1.243450522,1.876736045,2.490729809,,2.544838667,2.545418024,2.022435188,1.342565417,2.106667995,1.903100133,0.98746556,1.889294028,1.749612093,0.403391004,1.941986918,0.415935457
P57,0.754303932,1.18969667,1.395766616,1.112024188,0.749382257,1.381359935,1.217262387,1.248890281,1.903579354,0.385135651,1.869669318,1.559897661,1.98651278,1.152335882,1.72723043,2.315816879,,2.258064747,2.487981319,1.939215422,1.415238738,2.324555159,1.93479228,0.978548169,1.939272165,1.183333039,0.376313567,1.81499517,0.40096277
P58,0.76570642,1.030609012,1.126508951,0.852654517,0.69352293,1.428419828,1.304110169,1.331081748,1.949211001,0.434435308,1.901890993,1.542649746,1.945326805,1.043421626,1.88231194,2.367749453,,2.203128815,2.615161657,1.922813654,1.392534971,1.896184087,1.935734749,1.012771964,1.840445042,1.024661183,0.364137739,1.812068462,0.420834571
P59,0.709967554,0.935276449,1.097949147,0.967933834,0.714825809,1.421707273,1.289804816,1.328808427,2.000033617,0.412162691,1.58862555,1.517295241,1.890548944,1.214407921,1.914977193,2.321844101,,2.272251368,2.482593298,1.886114717,1.412725091,2.004210234,1.89503336,1.016723752,1.933218837,1.12173748,0.373081774,1.874823093,0.376066923
P60,0.932777345,1.080824971,1.246467471,1.010478497,0.810391366,1.638692141,1.382092237,1.272198915,2.093693256,0.448179841,1.68669641,1.784968019,2.056269169,1.399598241,1.958384633,2.393470049,,2.397710085,2.473640442,2.023255587,1.2128824,2.024978161,1.944588661,1.148200154,1.794749141,1.428987026,0.435049117,2.038229704,0.47415182
P61,0.88113147,1.026012778,1.337943792,1.246975183,0.748462379,1.590759873,1.376350999,1.37282908,2.095930099,0.415661961,1.846832037,1.894495726,2.175182819,1.408308983,1.921815753,2.404147148,,2.364521503,2.643421412,1.906895638,1.378053069,2.01420927,1.97521925,1.228639007,1.974237084,0.609089136,0.409342259,2.163929701,0.445508748
P62,1.136794329,1.381118417,1.267673254,1.253368735,0.87070471,1.84200418,1.497306108,1.533752203,2.197113752,0.516126037,1.803714156,1.935902357,2.143403053,1.41704452,2.011184931,2.566386461,,2.327921391,2.579606295,2.008382559,1.796557665,2.054677248,2.009340286,1.124261618,1.939992547,0.611528218,0.429294169,2.238718033,0.41754356
P63,0.98122859,1.092078447,1.370778918,0.733717859,0.818206787,1.561117291,1.406679034,1.361221433,2.113899946,0.531078279,1.818738699,1.769412875,2.021650553,1.248725653,1.913738608,2.419113636,,2.423907995,2.493806601,1.872383475,1.450579524,2.003832817,1.924377799,1.039597511,1.765271664,0.669995844,0.43489477,2.229498386,0.40505442
