Province,SC11,SC12,SC13,SC14,SC21,SC22,SC23,SC24,SC31,SC32,SC33,SC41,SC42,SC43,SC44,SC51,SC52,SC53,SC54,SC61,SC62,SC63,SC64,SC71,SC72,SC73,SC81,SC82,SC83
P11,0.879912198,1.710859537,1.812475204,1.252396822,0.990901947,1.883134127,1.289355636,1.450827003,1.974200845,1.457867742,1.993051887,1.611519575,1.970951319,1.003930449,1.744478464,1.820223689,2.008792877,1.61084187,1.846003652,1.958146214,1.694991589,2.085942984,1.447297335,0.741823614,1.698078752,0.561927557,0.405180395,2.168585539,1.992925406
P12,0.776500702,1.608846307,1.57088995,1.121342301,0.951919973,1.865020275,1.384760976,1.471649885,1.869909644,1.271834016,1.888837695,1.589785099,1.874177456,0.990429699,1.909018278,1.87860322,1.742836237,1.738969803,1.927630544,1.845654607,1.699226379,1.963957787,1.42089808,0.730974555,1.532438874,0.442802012,0.44521299,2.411759853,1.27071631
P13,0.793743253,1.53846097,1.631248474,1.072537303,0.861012101,1.777894139,1.569928527,1.272907138,1.808950067,0.769626021,1.994291186,1.783532262,2.136500835,1.133531809,1.917381644,1.913186193,1.901089072,1.795107961,1.872238398,1.974195838,1.263836265,2.07083559,1.495467424,1.019210935,1.831603765,0.732542992,0.391917437,1.867567778,1.883273482
P14,0.831027746,1.591918111,1.597011805,1.512797594,0.895231485,2.102604151,1.76577425,1.523906946,1.872318029,1.009037375,2.010641575,1.94840014,2.178307772,1.507766128,2.003644943,1.772379041,1.964358449,1.799772382,1.768047094,2.005833626,1.995464206,2.092407703,1.560864806,1.149882913,2.296942234,1.300809503,0.376142323,1.895499229,0.333999991
P15,0.847205102,1.561621785,1.739268661,1.432650208,0.919151008,1.693796158,1.499343634,1.528660297,1.789383769,1.232958674,1.959255457,1.741534114,2.071807384,1.193884254,2.007488012,1.897770524,1.880554795,1.809622049,1.946188807,2.066549063,1.874771357,2.133952618,1.461611748,0.865462661,2.179027796,0.821579278,0.412855148,2.116131067,1.358692765
P16,0.726424038,1.570113063,1.585367084,1.087609172,0.837739229,1.914582372,1.405127048,1.322617769,1.931672931,1.221239805,2.001307964,1.732080698,2.056903124,1.044090509,1.971675396,1.910107851,1.939012408,1.792641997,1.989175797,1.977864623,1.723215818,1.921556354,1.451053977,0.920805871,1.831457496,0.466090858,0.399064541,1.729550481,0.423087358
P17,0.806694865,1.585735202,1.626768231,1.447923899,0.825336814,1.678314924,1.343682766,1.391045332,1.786656618,1.150597572,1.967623949,1.728083014,2.022687674,1.234907389,1.923237324,1.936655045,1.808777452,1.779005766,1.889365911,2.01922965,1.723013997,1.894927144,1.426589727,0.994751692,1.773528576,0.494455963,0.422248125,2.000874281,1.838156581
P18,0.759288013,1.593664408,1.620375872,1.218677759,0.82420373,1.880717993,1.315995693,1.411761284,1.790843129,1.226704478,1.993249416,1.518257976,1.795434356,0.808450401,1.947477579,1.706594944,1.840332627,1.805196404,1.842852354,2.080093145,1.732216001,2.092363596,1.477081656,0.726053178,1.92055285,0.362270236,0.366155148,2.089151621,0.333999991
P19,0.781773567,1.621339917,1.638962269,1.511133194,0.761490762,1.96339798,1.595466375,1.535245299,1.950196505,0.995809317,2.038144588,1.925847888,1.964353919,1.15264833,1.834872246,1.693517685,1.897611618,1.81180799,1.969617963,2.063207388,1.744478464,2.124222994,1.461539149,0.891616702,2.006684065,0.73395741,0.372074515,1.85685575,1.845322609
P20,0.769214094,1.446074605,1.481209993,1.105578661,0.759619594,1.70300734,1.331847787,1.222995162,1.944039941,0.533397496,1.943453908,1.16931653,1.702448726,0.739288986,1.9279809,1.78465867,1.751107931,1.714821339,1.8843683,1.760653734,1.632239461,2.331433296,1.515865326,0.731262147,1.82999742,0.342422724,0.380974025,2.222867489,1.874135613
P21,0.658041,1.45620358,1.74987936,1.204217076,0.722211659,1.611359596,1.296629906,1.248976231,1.759668827,1.015583515,1.745810747,1.728301525,1.889678597,1.157425404,1.860087156,1.728057265,1.82166779,1.786237121,1.908213735,1.910241127,2.061511517,1.955285072,1.424855351,0.746557653,1.666299343,0.359663069,0.376788944,2.064085722,0.333999991
P22,0.775974512,1.658263087,1.730165958,1.18866241,0.838833392,1.813376904,1.560191512,1.397516847,1.900455236,1.384646416,1.815198421,1.741827965,1.916272283,1.069270492,1.78396678,1.861980557,1.551033735,1.737811089,1.922862649,2.029426336,1.734343648,2.1396842,1.436306715,0.889210224,1.855695248,0.532928407,0.429073721,1.905271292,1.100384951
P23,0.871563971,1.606534719,1.724032879,1.334854603,0.859605014,1.969183326,1.603933334,1.402539849,1.873737812,1.160867572,1.862588525,1.927710533,2.022771835,1.23728919,1.958784461,1.818244696,1.991610885,1.88689208,1.940834999,2.057908058,1.955835938,2.006009579,1.427026153,0.864316285,1.294188738,0.638274252,0.361793727,1.914326787,1.882711649
P24,0.767629087,1.541795611,1.582906723,1.102435827,0.88425082,1.955345273,1.465615153,1.429116726,2.055937529,1.102212667,1.922440648,1.887198806,1.873516083,1.090046167,1.982295394,1.926478505,1.82127738,1.649070263,1.980389118,2.022306204,1.812464356,2.047387838,1.46144855,0.842576444,2.010565996,0.478037745,0.415863663,1.814366698,1.496633768
P25,0.662178755,1.592532873,1.534779906,1.415302157,0.814949036,1.85964644,1.301873088,1.358319163,1.943586349,1.17257905,2.057272434,1.848384738,2.0860219,1.047368169,1.931402922,1.766353846,1.828460097,1.70698154,1.97152698,2.059648037,1.728054285,2.13017416,1.44671309,0.977782547,2.008951187,0.598281622,0.363263935,1.848553777,0.855866969
P26,0.718457043,1.535161495,1.596509099,1.06341207,0.838732898,1.885546327,1.530196428,1.421048641,1.851754546,1.14207077,2.009311199,1.781716466,1.99586916,1.122110009,1.989820838,1.719022274,1.928630471,1.849050999,1.891860962,2.048944235,1.713448882,2.100286961,1.444682956,1.001119971,2.119565725,0.647447824,0.370712936,1.842903495,0.731088996
P27,0.784731269,1.635783672,1.636832952,1.373240471,0.892506361,1.800772905,1.465986729,1.376895189,1.870780587,1.388575912,1.999846339,1.787127852,1.999155402,1.085601211,1.769564152,1.854212523,1.883777857,1.765968323,1.890016675,2.005520344,1.69621551,1.998231292,1.417255759,0.967008531,1.932441354,0.586218476,0.430570543,1.933077455,1.487495899
P28,0.943714857,1.79367125,1.608793855,1.460451961,0.866702139,1.859828711,1.43206346,1.427052498,2.011781693,1.244437218,1.967670918,1.934756994,2.15579772,1.275690913,1.92427814,1.927831888,1.957198262,1.850577474,1.913704038,2.075768709,1.783568978,1.813927889,1.449434876,1.045850396,1.819334865,0.780886531,0.380497396,1.758657575,0.333999991
P29,0.933924139,1.566099524,1.592076302,1.308463335,0.894803226,1.846853375,1.414213061,1.391550303,1.959887505,1.466090679,1.961172462,1.946847081,2.053328753,1.168197989,1.828739166,1.856286287,1.870195031,1.679609895,1.906770706,2.150976896,1.949168086,1.92086935,1.346532941,1.101978064,1.966245294,0.670609832,0.434214741,1.867670178,1.787946463
P30,0.73475641,1.611874342,1.569393516,1.170922279,0.989117563,1.618266582,1.432539701,1.441056728,1.981547475,1.510534048,1.785385132,1.907111406,2.162411928,1.105378866,1.870972395,1.787553906,1.893468261,1.675869107,1.95362258,2.077820539,1.70674634,1.967011213,1.444724083,1.075643539,1.964555383,0.566147447,0.452627629,1.860539556,0.333999991
P31,0.786839366,1.554092169,1.626970053,1.27522707,0.871342063,1.783810973,1.369205356,1.27037859,2.056689978,1.36119175,2.044829845,1.657520533,2.126053095,1.010325074,1.921949029,1.82138896,1.726506591,1.755123258,1.894558907,2.098343134,1.722942948,2.237981319,1.462825418,0.970212102,2.167706966,0.974411786,0.433077812,1.951120019,1.926329613
P32,0.852113247,1.685530424,1.575024128,0.658439934,0.919722497,1.826601982,1.412664652,1.324249148,2.065423727,0.860254109,1.851627946,1.501040459,1.988105774,1.102438331,2.024672747,1.891301394,1.861162782,1.813721895,1.937754989,2.041857004,1.962025285,2.351964712,1.525417686,0.844038725,1.742549777,0.36311698,0.426377416,2.728777409,1.84731245
P33,0.740421176,1.490564466,1.682879686,0.963279366,0.818522692,1.868735075,1.396326184,1.393875241,1.937059641,1.099024892,2.03868556,1.903069139,2.217248201,1.3276546,2.047897339,1.797935843,1.901038885,1.568463922,1.893785,2.070773602,1.974284053,1.858938456,1.524841785,1.150444865,1.871850371,0.84685111,0.391844749,1.280908465,1.274620771
P34,0.56400311,1.406552792,1.577159166,1.039525986,0.714300931,1.817695498,1.246097565,1.284427404,1.989344478,1.561706901,2.043375015,1.754770279,2.026950359,1.11140132,1.828279734,1.639918804,1.804917336,1.577727675,1.948994875,2.100707293,1.631266594,1.642148018,1.507938147,0.966181338,1.790809035,0.55221796,0.346337467,1.354222298,0.354307532
P35,0.622935534,1.406587601,1.372441769,1.007174373,0.770614624,1.725674987,1.168385506,1.218798518,2.042138815,1.055292249,1.865072012,1.819326162,2.035937548,1.082358241,1.891008139,1.717782617,1.838333011,1.605099201,1.918826818,1.989095807,1.690361738,1.922162414,1.53315115,0.959413767,1.901642799,0.519689143,0.388001114,1.435167313,0.333999991
P36,0.602445364,1.293337107,1.451873302,0.767096281,0.698782086,1.534170389,1.535923839,1.321332216,1.826064587,1.017114162,1.835259676,1.665592313,1.936135054,1.054856181,1.807099819,1.718439579,1.788927317,1.67426002,1.930585384,2.041449547,1.657651782,1.739058971,1.471597791,0.967506409,1.827166319,0.8385548,0.36201492,1.345520258,1.871719837
P37,0.65614593,1.291863322,1.29172802,1.301437378,0.720451593,1.459543824,1.220272183,1.351327658,2.002496004,0.828135431,1.962741256,1.66333282,1.917434454,1.127733231,1.799816132,1.640769839,1.787325621,1.621172428,1.793696761,1.985348225,1.794066906,2.047580957,1.380338073,1.040203452,1.916551113,0.709400296,0.387281567,1.61430335,1.851726413
P38,0.747427046,1.591515422,1.462055564,1.51171577,0.830393553,1.849526167,1.365397334,1.255853295,1.776703954,0.769440353,1.940102935,1.89709425,2.145791769,1.238658309,1.897976995,1.712243199,1.970060587,1.772126198,1.847700715,2.050665617,2.055977345,2.111245871,1.446121216,1.072711825,2.143650055,0.580792367,0.359806657,1.522435546,0.333999991
P39,0.622837901,1.345054269,1.42810154,0.935302198,0.735926628,1.399065375,1.408525229,1.223295331,1.966181636,0.722698987,1.930361629,1.589551449,1.986372471,1.144397736,1.803932905,1.715056062,1.856590509,1.683451533,1.823022962,1.993875742,1.662189007,2.006463528,1.341911197,1.078624725,1.931838155,0.438026309,0.347487211,1.668730497,1.840830684
P40,0.730391502,1.55855298,1.594422221,0.853255868,0.809526861,1.539415121,1.201270342,1.206981659,1.992262244,1.111603737,1.960724115,1.497706652,1.84664464,0.835167944,1.849985957,1.775528908,1.900518894,1.651623607,1.804912448,2.090986013,1.662601352,1.872415185,1.369111538,0.842932761,1.964208007,0.420221567,0.33656913,1.734666586,1.841466188
P41,0.781682968,1.611183047,1.668611765,1.044531822,0.792700291,1.60899508,1.585349798,1.303866386,1.873317242,0.953212261,2.041893244,1.5294379,1.976834178,1.068624496,1.880279303,1.632176876,1.887669206,1.686919212,1.920790434,1.901362062,1.761704683,1.880880952,1.356723309,0.836135209,1.993215919,0.484082431,0.370918095,1.781504273,0.333999991
P42,0.679648876,1.545759678,1.55804956,1.146692872,0.751176417,1.675430059,1.292813659,1.283189535,1.920981288,1.036017179,1.955500484,1.545164585,1.989646673,0.865029514,1.769214272,1.681757689,1.904152155,1.63912642,1.881084681,2.008208275,1.930214047,1.985949874,1.515437603,0.784430206,2.036509275,0.489109755,0.357010126,1.511274815,0.333999991
P43,0.827070057,1.646831512,1.633724689,1.184408665,0.840978026,1.832834482,1.280415058,1.282050133,1.945664167,1.334509373,1.904865146,1.597627521,1.944787145,0.870603323,1.92832315,1.807277441,1.851051092,1.785804868,1.880108118,2.049120426,1.441586852,1.909012318,1.430428505,0.799210966,2.100111723,0.366493016,0.394965678,1.922799706,2.048234463
P44,0.782033741,1.560158253,1.484404802,1.167849898,0.818736076,1.57843554,1.391573429,1.313789487,2.108581066,0.93269062,1.873743653,1.490272641,1.876304388,0.837035716,1.812942386,1.770723581,1.77573669,1.670013547,1.860039473,1.857669592,2.059043884,1.987036943,1.399443746,0.884828508,1.72377038,0.592713356,0.348976552,1.747159719,1.262881398
P45,0.802226126,1.451388597,1.498449087,1.213107944,0.787304878,1.794620872,1.66236639,1.374696136,1.877603412,1.202501178,1.956982255,1.668434739,2.007463217,0.934955418,1.673428893,1.904488921,1.920404434,1.859217644,1.953264356,1.707111716,1.777078152,2.015719891,1.425608039,0.725793839,1.807651162,0.419552177,0.360741049,2.084669828,1.9551754
P46,0.682362139,1.471867681,1.328190804,0.900207996,0.712706149,1.676760077,1.345348477,1.426926613,1.99563849,0.795742452,1.860678434,1.654319525,2.068695068,1.271458387,1.881545305,1.791773677,1.814058542,1.823858142,1.929586887,1.907316089,1.962108374,1.982155323,1.458429098,0.95497781,2.001790762,0.380876362,0.341029882,1.708415627,1.254112124
P47,0.842650592,1.434010267,1.530829787,0.991205275,0.908070087,1.943645477,1.480351329,1.320466638,1.924988866,0.747507036,1.912448287,1.726966143,2.04335022,1.165952444,1.958739638,1.818018556,1.833441615,1.694149613,1.911923289,1.940738797,1.661404848,2.0962255,1.493353486,0.894467711,1.985092998,0.397910148,0.409901977,2.024057865,1.878968358
P48,0.792299211,1.42602849,1.472410202,1.1459378,0.753078878,1.825126171,1.362367511,1.365916729,2.002932549,1.076809406,2.064616442,1.750246763,2.070481777,1.303286433,1.955679893,1.850820065,1.839395523,1.787713647,1.96045506,1.947731972,1.983948708,2.009559393,1.455704093,1.075191855,2.049379349,0.464217752,0.390629798,1.910203934,0.844567597
P49,0.88242346,1.584573627,1.588989377,1.266543865,0.745849133,2.122437716,1.459595919,1.452564359,2.151074409,0.884603798,2.014528513,1.672936797,2.019832611,1.234201193,1.958210468,1.790439606,1.862505555,1.819385052,1.893895745,1.979181767,1.994836569,2.322864294,1.429811358,0.992638946,1.930282712,0.350537241,0.36868906,2.115515471,1.358257532
P50,0.838819385,1.386972189,1.49499774,1.139270306,0.835990608,1.871917725,1.453343153,1.332445621,2.038703203,0.998851895,2.003621578,1.429302454,1.933799863,1.049250364,1.961006999,1.882353187,1.813568234,1.782936215,1.91237545,1.896613359,1.953686833,2.263715029,1.356010914,0.873805881,1.610188603,0.345343381,0.405799508,2.551122665,1.369335532
P51,0.739392281,1.402908802,1.401834607,0.937827706,0.698246419,1.709655643,1.334953427,1.33803153,2.059757233,0.659121394,1.68881309,1.825757384,2.086485386,1.310443878,1.873590589,1.818053722,1.958673239,1.740684867,1.93866539,1.87567246,1.704039931,2.037328959,1.403224945,1.106657624,1.91180861,0.393218517,0.360311151,1.275974035,1.110629797
P52,0.670593381,1.416327119,1.448874593,1.066777468,0.710259557,1.70471561,1.198359132,1.470924258,2.006828547,0.724952519,1.790833592,1.904229999,2.102226734,1.318534851,1.745607138,1.810167313,1.93847847,1.893073559,1.977548957,2.07111454,1.72873652,1.660501838,1.415179491,1.082520723,1.913348913,0.614070356,0.335442781,1.180755973,2.310553551
P53,0.81671375,1.598401785,1.463373423,1.697929263,0.893532097,1.94729495,1.673185706,1.459005713,2.181628704,1.039290309,1.9205513,2.199344397,2.304930687,1.718981385,1.966983676,1.91516149,1.883371472,1.884389281,1.938563347,2.126180172,1.785594702,2.105540037,1.410857797,1.306904197,1.907722116,1.12392509,0.378481835,1.760930181,0.333999991
P54,0.604973435,1.328987837,1.277438998,1.051151156,0.720269501,1.445871592,1.289160728,1.466897011,1.875626087,0.8965168,1.934785247,1.776420593,2.152344942,1.258571386,1.875392199,1.765777469,2.014579296,1.929497242,1.956964493,2.151758909,2.015279293,2.086260557,1.531401277,1.112435341,1.973956823,0.540940583,0.383006811,1.222929478,1.862163067
P55,0.655529022,1.302551031,1.304170847,0.910683393,0.717199326,1.594079614,1.215233326,1.26080668,1.762192965,0.721079171,1.81804502,1.964542389,2.126269102,1.451844931,1.853873968,1.844573736,1.910486341,1.955172658,1.875411153,1.983581901,1.541484833,2.270276546,1.5041008,1.272489071,2.089630127,1.182971716,0.352548987,1.450176477,0.333999991
P56,0.768599093,1.506935358,1.52276063,1.497975111,0.841835618,2.083861589,1.430892706,1.428801894,1.993214607,0.91932559,1.833801746,1.937301517,2.165187359,1.550372958,2.05982852,1.761879325,1.801262021,1.878063083,1.91071713,2.108413219,1.672362208,2.05248642,1.459314942,1.102386832,2.121115685,1.716261864,0.371746659,1.475000501,1.747471333
P57,0.612131536,1.221430063,1.136952877,1.250065565,0.769411922,1.783425212,1.171656251,1.338979602,1.963946104,0.681348145,1.988528728,1.763301015,2.094749212,1.331077337,1.596946597,1.816311479,2.004811049,1.858727217,1.904414773,2.040221691,1.932099223,2.313138247,1.516249895,1.144350052,2.088217258,1.369496703,0.359756142,1.677183032,1.645861387
P58,0.684568822,1.257308006,1.560899854,0.85198313,0.708219707,1.72703588,1.21566999,1.347311616,1.759789467,0.866831422,1.988437295,1.880976915,2.078166485,1.337731361,1.941507936,1.743272543,1.982099652,1.791876674,1.912053585,1.882979989,1.574773908,2.167102575,1.434360385,1.183819771,2.033701897,0.581616104,0.360722661,1.53281343,1.099378109
P59,0.809567451,1.56867373,1.549330711,1.197280645,0.816570997,1.841737986,1.636806369,1.423828244,2.019860029,1.154073358,1.84888494,1.952241898,2.205102205,1.32810235,2.055087328,1.807834268,1.915074468,1.864143491,1.999799252,2.100439072,1.663895845,2.16484952,1.530413747,1.144480705,2.147411823,1.077243686,0.390121222,1.768890023,0.730745614
P60,0.752982855,1.424475908,1.211787105,1.073854089,0.744418621,1.737962604,1.278519511,1.293315887,2.061990738,1.17922473,1.861416936,1.802533388,2.085254908,1.338435888,1.920208335,1.769327521,1.85858655,1.844576955,1.93325007,2.035563707,1.277041078,2.048627853,1.486171961,1.307322145,2.035613537,1.342125177,0.395831943,1.184259892,2.201559305
P61,0.733882904,1.351809382,1.075442195,1.145310998,0.811372221,1.543141842,1.259000063,1.379793406,1.924623847,0.899048328,2.030442238,1.822806835,2.126983643,1.28359282,1.961591959,1.775233984,1.947044134,1.782348514,1.900339127,1.916079402,1.715875745,1.954200149,1.410146713,1.134351492,1.982412219,0.601550102,0.348267168,1.305365682,1.852240443
P62,0.708167434,1.3068887,1.275155067,1.184529185,0.670582891,1.359331965,1.268735409,1.474647164,1.999007225,0.810291886,2.017884016,1.834675908,2.079298019,1.278934002,1.978221774,1.673330903,1.834425807,1.705135107,1.863774896,2.011754274,1.697173119,2.153738976,1.530050993,1.204675078,2.128421545,0.699409842,0.372145683,1.577974319,1.858577847
P63,0.682227135,1.396788478,1.453950882,0.875067174,0.746415734,1.820377111,1.322196484,1.357316494,2.046714783,1.129646063,2.084344625,1.935201168,2.175176382,1.311603308,2.001578331,1.815578222,2.006961346,1.74935925,2.0085783,1.989186287,1.548425198,1.944035172,1.588775873,1.148362994,2.136120319,0.730037987,0.348127216,1.409416556,0.333999991
