Province,TOPSIS,VIKOR,PROMETHEE,COPRAS,EDAS,SAW,IFS_TOPSIS,IFS_VIKOR,IFS_PROMETHEE,IFS_COPRAS,IFS_EDAS,IFS_SAW
P01,0.7685767776642343,0.7268865448687408,0.8039434217279893,0.8177290960491838,0.7627476504209125,0.8255041026989459,0.6414301055597951,0.7377225859753047,0.8116741946464475,0.8344653443238733,0.7542674451020123,0.8564149054543906
P02,0.8903815972707283,0.8584012110516155,0.9111863028360765,0.9235377437794423,0.9004731443733851,0.9211726296038791,0.7567350231661918,0.8670915153879415,0.9084201143636444,0.9382073597385203,0.9230310381581195,0.935693578745893
P03,0.9337122801529191,0.92643122836326,0.9685059450589971,0.9579221415541916,0.9452294877287817,0.9607843637153322,0.8417082011677507,0.9215189274166959,0.9861908991767198,0.9752597948449935,0.9624719165089723,0.9793195679427305
P04,0.8058747323017095,0.7856894977618987,0.8535760641332898,0.8516976992048916,0.8069627760165257,0.8591707474939633,0.6779253578931221,0.795580883395751,0.8656161438182055,0.8703462116411537,0.8048183592124942,0.8880031229728974
P05,0.7774973655656346,0.7368573638901116,0.8182774106432883,0.8392704883409726,0.7907869360318011,0.8454457407416874,0.6588843016315471,0.7435435807466135,0.8169942022110274,0.8394425063173987,0.7657457460368973,0.8638819650641694
P06,0.7597441041308374,0.7287958207154551,0.759247465722647,0.7774039925012122,0.7102586060567175,0.7813573623973469,0.48005295972397694,0.7448594727963772,0.775381285230147,0.8166735771498773,0.7362120068423141,0.8295426350997073
P07,0.7859485400378599,0.7620853330824364,0.7635311847253037,0.7859472582667325,0.7213789211043418,0.7841091355867362,0.43625529274479913,0.7827659021223761,0.7693825442819795,0.8354745902079931,0.7735937712030864,0.8305788223974422
P08,0.8135598746375975,0.7691614846245528,0.8304528869352967,0.8461534594307761,0.8009453635815529,0.8462490490981371,0.6108380034703171,0.7819637443392221,0.8359916823204744,0.867393120055707,0.8171680578031827,0.868375889730788
P09,0.9002926465644854,0.8650219996770524,0.916873266520967,0.9388490177318181,0.9204030160177943,0.9344142068547528,0.7800334172805153,0.8755946428351767,0.9112189183216043,0.950136365674836,0.9412832675482786,0.9438764999429573
P10,0.931324162692572,0.9283345522446149,0.9586048472694706,0.9490896609351916,0.9337327170756062,0.9512031839113948,0.830058018571561,0.9255364482842906,0.9756156310966958,0.9723436097352993,0.958759727642154,0.9741048656851367
P11,0.8200524303724904,0.7873118217919732,0.8587654636132842,0.8570502810579641,0.8139299473720727,0.8624153955541124,0.6250083313429299,0.7979935693672005,0.8775719631138457,0.8764777137832477,0.8184262717515187,0.8935703229917855
P12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P13,0.8891992895367069,0.8741591426471806,0.923593272821913,0.9130224000919175,0.8867858802932658,0.9161968072769582,0.7205718056964913,0.8825401165377422,0.946456566340904,0.9315431400096149,0.8991231643752375,0.9407457792978838
P14,0.7992012957527995,0.7857950649497751,0.8050456398071287,0.8086561133309438,0.7509378309657254,0.8114165898746886,0.47865133955815375,0.8017920676907071,0.8106955922601856,0.846492140217289,0.7804167961284032,0.8529224846004357
P15,0.8333716606520091,0.8067751401003824,0.8762690022180463,0.8715847369646155,0.8328486762474023,0.877359386173417,0.6894808019508588,0.8190521470147715,0.9033915324886282,0.8958794315542489,0.8445188591213904,0.9105915020635196
P16,0.8194165533461443,0.7906400409033053,0.8697561186575407,0.8759911483958137,0.8385842678454231,0.8810631567755334,0.7236049546244823,0.8060286660489757,0.8936457287375738,0.8906127249780678,0.8399836070572951,0.908027277651214
P17,0.6185249263490287,0.5789242083498947,0.5656025392888389,0.6421732664185111,0.5459478548495822,0.6494926596488229,0.34023557301970403,0.5963247809080525,0.5577955047505924,0.6751453308483973,0.5490298037307869,0.6947108103357917
P18,0.7039148588442026,0.6366790583155039,0.6819577647031875,0.7217532195027792,0.647036547303074,0.7229768707895785,0.40413228579520305,0.6657407905829742,0.7036200270121615,0.7784639102409604,0.6941548289154414,0.7767413080363093
P19,0.5691638316555587,0.5310951462950487,0.48721118190264184,0.5769620389335512,0.4839148053979579,0.5780626842901914,0.2958588830985217,0.5586365852134114,0.4928558186698244,0.6284679595116799,0.5088222414085904,0.6290207725455528
P20,0.4823062685674898,0.40094866124469153,0.35448967732094333,0.46910549443781424,0.39197336032295915,0.4617325454709822,0.20595310918689075,0.42362641189887995,0.3453859074956547,0.5180303791797146,0.4372706390822099,0.49629792379816323
P21,0.5262599381958087,0.512750178607276,0.4030274398835041,0.5287010032889004,0.43440916042778743,0.5291359231623423,0.2257048462210428,0.5298643379095049,0.3697431586034124,0.5537991466876474,0.4395239114394026,0.5589582768103317
P22,0.47059594257552284,0.46393377610565456,0.33833824192976686,0.4805889186666834,0.39016996666808657,0.48401170879080174,0.19549466198042006,0.4813459598169757,0.30855261756670105,0.5060450208817081,0.3901212625242213,0.5143333295766511
P23,0.563493894833254,0.49802002267668233,0.46723804873339936,0.5788476624890667,0.4879593358318226,0.5836148722924532,0.2882718446182294,0.5058088751940086,0.43760000745126215,0.5976446793405761,0.4902470970017556,0.6205636693227902
P24,0.6938001271068819,0.6733382431605455,0.6546657680205621,0.7034089314395128,0.6139431672586889,0.7064161762837982,0.36291284585230654,0.690852604885606,0.6497088573241672,0.7421754003095858,0.6330874007062255,0.753041610818545
P25,0.5744686897364925,0.5352150283608827,0.4701958229502725,0.5752050629232428,0.47986793042684805,0.5733115120907972,0.24671272232793837,0.5612843455645539,0.4555529671365471,0.6152640883384174,0.505043093952312,0.607102360951042
P26,0.7376649417495151,0.7181554284968961,0.7150672662183692,0.7456990468727912,0.6689899631709073,0.7480852549614718,0.38986184433195614,0.7335235059807403,0.7047839080186786,0.777989592150469,0.6854185904687521,0.7880320268304748
P27,0.6281625929235249,0.6204913863805901,0.5328780145201493,0.6244175634127962,0.5321978092496926,0.6211467237925946,0.28980303086500564,0.6389682797191277,0.519529506271323,0.6634981675271914,0.5646107441775509,0.6598850080944281
P28,0.6756249111419985,0.6138966508356494,0.6683094624961607,0.7072990143942743,0.6330204790396221,0.7129205233035102,0.48960322506888587,0.6413801570775973,0.6820035435411493,0.7516348262433287,0.6536764633415186,0.7582570357734277
P29,0.6056592018860296,0.563704195495748,0.5509733246576772,0.6253014880507008,0.5298869875024894,0.6302898463605278,0.3703857908736014,0.5843006373943411,0.53380931974205,0.6551589770882583,0.5253763093779698,0.6637696375685336
P30,0.5508059871064205,0.501129123686874,0.44240919605947815,0.5514456306389804,0.46487007452492235,0.5501223793586208,0.2638224741546817,0.5246566060182628,0.41840936495398007,0.5858306602834296,0.4834852756615935,0.5890898124143469
P31,0.5506141302350956,0.5254597471198352,0.46274483875857547,0.566354498448597,0.4695969024961483,0.5715551833455228,0.25903682770987413,0.5545750933340439,0.4403981746586012,0.5968209215677829,0.46810922109306735,0.6068478619797292
P32,0.5561353577931942,0.5331291131119238,0.45974085826113537,0.5667938033470458,0.47937618267143434,0.5681255381611772,0.3143980168333833,0.5506532416350913,0.45392018668268586,0.6024681014173214,0.4969617597718423,0.6144329417290677
P33,0.5799927240618651,0.5324757714725544,0.5117923017514002,0.6085581595153866,0.5214506377030786,0.6165524008879267,0.4395875766408572,0.5372180027476207,0.49601425598035626,0.6278805285486615,0.5120674826268964,0.6533155880185517
P34,0.8040361595867233,0.8025755550916178,0.8020880355481689,0.8076506734732835,0.7496291033332848,0.809003601162103,0.5003505986636443,0.8107502390276042,0.8399468705066906,0.8701060386071443,0.8173521202954988,0.872651406967715
