Province,TOPSIS,VIKOR,PROMETHEE,COPRAS,EDAS,SAW,IFS_TOPSIS,IFS_VIKOR,IFS_PROMETHEE,IFS_COPRAS,IFS_EDAS,IFS_SAW
P01,0.8833947290605555,0.878849390552174,0.9546334311292376,0.9305188060870749,0.9138667056993486,0.9382543366599038,0.7131180189812772,0.8770024796610268,0.9773647321484964,0.958574426966487,0.9289038584910845,0.9653213184042669
P02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P03,0.8541558734203528,0.8550138714396074,0.9193619533173206,0.8969252044446832,0.872221946679963,0.9044721873236594,0.653132589853494,0.8677885737407319,0.9346012532667345,0.9192395689145249,0.8748301743247311,0.9288997716407311
P04,0.7732017422906381,0.75372759241447,0.8844185793381566,0.8661003923673547,0.8340095547952446,0.8824551848289399,0.6568209176282047,0.7688719603942094,0.8929608906350909,0.8728733581095752,0.7730114563483693,0.8958686270248751
P05,0.7665784327916124,0.7495840586517051,0.8243302135432486,0.8087082173327965,0.7628625749520194,0.8186125617478546,0.4880466966407103,0.7700546177965983,0.8501099525548336,0.8529878669875006,0.7775507348383239,0.8663814098446465
P06,0.7724962825975192,0.760526915212625,0.8197562085591437,0.804923305665141,0.7581705584190175,0.8127204970919167,0.5027849103019429,0.7689680652085029,0.8486840740165551,0.8510337649668911,0.7727336308264953,0.8647324155213402
P07,0.7718527619589891,0.7476614141327291,0.8428875098106304,0.83239773345384,0.792229601466431,0.8425450504876806,0.5512003838133772,0.7674053758815668,0.8561923714379533,0.8586057117644622,0.773325701182894,0.8732047207611795
P08,0.9817482870744993,0.9821254574088994,0.9965807582461134,0.9907973694686113,0.988591835585128,0.9920286925955767,0.8363304404321936,0.9813057308727797,0.9979017798046128,0.9947642708466954,0.9904760768382006,0.9957569317876575
P09,0.8489532101326955,0.8491382685084894,0.893499421351551,0.8743625322536273,0.8442518273628302,0.8788320925725343,0.5852457840771185,0.8587902594565016,0.9053098702084097,0.9110346249077496,0.873791145322965,0.9143728017843258
P10,0.9425718224850756,0.9336570165420851,0.9603211754506384,0.9541390916278338,0.9431479095960067,0.95384108068611,0.6777913476200885,0.9328335731913967,0.9704384841668682,0.9740873556796324,0.9698155422217127,0.9737468872839893
P11,0.684745729969925,0.6666062105599487,0.6951578146787846,0.7167249194474296,0.654811684521265,0.7221013100087865,0.4079838697107262,0.6867666933466481,0.7028541761951584,0.7491619971587501,0.6564376429591974,0.7590876709500147
P12,0.7635802571313183,0.7434117692660418,0.8080576868224364,0.8091386683011056,0.7633961892704755,0.8156263194194545,0.5184562321300302,0.7591335791946412,0.8103739612314677,0.8355209917242287,0.7805062448982685,0.8440719928610573
P13,0.7923206760234919,0.7830344901380479,0.8658368142636573,0.8467198759969045,0.809984237637819,0.8577356469427626,0.5797989058624693,0.8019291313588888,0.881264209526376,0.8738619867259196,0.803962111893971,0.8885260086648762
P14,0.8097353455331148,0.7984091551924097,0.8460812042592699,0.8354874718490322,0.7960598371247105,0.8390940436702508,0.4803090937791321,0.8113459557363067,0.8494417983305302,0.867438748931028,0.8242372947424337,0.8732324242162386
P15,0.7431774309840452,0.7183348647367815,0.7978333514119241,0.7872783720443943,0.7362967797045082,0.7977808405846742,0.46004842239698984,0.7410343871299839,0.8182953470080055,0.8286120878773902,0.7415277903885417,0.843989905994962
P16,0.766416522989452,0.7533437976017519,0.826068570760313,0.8165173750680945,0.7725433021182444,0.8261320396479481,0.5467185636685188,0.7669451945535759,0.8239188686782437,0.8375528798080233,0.7512716602705924,0.8496568000094243
P17,0.3733087493687374,0.31346218142934623,0.27896795293219434,0.3843824873274394,0.3221092841581935,0.39081325174758125,0.148118587935749,0.33600192573606025,0.2701259517856886,0.4100581034266526,0.3116726091863328,0.42093031624027233
P18,0.6003224137970254,0.5712430926133217,0.5518087075319112,0.6148579265897797,0.5573716090013242,0.6097322422771176,0.31515791455595893,0.5875956957809774,0.562341879669066,0.6587562926913425,0.6210014510977017,0.6531603072502099
P19,0.5750872753983797,0.5905407297792027,0.5064545573568928,0.5846488786615516,0.49961197802200974,0.583859237336183,0.21078950617783299,0.6114447062289518,0.5047278255836438,0.6185118605987291,0.5252477380103059,0.6171617905714103
P20,0.576123259901575,0.490785055048075,0.6156658420528864,0.654635141858713,0.6037677826534064,0.6760145545405946,0.49045095898867724,0.5073272765083016,0.6270669453857851,0.6753921036926853,0.5396796089047937,0.7093995643550296
P21,0.6591861528447982,0.6445935441147093,0.6377890965473,0.67537776014842,0.6003501989883516,0.6780759771183075,0.3001094219175758,0.6713224798877118,0.6620557406134452,0.7286345749053353,0.6339984246084862,0.7326253267973973
P22,0.4993782100451117,0.47804750930109197,0.45114410949739725,0.5240380873772879,0.45131062254286847,0.5301636327311048,0.21886404607673018,0.4878760870226926,0.43929160611321116,0.5594840747657189,0.45056166547907905,0.5660225469368264
P23,0.5752006348860605,0.5817372992375685,0.5068827688753302,0.5843238534207053,0.503036047214859,0.5823895331097549,0.2163877464831521,0.6014964023541476,0.512977344420275,0.6256760453586564,0.5493853456147509,0.6206151456765768
P24,0.47613155613545244,0.4284323620971845,0.4237713247951232,0.5066315649595058,0.44423500118350895,0.5144702859691103,0.2856701929621874,0.43301297525076166,0.40547159200162936,0.5234301979636522,0.43548139077953407,0.5401947757169687
P25,0.588878429344866,0.5651725487040231,0.5499717381503728,0.6110293518311426,0.5251929226581378,0.6164562085191572,0.23903389858691418,0.5838378475524384,0.5331410280362923,0.6413866249803896,0.5201382717065406,0.6512441829266067
P26,0.7162376725018341,0.6735118361780391,0.7152570219858762,0.7372925826845593,0.6883209760476924,0.7342536323083246,0.42057634809387756,0.6905134602571403,0.7297639457748614,0.7810090618055826,0.7394959585312103,0.7780220183665383
P27,0.606492672106535,0.5494609168524159,0.6148490681418888,0.6551893229564669,0.5850482972140025,0.6683662781492763,0.39047515121007725,0.5656590877275013,0.6192379372943315,0.6909517274669271,0.5582730843667538,0.712118469487518
P28,0.5910278677294534,0.548006295178327,0.6212363918238348,0.6596221444722149,0.5935624227878435,0.6793459236899871,0.4201473492029606,0.5648056642671481,0.6133872894938058,0.6803228136800716,0.545225169956847,0.7115218041100343
P29,0.5418063432268384,0.509504407495964,0.5556868639415355,0.6101180914292612,0.5572403697262328,0.6301199261030391,0.44732202460340437,0.5164359139180957,0.5369318555486898,0.6146569283203422,0.5000416961497045,0.6486016299086726
P30,0.4244448051788529,0.337256203110603,0.3254197302085218,0.4137842119238252,0.34718773361858285,0.40373469984442967,0.15127344785044364,0.34790354477087015,0.31195426530580567,0.4503618262645865,0.38917056186953397,0.43103713194742177
P31,0.4840494097285875,0.48650032619816697,0.4143278645270026,0.5090737526768752,0.43183931098912526,0.5146673190630006,0.18318743531199821,0.5023703999842876,0.38263918111124906,0.528305620809453,0.4262328926062891,0.5350190922028777
P32,0.583249105236074,0.5649206869015017,0.533084634432109,0.5956049514775693,0.5158183752126512,0.5953024122859121,0.2359077513765404,0.5896209742697596,0.5435509369189264,0.6468801445250774,0.5584352385562101,0.6445869490440974
P33,0.3951615704583348,0.32730441071623595,0.3413709745092428,0.42731870503475755,0.37935389388836993,0.44627548809913836,0.34129349912713247,0.34428546776059554,0.3303679588067391,0.4472525155002617,0.33752846503303763,0.4730219211460963
P34,0.7368942605140621,0.724252882352715,0.7915594844513759,0.7846563802942093,0.7330463924507197,0.7957279869276521,0.505766986855446,0.7458326818138625,0.7964035346697449,0.8170478227637774,0.7287033838985165,0.8324703402580135
P35,0.8769158122984102,0.8608988458035547,0.8991117164693424,0.8967570951363544,0.8720135477202803,0.8948517868109888,0.5918235407749376,0.8669105708868172,0.911269026438127,0.9327620247386362,0.924096111114896,0.9309132152508374
P36,0.6075768253104569,0.5247137464842433,0.5855307010748798,0.6420633195968535,0.5964667423695759,0.6378114166616762,0.4080077666236262,0.5411252075200454,0.5957054262436127,0.6923675024870115,0.6896107050678283,0.680459545927162
P37,0.44194089189384683,0.46540477243901535,0.3384395096546645,0.4522700450726629,0.3789984852781555,0.4499718304896688,0.14861558009196366,0.4842638770516232,0.3187433005216345,0.4849449759579536,0.4040873121170575,0.4817225832049975
P38,0.40427664733407725,0.41219539811326134,0.29804459266957706,0.42067267207341236,0.3525201530605955,0.42161301844874466,0.1406720815461539,0.4419057715677076,0.2911315035020122,0.46013198177648534,0.37577502096002735,0.4606761034798436
P39,0.6017102369073317,0.577755801170682,0.611656440668394,0.645270387244299,0.5789698143945482,0.655511602341364,0.40085356982772163,0.5841139202436774,0.6010130760566064,0.6733142623813227,0.5536969339772938,0.6872365594482992
P40,0.5880031062196381,0.5573241083854693,0.5799769460675378,0.6299370050417888,0.5481992660799323,0.6424259945487165,0.3910609360113871,0.5806811570377243,0.585369641732488,0.6742609071208894,0.5426353158603573,0.694995712093287
P41,0.4804142701297057,0.4042603614875203,0.46129945252732124,0.5262638287949692,0.4611880869157287,0.5446318340861518,0.26096583871308315,0.4246851655513131,0.4557250096127227,0.5597298718613228,0.42707256544413086,0.5861210554030867
P42,0.49487329514692474,0.4162168864626876,0.4674868440107057,0.5380884510765431,0.46730493912933535,0.5546559951475972,0.24334736503307014,0.4315165153994296,0.4681325327712552,0.5710112852624908,0.43185376960667293,0.597950206749009
P43,0.4766401876496432,0.4684596970955195,0.37438861410077867,0.47956496532073917,0.40785610686158097,0.47338708932306495,0.16462968853280432,0.48912416888569055,0.36550504317428456,0.5179836191124727,0.45147891761377373,0.5100373878337285
P44,0.7902107430451449,0.7669728575709389,0.8632874822295756,0.842885614757794,0.8052310442464135,0.8533901595863221,0.5551970665242989,0.7806912092789886,0.8843388511428255,0.872877275262074,0.7907554045287141,0.8888836646145747
P45,0.5393499618625145,0.534266347703785,0.4808703219113261,0.5535477352523689,0.47434302103215925,0.5546438065186812,0.21568581207870993,0.5496297270799771,0.4748051529368633,0.5943621021589951,0.491003032359467,0.5929672731119954
P46,0.5470127408208292,0.5555235781635658,0.4790736734511159,0.5609079580322408,0.4821410596042206,0.5609878038572179,0.21451600099095147,0.5792663116944966,0.4708796572633829,0.5984429241251635,0.5041114215222126,0.6014941157820972
P47,0.5064616523105463,0.4880928975104648,0.46407334053911875,0.5470367174319911,0.4732667296307481,0.5595191283542629,0.2502664843555952,0.5052575004293768,0.45599087509072,0.5731608767962921,0.4546758408212973,0.5936196255410549
P48,0.5475018970568043,0.5535686061939583,0.4757817063396144,0.5581984000895179,0.4755984811453637,0.5570828829213952,0.20424372708976665,0.5699768416022832,0.4788960887874473,0.5988503428775891,0.5159606942160614,0.5945513916052834
P49,0.37483511649769685,0.29142482857846264,0.2972532791449252,0.4005979638003229,0.34199277593638205,0.4161829904902586,0.17549217824406038,0.2927616474653636,0.27522500733903793,0.40909774556579453,0.29657020506168563,0.4387386644087601
P50,0.278947577058791,0.28882092451318053,0.1610988335001658,0.26980943358030535,0.22609803093252379,0.26031803880129395,0.08324253983887962,0.2974047916396698,0.1426772991918704,0.2947611663123906,0.26203532651785894,0.27901862602135563
P51,0.4770910991534876,0.4840910608334079,0.38584751139731244,0.4941208162087565,0.41406907870150256,0.49595989944459373,0.17119528585746158,0.5046943239003434,0.3771045349335379,0.5275150115006481,0.4269524837658695,0.5316398105885298
P52,0.4334799478491318,0.42506895321325566,0.3468597154966923,0.4457489344059933,0.38484901918508524,0.4473601286487336,0.19194665123916732,0.4406668424616369,0.32318391807531577,0.4708038385898264,0.39119555480608015,0.47823896938204086
P53,0.4986262149268526,0.4541330368205978,0.42788873414075324,0.5021338880190204,0.43514044552768366,0.4978500557195465,0.22200536906789628,0.4624600901606224,0.42710854532095804,0.550502958184396,0.4692137858684071,0.5401975151824191
P54,0.5784954931092221,0.5417810238340368,0.5159145441518747,0.5842763792009285,0.5094964755314191,0.5800538220498428,0.2193347872297551,0.5536510512375421,0.511179070278772,0.6240831781134545,0.5588450434914473,0.6135057916551844
P55,0.29181048788056835,0.22617816878682828,0.1952061532819105,0.2964900805893423,0.24845618821672222,0.3003214040726652,0.11328335546937583,0.2378249449239822,0.1827515911282855,0.3128843078836752,0.25257029831124206,0.3231253203723707
P56,0.49290490721932073,0.4900920191957351,0.4081290897309861,0.5068021136462646,0.42469589905482735,0.5079618161692478,0.17807915153839493,0.5083020579980444,0.3938576794511851,0.5389544136933709,0.4337624434480521,0.5412237022159888
P57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P58,0.11169500891400357,0.11297990478318698,0.050442717448285664,0.12359272477937441,0.10356966151772712,0.12584110462654627,0.032475439070123915,0.11811143349657005,0.03585339821653486,0.1238576943816919,0.09989663137992438,0.12670112495585265
P59,0.21232088109191502,0.11366298966202626,0.13157682566925413,0.18687837202188048,0.15660250042905488,0.19954820154627465,0.10614458334514087,0.12536853639987355,0.13060132469223265,0.20921860845948723,0.13404371306078067,0.22629024032172368
P60,0.2967596415253985,0.2844123588093883,0.195552520514231,0.31368530668514183,0.26286564273471136,0.3188247176187768,0.10850827534118383,0.3011119227895306,0.1811349541871526,0.3372321432158963,0.261769940028066,0.3423526514994635
P61,0.31613805573223885,0.31848272125392474,0.20195427526495283,0.33084540894811426,0.2772456637768742,0.33140988695229384,0.10251247540478704,0.3353842964628242,0.17854004078104493,0.35480349281737966,0.2858713832390327,0.35404054769793836
P62,0.17404216050191093,0.20219447924317824,0.0839875359742803,0.1866839204020905,0.15643955161083628,0.1831323869038132,0.053142828459446775,0.21146050335752642,0.07600138391281944,0.21261368922116605,0.18592885189968816,0.20627092793512014
P63,0.3268842893250294,0.27973718762670496,0.24283360066470291,0.35142286628670577,0.2944893995651886,0.3650299308089655,0.14291434209737616,0.29704707820554854,0.24272862408775464,0.3758558257849039,0.2752724899987832,0.400617672692159
