Province,TOPSIS,VIKOR,PROMETHEE,COPRAS,EDAS,SAW,IFS_TOPSIS,IFS_VIKOR,IFS_PROMETHEE,IFS_COPRAS,IFS_EDAS,IFS_SAW
P01,0.7186750981698684,0.6877335110790673,0.7804437519693616,0.7396338297191098,0.7173383561464883,0.7460623248189929,0.42041290802462467,0.7026339643586585,0.7849728867193619,0.76017666825117,0.712380059157639,0.7752473029577692
P02,0.949524251970276,0.9431233264921998,0.9823861583575643,0.9654094500577469,0.9624474189641223,0.9669806177462916,0.7630669241200141,0.9396019596577653,0.9897220203234339,0.9808527342258493,0.9769969524464361,0.9824772605427607
P03,0.8900888660126833,0.8765222469138031,0.9520906964871366,0.9197044310118512,0.9128286232429597,0.9237977016175526,0.6910620586852162,0.8858067656175204,0.9650323141375537,0.9333919430448059,0.9153277904434052,0.9404650321311977
P04,0.7743133888680467,0.732214296746198,0.8310399462912366,0.8036052925653607,0.7867877735893438,0.8062283921297734,0.5207172146856641,0.7453721980655607,0.842519503811947,0.8327377405344573,0.80201347126193,0.839767189411179
P05,0.7205955695023902,0.7053653527039794,0.7567782632948069,0.7240580332663399,0.7004287851952471,0.7247396441022688,0.39105752581051095,0.7275246113742934,0.767476598768262,0.7657332633509144,0.7363093634400049,0.7679338018362372
P06,0.9726284141432369,0.9694366721560427,0.9823171508486024,0.9732613676682815,0.970971705882049,0.9727469393091093,0.7391931513003276,0.967948829907948,0.98895517413924,0.9860822546946209,0.9852232607178812,0.9855373344592122
P07,0.6886237003033746,0.6174780842354118,0.7488688789532989,0.7396025245014224,0.718501949048367,0.7473860546083532,0.5112306622588074,0.6375118187531024,0.7745195700330543,0.7723403544988741,0.7186100626085504,0.7907026451716
P08,0.8470585739984056,0.8275057390689161,0.9310053774389199,0.905987517332426,0.8979371134702416,0.9109621015312277,0.7116179516126799,0.8405700845248825,0.9420932580303596,0.9115625442997469,0.8862911723460112,0.9213471520313337
P09,0.7227380059121962,0.6724089396116627,0.793119454531152,0.763738712257358,0.7435073692552435,0.7719670490879498,0.5155750655666361,0.6880638463384171,0.8144411260283966,0.7921044753416585,0.7424893262873473,0.8098492461224884
P10,0.8069493587570037,0.7896507941322749,0.8912079301276509,0.8420293331516739,0.8285021117612505,0.849869886938743,0.6053619574478937,0.8018730002041389,0.90376436460326,0.8601830510208307,0.8244477261430513,0.874362779832743
P11,0.6649441355177733,0.6493586432558864,0.7046520546562527,0.6783312047761362,0.6507863124603888,0.6839375873109858,0.35691560364207825,0.6666275524439502,0.7134007069058523,0.700733732752918,0.6492854340336363,0.7144630075380821
P12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P13,0.840670678738112,0.8413645142995739,0.9121070093598448,0.8622836634882436,0.8504908451743143,0.8680619227639426,0.5922149138866943,0.854835493663132,0.9333441225973386,0.8913726905692706,0.8665506929980478,0.9009242188094939
P14,0.6112996833762674,0.608872939173554,0.6103939982898176,0.6099420334693743,0.5785099050589559,0.6078506544835998,0.2940848129330383,0.6331553016503103,0.6298441188913223,0.6482709532686688,0.614269165703158,0.6452966969584985
P15,0.5931578180617033,0.5529608750133717,0.6430310004788746,0.6383897003618297,0.6117164391302152,0.6557616927334345,0.4873458960142912,0.556007374681249,0.6447908696156035,0.6292527954450371,0.5512291027166536,0.6639960828591959
P16,0.7731294758359388,0.741689607133273,0.8619613385479667,0.8139809477532549,0.7980519088197517,0.8227355051979574,0.5909645142184793,0.757575497760462,0.8924971826499318,0.8403038813096475,0.8060486058144627,0.8544939972384133
P17,0.4508972007376768,0.4237224254256678,0.3981605183980241,0.4494704034825671,0.4179118965821597,0.4471107321833684,0.19426556811434914,0.43757892355448397,0.4034228841537988,0.47267473417315065,0.4369660925013389,0.4680161793056469
P18,0.5529498697065546,0.5350235234825514,0.5324855549635498,0.5486526871918995,0.5161072028946943,0.5447997696938887,0.24893743205388913,0.5548719436895446,0.5478094450271113,0.5787961111834372,0.5489559162966602,0.5706238551304947
P19,0.43552648593237575,0.43492679817240887,0.38150503508910416,0.43964009510919744,0.40749792310579697,0.4411926555254882,0.1867723496930938,0.44551627759870893,0.3698713093425654,0.45445215178900217,0.4070942578632767,0.4605490470380939
P20,0.41985922955368354,0.39570740584689224,0.3687554104894691,0.4310711730272227,0.399555476567128,0.43938905381836774,0.20771239795581067,0.41002559741707084,0.3564655121808568,0.447840979832021,0.38629360616790304,0.4683893327498821
P21,0.5316069562445381,0.5045543524010626,0.5302266559152591,0.5497727560494959,0.5158796032953502,0.5596304295174409,0.28931609735350833,0.5138225975482431,0.5362155606413236,0.5673054505698828,0.49738713794283373,0.5903636848140876
P22,0.46211938016854115,0.4373694683591083,0.42047424881002776,0.4696099737163364,0.43527669811745406,0.4741666583179526,0.20676464796167662,0.449565358413287,0.40440060468886835,0.4841892313072513,0.4308507632917929,0.4940298560826146
P23,0.4303675235823812,0.38081893388507015,0.39079642378483975,0.44470841471365447,0.4168425658688686,0.4577815375949171,0.2342148305339321,0.39137394285119614,0.3691050642347694,0.4518933947560911,0.383695705824857,0.4813574991954952
P24,0.5326171727383314,0.520053713521465,0.5230004625026199,0.5465415097740756,0.5104036385844982,0.5539094874158673,0.25533042293424424,0.5279205807435139,0.5060901409625002,0.5524588494577884,0.4868943110442554,0.5693283374822533
P25,0.5572338139575563,0.49648605011554947,0.5451282572657029,0.5597007629680475,0.5291906560414332,0.55959403997744,0.2735427968796654,0.5192358368230864,0.5645087416971636,0.5964275927490235,0.5652238617741875,0.5947112375560304
P26,0.652181880600894,0.5888162116300373,0.6981391559914775,0.6828589254527582,0.656899326219309,0.6904659977441586,0.40425827568274947,0.5973879964731236,0.6967218709553367,0.7061699898176022,0.6471077645180768,0.7261259519593567
P27,0.5336032564565908,0.46279000669551873,0.5212878394531713,0.547864541506275,0.516977952339851,0.5528646611840583,0.2695852605328548,0.4764144971470466,0.5175101184617737,0.5677609872237246,0.5126807711894603,0.581157993441094
P28,0.4809523730265067,0.42324659972492246,0.4394142888494774,0.47882097616344776,0.4492494478325079,0.47809298863364863,0.22107735273783632,0.4337582918554933,0.44160868073132115,0.5051168352707167,0.4777142980988956,0.5011681260068018
